id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2797261393,192,8,1,24,57,12ksg0e6d70senzilsic40fzl,1,11.4,90.9,2025-04-06T14:25:09.838Z,2025-04-06T14:25:09Z,5630628831,56,Back,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261425,190,1,1,24,58,9eqjks8amwm1ycytsoi7xld25,0,90.8,15.9,2025-04-06T14:25:11.104Z,2025-04-06T14:25:12Z,5630628995,213,1.62,5630628991,141,39,5630628993,212,15.7,5630628989,140,90,5630628987,56,Center,5630628983,2,,5630628985,155,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261453,194,12,1,25,0,12ksg0e6d70senzilsic40fzl,1,6.2,53.3,2025-04-06T14:25:12.766Z,2025-04-06T14:25:15Z,5630629129,141,68.8,5630629133,213,1.55,5630629151,15,,5630629131,212,10.5,5630629125,56,Back,5630629127,140,6.4,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261505,195,12,1,25,3,12ksg0e6d70senzilsic40fzl,1,6.8,69.3,2025-04-06T14:25:15.485Z,2025-04-06T14:25:16Z,5630629409,56,Back,5630629417,213,6.16,5630629415,212,20.7,5630629411,140,26.4,5630629413,141,65.5,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261511,196,49,1,25,4,12ksg0e6d70senzilsic40fzl,1,26.5,65.5,2025-04-06T14:25:16.686Z,2025-04-06T14:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261787,197,1,1,25,4,12ksg0e6d70senzilsic40fzl,1,27.6,66.7,2025-04-06T14:25:17.053Z,2025-04-06T14:25:34Z,5630630893,140,41.1,5630630899,213,0.85,5630630897,212,21.4,5630630891,56,Back,5630630895,141,90.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261553,191,83,1,25,7,9eqjks8amwm1ycytsoi7xld25,0,60.4,10.6,2025-04-06T14:25:20.144Z,2025-04-06T14:25:48Z,5630632351,399,c8xdtls9ueivjll19yvp5wq1h,,,,,,,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262003,200,50,1,25,10,12ksg0e6d70senzilsic40fzl,1,37.3,81.6,2025-04-06T14:25:22.390Z,2025-04-06T14:56:29Z,5630632069,56,Back,5630632335,233,192,5630632071,286,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261593,192,7,1,25,10,9eqjks8amwm1ycytsoi7xld25,1,62.7,18.4,2025-04-06T14:25:22.391Z,2025-04-06T14:56:28Z,5630629833,285,,5630629831,56,Right,5630632301,233,200,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261987,196,49,1,25,10,9eqjks8amwm1ycytsoi7xld25,1,82.5,90.8,2025-04-06T14:25:23.128Z,2025-04-06T14:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261627,193,1,1,25,11,9eqjks8amwm1ycytsoi7xld25,0,65.4,10.6,2025-04-06T14:25:23.520Z,2025-04-06T14:25:25Z,5630630023,140,83,5630630029,213,0.28,5630630025,141,18.3,5630630027,212,19.2,5630630021,56,Right,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261699,194,1,1,25,15,9eqjks8amwm1ycytsoi7xld25,0,69.6,13.2,2025-04-06T14:25:28.016Z,2025-04-06T14:25:29Z,5630630441,213,1.02,5630630443,1,,5630630429,2,,5630630439,212,32.9,5630630437,141,54.3,5630630433,56,Center,5630630431,155,,5630630435,140,86.1,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261817,198,12,1,25,17,12ksg0e6d70senzilsic40fzl,1,15.5,46.3,2025-04-06T14:25:29.966Z,2025-04-06T14:38:13Z,5630631037,140,18.4,5630631035,56,Back,5630631123,167,,5630631039,141,0,5630631043,213,4.81,5630631041,212,32.8,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797261979,195,5,1,25,18,9eqjks8amwm1ycytsoi7xld25,1,82.2,101.5,2025-04-06T14:25:30.688Z,2025-04-06T14:26:41Z,5630631955,233,199,5630631901,56,Left,5630631905,347,,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797261827,199,5,1,25,18,12ksg0e6d70senzilsic40fzl,0,17.8,-1.5,2025-04-06T14:25:30.688Z,2025-04-06T14:26:41Z,5630631995,233,195,5630631075,56,Back,5630631077,347,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262141,197,1,1,25,39,9eqjks8amwm1ycytsoi7xld25,1,82.3,100,2025-04-06T14:25:51.584Z,2025-04-06T14:25:54Z,5630632763,140,81.6,5630632761,56,Left,5630632765,141,80.9,5630632769,213,4.66,5630632767,212,13.8,5630632759,107,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262195,198,1,1,25,41,9eqjks8amwm1ycytsoi7xld25,1,81.8,80.1,2025-04-06T14:25:53.937Z,2025-04-06T14:25:57Z,5630633069,141,47.8,5630633067,140,91.9,5630633071,212,24.4,5630633073,213,5.16,5630633063,155,,5630633065,56,Center,5630633061,2,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262219,199,1,1,25,45,9eqjks8amwm1ycytsoi7xld25,1,91.1,45.3,2025-04-06T14:25:57.361Z,2025-04-06T14:25:59Z,5630633189,213,4.93,5630633183,140,93.7,5630633187,212,12.8,5630633181,56,Center,5630633185,141,26.9,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262229,200,1,1,25,46,9eqjks8amwm1ycytsoi7xld25,0,94.1,26.4,2025-04-06T14:25:58.961Z,2025-04-06T14:25:59Z,5630633227,141,39.4,5630633231,213,1.88,5630633225,140,91.4,5630633223,56,Center,5630633229,212,9.3,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262265,201,49,1,25,50,12ksg0e6d70senzilsic40fzl,1,11,63.1,2025-04-06T14:26:02.429Z,2025-04-06T14:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262385,202,1,1,25,50,12ksg0e6d70senzilsic40fzl,1,11,63.1,2025-04-06T14:26:02.878Z,2025-04-06T14:26:11Z,5630634049,213,0.42,5630634047,212,41.3,5630634043,140,47,5630634045,141,87.7,5630634041,56,Back,5630634051,1,,5630634039,157,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262389,203,50,1,25,54,12ksg0e6d70senzilsic40fzl,1,59.3,96.2,2025-04-06T14:26:07.154Z,2025-04-06T14:56:29Z,5630634075,56,Left,5630634077,286,,5630634311,233,201,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262413,201,7,1,25,54,9eqjks8amwm1ycytsoi7xld25,1,40.7,3.8,2025-04-06T14:26:07.155Z,2025-04-06T14:56:29Z,5630634251,285,,5630634291,233,203,5630634249,56,Back,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262419,202,49,1,26,1,9eqjks8amwm1ycytsoi7xld25,1,26.7,6.4,2025-04-06T14:26:13.666Z,2025-04-06T14:26:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262445,203,1,1,26,1,9eqjks8amwm1ycytsoi7xld25,1,26.7,6.4,2025-04-06T14:26:14.182Z,2025-04-06T14:26:15Z,5630634429,212,37.7,5630634427,141,60.7,5630634423,56,Back,5630634433,1,,5630634431,213,1.37,5630634425,140,34,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262533,204,1,1,26,3,9eqjks8amwm1ycytsoi7xld25,1,34,60.7,2025-04-06T14:26:15.809Z,2025-04-06T14:26:20Z,5630634875,56,Back,5630634883,213,0.89,5630634879,141,86.3,5630634881,212,22.4,5630634877,140,47.5,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262651,205,1,1,26,7,9eqjks8amwm1ycytsoi7xld25,1,46.8,87.3,2025-04-06T14:26:20.257Z,2025-04-06T14:26:26Z,5630635519,140,69,5630635527,213,0.31,5630635517,56,Left,5630635523,141,98.3,5630635525,212,24.5,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262695,206,1,1,26,13,9eqjks8amwm1ycytsoi7xld25,0,92.6,86.9,2025-04-06T14:26:26.018Z,2025-04-06T14:26:28Z,5630635767,140,96.7,5630635769,141,31.4,5630635773,213,4.83,5630635775,1,,5630635771,212,38,5630635765,56,Center,5630635761,2,,5630635763,155,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797262713,204,12,1,26,16,12ksg0e6d70senzilsic40fzl,1,2.3,65.2,2025-04-06T14:26:29.180Z,2025-04-06T14:26:30Z,5630635867,213,2.79,5630635859,56,Back,5630635903,167,,5630635865,212,4.7,5630635861,140,0,5630635863,141,67.6,5630635877,15,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262717,205,6,1,26,17,12ksg0e6d70senzilsic40fzl,0,0.1,68,2025-04-06T14:26:30.175Z,2025-04-06T14:26:39Z,5630636483,233,207,5630636143,56,Back,5630636145,73,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797262719,207,6,1,26,17,9eqjks8amwm1ycytsoi7xld25,1,99.9,32,2025-04-06T14:26:30.175Z,2025-04-06T14:26:39Z,5630635977,73,,5630635975,56,Center,5630636445,233,205,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797263337,208,1,1,26,59,9eqjks8amwm1ycytsoi7xld25,1,99.7,0.3,2025-04-06T14:27:11.395Z,2025-04-06T14:27:17Z,5630639301,6,,5630639305,140,95.6,5630639303,56,Center,5630639311,213,1.78,5630639307,141,30.3,5630639309,212,20.8,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797263381,209,1,1,27,0,9eqjks8amwm1ycytsoi7xld25,0,95.6,30.3,2025-04-06T14:27:12.755Z,2025-04-06T14:27:15Z,5630639515,141,8.2,5630639517,212,17.8,5630639511,56,Right,5630639519,213,4.15,5630639513,140,86.5,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
