id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,teamName,Position
2778539895,402,1,1,18,36,335mseh7gazfrf4eu6w9htw6i,0,63.9,70.9,5528113869,213,0.73,5528113867,212,3.7,5528113877,286,,5528113873,233,431,5528113865,141,74.5,5528113863,140,66.5,5528113871,236,,5528113861,56,Center,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778539881,431,74,1,18,36,ajwqetklk0m22x7ifsjax5yi,1,27.8,29.4,5528113775,56,Back,5528113881,233,402,5528113777,285,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536907,166,45,1,18,40,ajwqetklk0m22x7ifsjax5yi,0,17.8,10.1,5528094269,56,Back,5528094347,233,167,5528094271,285,,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536919,167,3,1,18,40,335mseh7gazfrf4eu6w9htw6i,1,82.2,89.9,5528094331,233,166,5528094329,286,,5528094327,56,Left,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536921,167,12,1,18,44,ajwqetklk0m22x7ifsjax5yi,1,2.9,31.8,5528094343,212,8.9,5528094353,15,,5528094345,213,5.11,5528094341,141,19.8,5528094337,56,Back,5528094339,140,6.2,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536923,168,1,1,18,44,335mseh7gazfrf4eu6w9htw6i,0,92.2,90,5528094355,2,,5528094365,212,11.9,5528094363,141,72.6,5528094361,140,93.7,5528094367,213,4.84,5528094359,56,Center,5528094357,155,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536927,169,44,1,18,46,335mseh7gazfrf4eu6w9htw6i,1,92.8,78.9,5528094375,286,,5528094373,56,Left,5528094377,233,168,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536925,168,44,1,18,46,ajwqetklk0m22x7ifsjax5yi,0,7.2,21.1,5528094383,233,169,5528094369,56,Back,5528094371,285,,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536931,170,1,1,18,47,335mseh7gazfrf4eu6w9htw6i,0,91,77.3,5528094395,212,4.2,5528094389,56,Center,5528094387,3,,5528094393,141,76.9,5528094391,140,95,5528094397,213,6.22,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536929,169,61,1,18,47,ajwqetklk0m22x7ifsjax5yi,1,5.6,29.7,5528094381,56,Back,,,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536937,170,12,1,18,49,ajwqetklk0m22x7ifsjax5yi,1,3.7,33.6,5528094405,56,Back,5528094413,213,5.71,5528094411,212,44.2,5528094437,167,,5528094409,141,0,5528094407,140,39.1,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536951,171,5,1,18,50,335mseh7gazfrf4eu6w9htw6i,1,59.6,101.3,5528094461,347,,5528094477,233,171,5528094459,56,Left,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536939,171,5,1,18,50,ajwqetklk0m22x7ifsjax5yi,0,40.4,-1.3,5528094415,56,Back,5528094481,233,171,5528094417,347,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536953,172,1,1,19,0,335mseh7gazfrf4eu6w9htw6i,1,45.9,100,5528094505,213,4.1,5528094503,212,20.6,5528094501,141,75.9,5528094495,107,,5528094497,56,Back,5528094499,140,34.7,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536959,173,1,1,19,1,335mseh7gazfrf4eu6w9htw6i,1,33.2,74.4,5528094531,140,39.1,5528094529,56,Back,5528094537,213,1.04,5528094533,141,90,5528094535,212,12.3,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778536963,174,1,1,19,4,335mseh7gazfrf4eu6w9htw6i,1,36.4,79.4,5528094559,56,Back,5528094561,140,35.4,5528094567,213,4.68,5528094563,141,35.5,5528094565,212,29.9,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536965,175,1,1,19,7,335mseh7gazfrf4eu6w9htw6i,1,35.4,33.3,5528094575,141,27.7,5528094573,140,44.8,5528094571,56,Back,5528094579,213,5.91,5528094577,212,10.6,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536969,176,1,1,19,9,335mseh7gazfrf4eu6w9htw6i,1,41.9,27.9,5528094599,56,Back,5528094601,140,48.5,5528094607,213,0.96,5528094605,212,12.1,5528094603,141,42.4,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536971,177,1,1,19,11,335mseh7gazfrf4eu6w9htw6i,1,48.3,40.7,5528094617,212,8.1,5528094619,213,4.11,5528094613,140,43.9,5528094615,141,30.9,5528094611,56,Back,,,,,,,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536975,178,1,1,19,13,335mseh7gazfrf4eu6w9htw6i,1,43.9,30.9,5528094639,140,33.2,5528094645,213,2.06,5528094637,56,Back,5528094643,212,23.8,5528094641,141,61.8,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536979,179,1,1,19,15,335mseh7gazfrf4eu6w9htw6i,1,33,63.7,5528094669,140,54.4,5528094667,56,Center,5528094675,213,0.08,5528094671,141,66.4,5528094673,212,22.5,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536987,180,1,1,19,21,335mseh7gazfrf4eu6w9htw6i,0,53.4,54.2,5528094709,1,,5528094707,213,6.16,5528094703,141,47.9,5528094705,212,34.6,5528094699,56,Center,5528094697,155,,5528094701,140,86.1,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536989,172,52,1,19,23,ajwqetklk0m22x7ifsjax5yi,1,13.6,54,,,,,,,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2778537001,173,1,1,19,37,ajwqetklk0m22x7ifsjax5yi,1,11.8,57.8,5528094805,189,,5528094791,123,,5528094799,212,16,5528094797,141,37.3,5528094801,213,5.22,5528094793,56,Back,5528094795,140,19.2,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2778537005,174,61,1,19,39,ajwqetklk0m22x7ifsjax5yi,1,19.2,37.3,5528094819,56,Back,5528094823,189,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537023,176,44,1,19,39,ajwqetklk0m22x7ifsjax5yi,1,73.2,70.5,5528094949,56,Center,5528094951,286,,5528095035,233,183,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537025,183,44,1,19,39,335mseh7gazfrf4eu6w9htw6i,0,26.8,29.5,5528095041,233,176,5528094973,285,,5528094971,56,Back,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778537007,175,4,1,19,41,ajwqetklk0m22x7ifsjax5yi,1,75.1,68.8,5528096263,295,,5528094923,233,181,5528094853,286,,5528094845,13,,5528094847,56,Center,5528094849,152,,5528094857,189,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537013,181,4,1,19,41,335mseh7gazfrf4eu6w9htw6i,0,24.9,31.2,5528094919,152,,5528094917,56,Back,5528094921,285,,5528094915,295,,5528094935,233,175,5528094913,13,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778537021,182,43,1,19,53,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528094947,285,0,5528094967,144,45,5528094945,56,Back,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778537055,177,1,1,20,33,ajwqetklk0m22x7ifsjax5yi,0,76,75.4,5528095221,2,,5528095231,140,97.9,5528095237,213,5.52,5528095227,152,,5528095229,56,Center,5528095235,212,31.9,5528095223,5,,5528095233,141,42.8,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5528095225,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537059,184,12,1,20,37,335mseh7gazfrf4eu6w9htw6i,1,2.2,60.2,5528095251,56,Back,5528095253,140,0,5528095255,141,59.7,5528095265,167,,5528095259,213,3.24,5528095257,212,3.4,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778537057,178,6,1,20,38,ajwqetklk0m22x7ifsjax5yi,1,99.8,41.3,5528095357,75,,5528095645,233,185,5528095355,56,Center,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537061,185,6,1,20,38,335mseh7gazfrf4eu6w9htw6i,0,0.2,58.7,5528095641,73,,5528095639,56,Back,5528095649,233,178,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778537087,179,1,1,21,6,ajwqetklk0m22x7ifsjax5yi,0,99.5,0.5,5528095471,2,,5528095489,1,,5528095487,213,1.61,5528095485,212,37.8,5528095483,141,56,5528095473,6,,5528095475,155,,5528095481,140,98.1,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,5528095477,223,,5528095479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537093,186,44,1,21,9,335mseh7gazfrf4eu6w9htw6i,1,2.8,42.8,5528095513,56,Back,5528095515,285,,5528095517,233,180,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778537089,180,44,1,21,9,ajwqetklk0m22x7ifsjax5yi,0,97.2,57.2,5528095521,233,186,5528095495,286,,5528095493,56,Center,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778537103,187,12,1,21,11,335mseh7gazfrf4eu6w9htw6i,1,3.8,40.7,5528095587,140,3.8,5528095589,141,12.6,5528095593,213,4.71,5528095591,212,19.1,5528095585,56,Back,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
