id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2780114017,41,12,1,2,1,8oyl91pb7l6qgk6dryn129td0,1,10.8,84.2,2025-02-23T14:02:26.026Z,2025-02-23T14:02:43Z,5536626369,233,17,5536625463,185,,5536625465,56,Back,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114047,42,49,1,2,3,8oyl91pb7l6qgk6dryn129td0,1,10.9,83.8,2025-02-23T14:02:28.248Z,2025-02-23T14:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114091,43,1,1,2,5,8oyl91pb7l6qgk6dryn129td0,1,10.9,83.8,2025-02-23T14:02:29.562Z,2025-02-23T14:02:48Z,5536625885,213,1.6,5536625879,140,10.8,5536625883,212,3.6,5536625881,141,89.1,5536625877,56,Back,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114097,44,43,1,2,12,8oyl91pb7l6qgk6dryn129td0,1,0,0,2025-02-23T14:02:36.656Z,2025-02-23T14:02:40Z,5536626143,144,50,5536625897,56,Back,5536625899,285,0,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114107,45,61,1,2,13,8oyl91pb7l6qgk6dryn129td0,0,12.6,96.8,2025-02-23T14:02:37.727Z,2025-02-23T14:02:37Z,5536625955,56,Back,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114203,18,5,1,2,14,9xb6v8osxty9w0mel2x7dd4ru,1,87.8,-1.4,2025-02-23T14:02:38.358Z,2025-02-23T14:19:37Z,5536626527,233,46,5536626493,56,Right,5536626495,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780114125,46,5,1,2,14,8oyl91pb7l6qgk6dryn129td0,0,12.2,101.4,2025-02-23T14:02:38.358Z,2025-02-23T14:19:37Z,5536626045,347,,5536626533,233,18,5536626043,56,Back,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780114411,19,1,1,2,29,9xb6v8osxty9w0mel2x7dd4ru,1,84.4,0,2025-02-23T14:02:54.319Z,2025-02-23T14:02:57Z,5536627597,140,55.8,5536627595,56,Right,5536627593,107,,5536627605,1,,5536627603,213,2.86,5536627601,212,31.3,5536627599,141,11,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780114477,20,1,1,2,32,9xb6v8osxty9w0mel2x7dd4ru,1,56.2,13.7,2025-02-23T14:02:57.055Z,2025-02-23T14:03:24Z,5536627941,141,52.1,5536630649,210,13,5536627937,56,Center,5536627945,213,1.52,5536627939,140,57.4,5536627943,212,26.1,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780114485,21,13,1,2,35,9xb6v8osxty9w0mel2x7dd4ru,1,66,51.7,2025-02-23T14:02:59.429Z,2025-02-23T14:50:51Z,5536630687,55,20,5536630683,74,,5536630691,102,48.7,5536630695,215,,5536628023,19,,5536630685,29,,5536630699,231,49.8,5536628021,22,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,5536629877,72,,,5536628025,56,Center,5536630697,230,98.6,5536630693,103,87.5,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780114829,22,5,1,2,36,9xb6v8osxty9w0mel2x7dd4ru,0,101.3,59.2,2025-02-23T14:03:00.616Z,2025-02-23T14:19:37Z,5536629853,56,Center,5536629943,233,47,5536629855,346,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780114631,47,5,1,2,36,8oyl91pb7l6qgk6dryn129td0,1,-1.3,40.8,2025-02-23T14:03:00.616Z,2025-02-23T14:19:37Z,5536629909,233,22,5536628789,56,Back,5536628791,346,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780115145,48,1,1,3,4,8oyl91pb7l6qgk6dryn129td0,1,5.6,49.1,2025-02-23T14:03:28.792Z,2025-02-23T14:03:31Z,5536631521,212,52.5,5536631519,141,74.4,5536631529,74,,5536631513,124,,5536631523,213,0.33,5536631515,56,Center,5536631517,140,52.8,5536631525,1,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780115157,49,4,1,3,7,8oyl91pb7l6qgk6dryn129td0,1,60.8,80.4,2025-02-23T14:03:31.711Z,2025-02-23T14:03:40Z,5536631703,265,,5536632177,189,,5536631697,13,,5536631705,286,,5536631701,152,,5536631699,56,Left,5536631747,233,23,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780115149,23,4,1,3,7,9xb6v8osxty9w0mel2x7dd4ru,0,39.2,19.6,2025-02-23T14:03:31.712Z,2025-02-23T14:03:41Z,5536631679,265,,5536632219,189,,5536632093,233,49,5536631673,13,,5536631677,152,,5536631675,56,Back,5536631681,285,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780115597,50,1,1,3,30,8oyl91pb7l6qgk6dryn129td0,1,48.3,79.3,2025-02-23T14:03:54.616Z,2025-02-23T14:03:56Z,5536633833,56,Left,5536633829,152,,5536633837,140,61.7,5536633843,141,87.7,5536633847,213,0.39,5536633845,212,15.2,5536633825,5,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780115629,51,1,1,3,31,8oyl91pb7l6qgk6dryn129td0,1,61.6,89.6,2025-02-23T14:03:56.222Z,2025-02-23T14:03:58Z,5536634027,56,Left,5536634039,212,13.8,5536634031,140,74.1,5536634041,213,0.32,5536634035,141,96,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780115637,52,3,1,3,34,8oyl91pb7l6qgk6dryn129td0,0,84.2,96.7,2025-02-23T14:03:58.344Z,2025-02-23T14:19:30Z,5536636131,233,24,5536634087,56,Left,5536634089,286,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780115761,24,7,1,3,34,9xb6v8osxty9w0mel2x7dd4ru,0,15.8,3.3,2025-02-23T14:03:58.345Z,2025-02-23T14:19:30Z,5536634719,285,,5536636091,233,52,5536634715,56,Back,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780115937,54,61,1,3,35,8oyl91pb7l6qgk6dryn129td0,1,82.5,96.6,2025-02-23T14:04:00.221Z,2025-02-23T14:04:16Z,5536635515,56,Left,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116015,25,5,1,3,36,9xb6v8osxty9w0mel2x7dd4ru,1,13.4,-1,2025-02-23T14:04:00.760Z,2025-02-23T14:19:38Z,5536635929,233,53,5536635895,56,Back,5536635897,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780115729,53,5,1,3,36,8oyl91pb7l6qgk6dryn129td0,0,86.6,101,2025-02-23T14:04:00.760Z,2025-02-23T14:19:38Z,5536635933,233,25,5536634567,347,,5536634565,56,Left,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116071,26,1,1,3,52,9xb6v8osxty9w0mel2x7dd4ru,0,17.4,0,2025-02-23T14:04:16.862Z,2025-02-23T14:49:32Z,5536636181,141,6.5,5536636175,107,,5536636177,56,Back,5536636179,140,43.6,5536636183,212,28.1,5536636185,213,0.21,5536636187,1,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780116093,55,44,1,3,55,8oyl91pb7l6qgk6dryn129td0,1,58.6,89.1,2025-02-23T14:04:19.548Z,2025-02-23T14:19:34Z,5536636353,233,27,5536636315,56,Left,5536636319,286,,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116077,27,44,1,3,55,9xb6v8osxty9w0mel2x7dd4ru,0,41.4,10.9,2025-02-23T14:04:19.549Z,2025-02-23T14:49:33Z,5536636223,56,Back,5536636225,285,,5536636371,233,55,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780116119,56,61,1,3,55,8oyl91pb7l6qgk6dryn129td0,1,56.4,82,2025-02-23T14:04:19.807Z,2025-02-23T14:35:12Z,5536636485,56,Left,,,,,,,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116135,57,49,1,4,0,8oyl91pb7l6qgk6dryn129td0,1,44.5,80.2,2025-02-23T14:04:25.190Z,2025-02-23T14:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bz6b3uw54ljimdh7ch96adotl,Puitea (Lalthathanga Khawlhring),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116163,58,1,1,4,1,8oyl91pb7l6qgk6dryn129td0,1,44.5,80.2,2025-02-23T14:04:25.575Z,2025-02-23T14:04:26Z,5536636723,140,36.4,5536636727,212,21.7,5536636725,141,50.9,5536636721,56,Back,5536636729,213,4.31,,,,,,,,,,bz6b3uw54ljimdh7ch96adotl,Puitea (Lalthathanga Khawlhring),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116279,59,1,1,4,2,8oyl91pb7l6qgk6dryn129td0,1,36.9,49.9,2025-02-23T14:04:26.527Z,2025-02-23T14:04:32Z,5536637329,213,3.03,5536637327,212,23.2,5536637321,56,Back,5536637325,141,53.7,5536637323,140,14.9,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116313,60,1,1,4,8,8oyl91pb7l6qgk6dryn129td0,1,15.2,52.2,2025-02-23T14:04:32.694Z,2025-02-23T14:04:34Z,5536637489,213,5.2,5536637485,141,17,5536637487,212,27,5536637481,56,Back,5536637483,140,27.2,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780116435,61,1,1,4,9,8oyl91pb7l6qgk6dryn129td0,1,27.8,13.8,2025-02-23T14:04:34.263Z,2025-02-23T14:04:40Z,5536638179,140,12.4,5536638183,212,22.4,5536638185,213,2.38,5536638181,141,36.6,5536638177,56,Back,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116473,62,1,1,4,16,8oyl91pb7l6qgk6dryn129td0,1,14.1,45.4,2025-02-23T14:04:40.502Z,2025-02-23T14:04:41Z,5536638399,140,33.3,5536638401,141,39.7,5536638397,56,Back,5536638403,212,20.5,5536638405,213,6.09,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780116495,63,1,1,4,17,8oyl91pb7l6qgk6dryn129td0,1,32.6,38.9,2025-02-23T14:04:41.727Z,2025-02-23T14:04:43Z,5536638545,140,26.1,5536638547,141,11.6,5536638543,56,Back,5536638551,213,4.36,5536638549,212,19.8,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116575,64,1,1,4,19,8oyl91pb7l6qgk6dryn129td0,1,26.1,11.6,2025-02-23T14:04:43.366Z,2025-02-23T14:04:47Z,5536638949,56,Back,5536638951,140,3.9,5536638957,213,2.5,5536638955,212,29.1,5536638953,141,37.3,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116639,65,1,1,4,23,8oyl91pb7l6qgk6dryn129td0,1,3.9,37.3,2025-02-23T14:04:47.847Z,2025-02-23T14:04:51Z,5536639227,213,5.17,5536639221,140,14.5,5536639225,212,25.2,5536639223,141,4.1,5536639219,56,Back,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780116731,66,1,1,4,26,8oyl91pb7l6qgk6dryn129td0,1,17.7,3.8,2025-02-23T14:04:51.054Z,2025-02-23T14:04:57Z,5536639747,141,21,5536639743,140,22.7,5536639739,56,Back,5536639755,213,1.15,5536639751,212,12.8,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116737,67,50,1,4,32,8oyl91pb7l6qgk6dryn129td0,1,24.6,30.4,2025-02-23T14:04:56.729Z,2025-02-23T14:05:21Z,5536641565,233,28,5536639787,56,Back,5536639789,285,,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116725,28,7,1,4,32,9xb6v8osxty9w0mel2x7dd4ru,0,75.4,69.6,2025-02-23T14:04:56.730Z,2025-02-23T14:05:29Z,5536641521,286,,5536641519,56,Center,5536641549,233,67,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780116853,68,1,1,4,39,8oyl91pb7l6qgk6dryn129td0,1,31.7,82.1,2025-02-23T14:05:04.206Z,2025-02-23T14:05:07Z,5536640457,140,53.8,5536640455,56,Left,5536640463,213,0.19,5536640459,141,88.6,5536640461,212,23.6,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116855,69,4,1,4,42,8oyl91pb7l6qgk6dryn129td0,1,56,90.1,2025-02-23T14:05:06.767Z,2025-02-23T14:05:24Z,5536640605,233,29,5536640581,286,,5536641963,294,,5536640577,152,,5536640575,56,Left,5536640573,13,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780116849,29,4,1,4,42,9xb6v8osxty9w0mel2x7dd4ru,0,44,9.9,2025-02-23T14:05:06.768Z,2025-02-23T14:05:50Z,5536640523,152,,5536640527,285,,5536640521,56,Back,5536644269,294,,5536640519,13,,5536640617,233,69,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780117281,70,1,1,5,9,8oyl91pb7l6qgk6dryn129td0,0,55.9,92.1,2025-02-23T14:05:33.686Z,2025-02-23T14:05:36Z,5536642991,5,,5536643009,1,,5536642999,56,Center,5536643001,140,80.9,5536642997,152,,5536642995,196,,5536642993,155,,5536643003,141,24.9,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,5536643007,213,5.23,,5536643005,212,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780117293,30,12,1,5,12,9xb6v8osxty9w0mel2x7dd4ru,1,22.4,73.6,2025-02-23T14:05:36.413Z,2025-02-23T14:06:00Z,5536643123,141,63.9,5536643163,15,,5536643127,213,6.02,5536643125,212,25.7,5536643119,56,Back,5536643121,140,46.1,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780117399,71,1,1,5,17,8oyl91pb7l6qgk6dryn129td0,0,58.1,25.6,2025-02-23T14:05:42.166Z,2025-02-23T14:05:44Z,5536643713,141,80.9,5536643709,56,Left,5536643715,212,58.2,5536643717,213,0.7,5536643711,140,100,5536643707,155,,5536643719,1,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780117457,31,5,1,5,20,9xb6v8osxty9w0mel2x7dd4ru,1,-0.7,22.5,2025-02-23T14:05:44.860Z,2025-02-23T14:19:38Z,5536643993,346,,5536644235,233,72,5536643991,56,Back,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780117493,72,5,1,5,20,8oyl91pb7l6qgk6dryn129td0,0,100.7,77.5,2025-02-23T14:05:44.860Z,2025-02-23T14:19:38Z,5536644271,233,31,5536644215,56,Center,5536644217,346,,,,,,,,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780118113,32,1,1,5,54,9xb6v8osxty9w0mel2x7dd4ru,0,4.7,44,2025-02-23T14:06:19.080Z,2025-02-23T14:06:23Z,5536647361,56,Left,5536647371,1,,5536647359,124,,5536647369,213,0.48,5536647365,141,89.6,5536647367,212,67.6,5536647363,140,61.9,5536647373,237,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2780118105,73,8,1,5,58,8oyl91pb7l6qgk6dryn129td0,1,46.6,10.6,2025-02-23T14:06:23.246Z,2025-02-23T14:06:23Z,5536647319,56,Back,,,,,,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780118167,74,3,1,6,1,8oyl91pb7l6qgk6dryn129td0,0,35.8,8.4,2025-02-23T14:06:25.628Z,2025-02-23T14:19:31Z,5536647639,56,Back,5536648669,233,33,5536647641,286,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780118341,33,7,1,6,1,9xb6v8osxty9w0mel2x7dd4ru,1,64.2,91.6,2025-02-23T14:06:25.629Z,2025-02-23T14:19:31Z,5536648543,285,,5536648541,56,Left,5536648617,233,74,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780118347,34,15,1,6,12,9xb6v8osxty9w0mel2x7dd4ru,1,85.8,76.7,2025-02-23T14:06:36.697Z,2025-02-23T14:51:40Z,5536650827,233,75,5536650783,231,54.7,5536648565,64,,5536649639,20,,5536649643,82,,5536650775,458,,5536650779,147,73.8,5536650769,103,18.1,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,5536648567,56,Center,,5536648563,22,,5536650781,230,98,5536650767,102,53.3,5536650773,215,5536911287,76,5536650777,146,87.7,,,,,,,,,,,,,,Mohun Bagan SG,
2780118337,75,10,1,6,12,8oyl91pb7l6qgk6dryn129td0,1,11,26,2025-02-23T14:06:36.797Z,2025-02-23T14:07:00Z,5536650911,233,34,5536648533,56,Back,5536648531,94,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780118381,35,6,1,6,14,9xb6v8osxty9w0mel2x7dd4ru,1,95.8,67.4,2025-02-23T14:06:38.527Z,2025-02-23T14:19:25Z,5536651975,233,76,5536648879,56,Center,5536648881,73,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780118779,76,6,1,6,14,8oyl91pb7l6qgk6dryn129td0,0,4.2,32.6,2025-02-23T14:06:38.527Z,2025-02-23T14:19:25Z,5536651939,73,,5536650873,56,Back,5536652025,233,35,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780118833,36,1,1,6,38,9xb6v8osxty9w0mel2x7dd4ru,0,99.5,99.5,2025-02-23T14:07:02.518Z,2025-02-23T14:07:04Z,5536651181,140,91.5,5536651177,223,,5536651175,155,,5536651173,6,,5536651185,212,29.8,5536651187,213,4.43,5536651179,56,Center,5536651183,141,57.5,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,5536651171,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780118869,77,12,1,6,40,8oyl91pb7l6qgk6dryn129td0,1,8.2,42.4,2025-02-23T14:07:04.382Z,2025-02-23T14:07:08Z,5536651379,212,31.4,5536651667,15,,5536651381,213,4.99,5536651449,167,,5536651373,56,Back,5536651375,140,16.3,5536651377,141,0,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780119115,37,5,1,6,41,9xb6v8osxty9w0mel2x7dd4ru,1,82.8,102,2025-02-23T14:07:05.847Z,2025-02-23T14:19:39Z,5536652893,233,78,5536652863,56,Left,5536652865,347,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780118875,78,5,1,6,41,8oyl91pb7l6qgk6dryn129td0,0,17.2,-2,2025-02-23T14:07:05.847Z,2025-02-23T14:19:39Z,5536652919,233,37,5536651423,56,Back,5536651427,347,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780119175,38,1,1,6,55,9xb6v8osxty9w0mel2x7dd4ru,1,83.2,100,2025-02-23T14:07:19.689Z,2025-02-23T14:07:23Z,5536653139,141,88.1,5536653143,213,5.01,5536653141,212,9.9,5536653135,56,Left,5536653137,140,86,5536653133,107,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780119181,39,61,1,6,58,9xb6v8osxty9w0mel2x7dd4ru,1,86,88,2025-02-23T14:07:22.845Z,2025-02-23T14:07:23Z,5536653165,56,Left,,,,,,,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780119215,40,1,1,7,0,9xb6v8osxty9w0mel2x7dd4ru,0,81.8,96.2,2025-02-23T14:07:24.986Z,2025-02-23T14:07:27Z,5536653327,140,83.8,5536653325,56,Left,5536653515,233,79,5536653513,236,,5536653519,286,,5536653329,141,94.7,5536653333,212,2.3,5536653335,213,5.83,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780119245,79,74,1,7,0,8oyl91pb7l6qgk6dryn129td0,1,15,4.4,2025-02-23T14:07:24.987Z,2025-02-23T14:19:29Z,5536653483,285,,5536653481,56,Back,5536653527,233,40,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780119375,41,5,1,7,2,9xb6v8osxty9w0mel2x7dd4ru,1,84.2,100.8,2025-02-23T14:07:27.034Z,2025-02-23T14:07:35Z,5536654227,233,80,5536654161,56,Left,5536654163,347,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780119267,80,5,1,7,2,8oyl91pb7l6qgk6dryn129td0,0,15.8,-0.8,2025-02-23T14:07:27.034Z,2025-02-23T14:19:39Z,5536653609,56,Back,5536653611,347,,5536654249,233,41,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
