id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value,teamName,Position
2792693401,370,1,2,45,38,1oyc8wvt31xlmocyg7euv40bo,1,40.4,71.2,2025-03-29T15:11:35.212Z,2025-03-29T15:11:37Z,5605639347,213,5.84,5605639343,212,9.7,5605639339,141,65.1,5605639335,56,Back,5605639337,140,48.7,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792693705,371,1,2,45,41,1oyc8wvt31xlmocyg7euv40bo,1,51.6,61.1,2025-03-29T15:11:37.261Z,2025-03-29T15:11:45Z,5605640927,140,53.7,5605640925,56,Center,5605640931,212,24.7,5605640929,141,24.9,5605640933,213,4.8,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792693743,372,1,2,45,49,1oyc8wvt31xlmocyg7euv40bo,1,56.7,23.7,2025-03-29T15:11:45.612Z,2025-03-29T15:11:46Z,5605641155,140,67.8,5605641161,213,5.5,5605641159,212,16.5,5605641157,141,6.5,5605641153,56,Right,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792693769,373,1,2,45,50,1oyc8wvt31xlmocyg7euv40bo,0,67.7,6.2,2025-03-29T15:11:46.669Z,2025-03-29T15:11:48Z,5605641255,213,1.17,5605641253,212,2.1,5605641247,56,Right,5605641337,233,366,5605641341,286,,5605641335,236,,5605641251,141,9.1,5605641249,140,68.5,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792693783,366,74,2,45,50,12ksg0e6d70senzilsic40fzl,1,24.7,91.8,2025-03-29T15:11:46.670Z,2025-03-29T16:08:42Z,5605641303,285,,5605641301,56,Back,5605641449,233,373,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792694427,367,5,2,45,51,12ksg0e6d70senzilsic40fzl,1,30.7,101.3,2025-03-29T15:11:48.173Z,2025-03-29T16:06:00Z,5605650947,233,374,5605644661,56,Back,5605644663,347,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792693995,374,5,2,45,51,1oyc8wvt31xlmocyg7euv40bo,0,69.3,-1.3,2025-03-29T15:11:48.173Z,2025-03-29T16:06:00Z,5605651113,233,367,5605642439,347,,5605642437,56,Right,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792694455,368,1,2,46,7,12ksg0e6d70senzilsic40fzl,1,24.7,100,2025-03-29T15:12:03.406Z,2025-03-29T15:12:04Z,5605644799,212,10.5,5605644787,107,,5605644797,141,86.5,5605644789,56,Back,5605644803,213,4.63,5605644793,140,23.9,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792694499,369,1,2,46,8,12ksg0e6d70senzilsic40fzl,1,24.1,85.9,2025-03-29T15:12:04.454Z,2025-03-29T15:12:05Z,5605645025,140,22.9,5605645027,141,97.1,5605645031,213,1.73,5605645023,56,Back,5605645029,212,7.7,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792694561,370,1,2,46,9,12ksg0e6d70senzilsic40fzl,0,22.9,96.9,2025-03-29T15:12:05.710Z,2025-03-29T15:12:07Z,5605645369,213,6.07,5605645365,212,47.5,5605645373,1,,5605645363,141,82,5605645357,56,Left,5605645359,140,67.1,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792694595,375,49,2,46,12,1oyc8wvt31xlmocyg7euv40bo,1,33.6,24.7,2025-03-29T15:12:08.365Z,2025-03-29T15:12:08Z,,,,,,,,,,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792694807,376,1,2,46,14,1oyc8wvt31xlmocyg7euv40bo,1,29.2,13.2,2025-03-29T15:12:10.444Z,2025-03-29T15:12:14Z,5605646701,141,30,5605646703,212,14.8,5605646697,56,Back,5605646699,140,38.1,5605646705,213,0.89,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792694859,377,1,2,46,17,1oyc8wvt31xlmocyg7euv40bo,1,38.1,30,2025-03-29T15:12:13.949Z,2025-03-29T15:12:15Z,5605646957,213,5.08,5605646953,212,13.6,5605646945,140,42.8,5605646941,56,Back,5605646949,141,11.4,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792694887,378,1,2,46,18,1oyc8wvt31xlmocyg7euv40bo,0,42.8,11.4,2025-03-29T15:12:15.200Z,2025-03-29T15:12:16Z,5605647155,213,1.11,5605647153,212,12.8,5605647151,141,28.3,5605647149,140,48.2,5605647147,56,Back,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792694905,371,8,2,46,20,12ksg0e6d70senzilsic40fzl,1,49,76.6,2025-03-29T15:12:16.694Z,2025-03-29T15:12:16Z,5605647237,56,Back,,,,,,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792695171,379,1,2,46,21,1oyc8wvt31xlmocyg7euv40bo,1,55.5,52.7,2025-03-29T15:12:17.821Z,2025-03-29T15:12:23Z,5605648623,141,89.6,5605648625,212,28.2,5605648619,56,Left,5605648621,140,67.7,5605648629,213,1.1,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792695263,380,1,2,46,26,1oyc8wvt31xlmocyg7euv40bo,0,75,77,2025-03-29T15:12:23.068Z,2025-03-29T15:12:25Z,5605649159,213,6.26,5605649157,212,19.1,5605649155,141,76.4,5605649151,56,Center,5605649153,140,93.2,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792695313,372,12,2,46,28,12ksg0e6d70senzilsic40fzl,1,7,25,2025-03-29T15:12:25.022Z,2025-03-29T15:12:27Z,5605649467,167,,5605649391,140,8.4,5605649389,56,Back,5605649393,141,0,5605649397,213,4.79,5605649395,212,18.4,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792695321,373,5,2,46,30,12ksg0e6d70senzilsic40fzl,0,8.8,-1.8,2025-03-29T15:12:26.385Z,2025-03-29T16:06:01Z,5605649427,56,Back,5605649429,347,,5605650803,233,381,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792695521,381,5,2,46,30,1oyc8wvt31xlmocyg7euv40bo,1,91.2,101.8,2025-03-29T15:12:26.385Z,2025-03-29T16:06:01Z,5605650495,347,,5605650491,56,Left,5605650645,233,373,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792695829,382,1,2,46,39,1oyc8wvt31xlmocyg7euv40bo,1,83.7,100,2025-03-29T15:12:35.982Z,2025-03-29T15:12:39Z,5605652167,212,17.1,5605652163,141,76.6,5605652157,56,Center,5605652169,213,4.76,5605652151,107,,5605652161,140,84.4,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792695931,383,1,2,46,42,1oyc8wvt31xlmocyg7euv40bo,1,82.1,72.4,2025-03-29T15:12:38.941Z,2025-03-29T15:12:41Z,5605652691,56,Center,5605652699,140,65.7,5605652705,212,17.3,5605652707,213,3.26,5605652703,141,69.3,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792696153,384,1,2,46,45,1oyc8wvt31xlmocyg7euv40bo,1,65.7,69.3,2025-03-29T15:12:41.724Z,2025-03-29T15:12:48Z,5605653913,140,73.1,5605653911,56,Center,5605653919,213,5.07,5605653917,212,22.5,5605653915,141,38.3,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792696169,385,1,2,46,49,1oyc8wvt31xlmocyg7euv40bo,0,71.9,42.3,2025-03-29T15:12:45.996Z,2025-03-29T15:13:45Z,5605653987,56,Center,5605665065,213,6.27,5605665057,140,82.2,5605665061,212,10.8,5605665059,141,42.1,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792696293,374,12,2,46,52,12ksg0e6d70senzilsic40fzl,1,13.6,51.2,2025-03-29T15:12:49.063Z,2025-03-29T15:12:52Z,5605654721,213,0.89,5605654711,56,Back,5605654719,212,15.4,5605654717,141,68.8,5605654715,140,22.8,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792696281,386,1,2,46,55,1oyc8wvt31xlmocyg7euv40bo,0,75.8,29.2,2025-03-29T15:12:51.501Z,2025-03-29T15:12:52Z,5605654655,56,Center,5605654663,212,25.3,5605654661,141,58.5,5605654657,140,90.6,5605654653,155,,5605654665,213,0.91,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792696331,375,44,2,46,56,12ksg0e6d70senzilsic40fzl,1,12.6,50.7,2025-03-29T15:12:52.563Z,2025-03-29T15:15:18Z,5605654891,285,,5605654889,56,Back,5605683447,233,407,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792700477,407,44,2,46,56,1oyc8wvt31xlmocyg7euv40bo,0,87.4,49.3,2025-03-29T15:12:52.564Z,2025-03-29T16:09:27Z,5605676263,286,,5605676261,56,Center,5605683705,233,375,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792696359,376,12,2,46,57,12ksg0e6d70senzilsic40fzl,1,10.9,43.4,2025-03-29T15:12:53.351Z,2025-03-29T15:12:54Z,5605655105,15,,5605655047,140,0,5605655041,56,Back,5605655055,141,7.9,5605655209,167,,5605655063,213,4.24,5605655059,212,27.1,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792696377,377,6,2,46,57,12ksg0e6d70senzilsic40fzl,0,0,13.7,2025-03-29T15:12:54.233Z,2025-03-29T16:03:03Z,5605657831,233,387,5605657603,73,,5605657601,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792696419,387,6,2,46,57,1oyc8wvt31xlmocyg7euv40bo,1,100,86.3,2025-03-29T15:12:54.233Z,2025-03-29T16:03:02Z,5605655703,56,Left,5605657727,233,377,5605655705,73,,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697015,388,1,2,47,12,1oyc8wvt31xlmocyg7euv40bo,1,99.5,99.3,2025-03-29T15:13:08.748Z,2025-03-29T15:13:12Z,5605658309,56,Left,5605658319,213,4.41,5605658311,140,97.9,5605658307,6,,5605658315,212,5.6,5605658313,141,91.4,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697101,389,1,2,47,13,1oyc8wvt31xlmocyg7euv40bo,1,97.6,88.4,2025-03-29T15:13:10.109Z,2025-03-29T15:13:12Z,5605658761,212,11,5605658759,141,87.5,5605658757,140,87.1,5605658755,56,Left,5605658765,213,3.2,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697159,390,1,2,47,16,1oyc8wvt31xlmocyg7euv40bo,0,82.5,85.3,2025-03-29T15:13:12.572Z,2025-03-29T15:13:15Z,5605659017,140,90.8,5605659015,56,Center,5605659021,212,24.6,5605659249,233,378,5605659013,155,,5605659019,141,51.5,5605659023,213,5.07,5605659011,2,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697191,378,41,2,47,17,12ksg0e6d70senzilsic40fzl,0,3.7,49.7,2025-03-29T15:13:13.960Z,2025-03-29T15:13:16Z,5605659171,140,24.2,5605659173,141,59.1,5605659421,233,390,5605659181,213,0.29,5605659177,212,22.5,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792697313,391,1,2,47,19,1oyc8wvt31xlmocyg7euv40bo,1,65.4,38,2025-03-29T15:13:16.060Z,2025-03-29T15:13:18Z,5605659923,140,69.4,5605659927,212,10.2,5605659925,141,51.6,5605659921,56,Center,5605659929,213,1.14,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697449,392,1,2,47,21,1oyc8wvt31xlmocyg7euv40bo,0,69.4,51.6,2025-03-29T15:13:18.236Z,2025-03-29T15:13:22Z,5605660673,155,,5605660677,140,89.5,5605660681,212,22.3,5605660679,141,41.2,5605660683,213,5.96,5605660675,56,Center,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697603,380,44,2,47,25,12ksg0e6d70senzilsic40fzl,1,11.2,60.4,2025-03-29T15:13:21.996Z,2025-03-29T15:13:49Z,5605661459,56,Back,5605665485,233,393,5605665397,285,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792697461,393,44,2,47,25,1oyc8wvt31xlmocyg7euv40bo,0,88,38,2025-03-29T15:13:21.997Z,2025-03-29T15:13:48Z,5605660755,286,,5605665545,233,380,5605660753,56,Center,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697483,379,12,2,47,25,12ksg0e6d70senzilsic40fzl,1,13.5,65.4,2025-03-29T15:13:22.192Z,2025-03-29T16:09:38Z,5605660871,140,15,5605660869,56,Back,5605660875,212,6.8,5605660877,213,4.94,5606185113,15,,5605660873,141,55.6,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792697631,381,12,2,47,27,12ksg0e6d70senzilsic40fzl,1,11.6,46.7,2025-03-29T15:13:23.496Z,2025-03-29T16:06:27Z,5605661589,56,Back,5605661593,141,48.1,5605661591,140,36.2,5605661597,213,0.04,5605661595,212,25.8,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792697823,394,1,2,47,30,1oyc8wvt31xlmocyg7euv40bo,1,58.8,63.9,2025-03-29T15:13:26.398Z,2025-03-29T15:13:32Z,5605662573,56,Center,5605662577,141,74.4,5605662581,213,0.59,5605662579,212,12.9,5605662575,140,69,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792697915,395,1,2,47,36,1oyc8wvt31xlmocyg7euv40bo,0,69.7,75.3,2025-03-29T15:13:32.509Z,2025-03-29T15:13:34Z,5605662975,155,,5605662981,141,29.2,5605662977,56,Center,5605662979,140,100,5605662983,212,45.3,5605662987,1,,5605662985,213,5.52,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792698181,382,5,2,47,38,12ksg0e6d70senzilsic40fzl,1,-1.2,67.6,2025-03-29T15:13:34.636Z,2025-03-29T16:06:01Z,5605665151,233,396,5605664145,346,,5605664143,56,Back,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792698351,396,5,2,47,38,1oyc8wvt31xlmocyg7euv40bo,0,101.2,32.4,2025-03-29T15:13:34.636Z,2025-03-29T16:06:01Z,5605665223,233,382,5605664995,346,,5605664989,56,Center,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699257,383,1,2,48,12,12ksg0e6d70senzilsic40fzl,0,3.3,54.8,2025-03-29T15:14:09.081Z,2025-03-29T16:08:37Z,5605669703,1,,5605669701,213,6,5605669699,212,63.9,5605669697,141,28.3,5605669705,74,,5605669691,140,61.7,5605669687,124,,5605669689,56,Center,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792700113,384,1,2,48,13,12ksg0e6d70senzilsic40fzl,0,54.4,31.6,2025-03-29T15:14:09.552Z,2025-03-29T15:14:44Z,5605674221,141,24.1,5605674223,212,7.4,5605674217,56,Center,5605674219,140,59.5,5605674225,213,5.52,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792702849,420,61,2,48,14,1oyc8wvt31xlmocyg7euv40bo,1,38.1,70.8,2025-03-29T15:14:10.596Z,2025-03-29T16:06:10Z,5605688737,56,Back,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699395,397,49,2,48,16,1oyc8wvt31xlmocyg7euv40bo,1,31.2,72.3,2025-03-29T15:14:13.069Z,2025-03-29T15:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699561,398,1,2,48,17,1oyc8wvt31xlmocyg7euv40bo,1,31.2,72.3,2025-03-29T15:14:13.324Z,2025-03-29T15:14:18Z,5605671229,212,23.4,5605671223,56,Back,5605671231,213,4.76,5605671225,140,32.3,5605671227,141,38,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699657,399,1,2,48,21,1oyc8wvt31xlmocyg7euv40bo,1,38.2,18.6,2025-03-29T15:14:18.076Z,2025-03-29T15:14:20Z,5605671795,56,Right,5605671797,140,61.2,5605671805,213,6.27,5605671799,141,18,5605671801,212,24.2,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699725,400,1,2,48,24,1oyc8wvt31xlmocyg7euv40bo,1,59.2,25.5,2025-03-29T15:14:20.669Z,2025-03-29T15:14:22Z,5605672141,56,Center,5605672149,213,1.4,5605672143,140,61.4,5605672147,212,13.8,5605672145,141,45.5,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792699951,401,1,2,48,26,1oyc8wvt31xlmocyg7euv40bo,1,61.4,45.5,2025-03-29T15:14:22.525Z,2025-03-29T15:14:29Z,5605673389,140,87.1,5605673387,56,Right,5605673391,141,7.7,5605673393,212,37.3,5605673385,155,,5605673399,1,,5605673395,213,5.52,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700081,402,1,2,48,33,1oyc8wvt31xlmocyg7euv40bo,1,93.7,8.6,2025-03-29T15:14:29.517Z,2025-03-29T15:14:32Z,5605674055,140,81.6,5605674061,213,3.1,5605674057,141,9.4,5605674059,212,12.7,5605674053,56,Right,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700149,403,1,2,48,36,1oyc8wvt31xlmocyg7euv40bo,1,81.9,8.5,2025-03-29T15:14:32.316Z,2025-03-29T15:14:34Z,5605674465,141,18,5605674467,212,6.7,5605674463,140,83.6,5605674459,56,Right,5605674471,213,1.3,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700161,404,50,2,48,37,1oyc8wvt31xlmocyg7euv40bo,1,85.4,20,2025-03-29T15:14:34.077Z,2025-03-29T16:08:47Z,5605674527,56,Right,5605675059,233,385,5605674533,286,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700223,385,7,2,48,37,12ksg0e6d70senzilsic40fzl,0,14.6,80,2025-03-29T15:14:34.078Z,2025-03-29T15:14:39Z,5605674861,285,,5605674859,56,Back,5605674897,233,404,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792700323,405,1,2,48,39,1oyc8wvt31xlmocyg7euv40bo,0,87.3,15.5,2025-03-29T15:14:35.884Z,2025-03-29T15:14:38Z,5605675389,141,35.4,5605675387,140,93.4,5605675393,213,1.13,5605675385,56,Center,5605675391,212,15,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700391,386,12,2,48,41,12ksg0e6d70senzilsic40fzl,1,7.8,60.9,2025-03-29T15:14:37.902Z,2025-03-29T15:14:40Z,5605675761,212,34.9,5605675749,56,Back,5605675763,213,0.93,5605675851,167,,5605675757,141,100,5605675753,140,27.7,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792700403,387,5,2,48,43,12ksg0e6d70senzilsic40fzl,0,27.7,101.7,2025-03-29T15:14:39.792Z,2025-03-29T16:06:02Z,5605675823,347,,5605675821,56,Back,5605676319,233,406,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792700457,406,5,2,48,43,1oyc8wvt31xlmocyg7euv40bo,1,72.3,-1.7,2025-03-29T15:14:39.792Z,2025-03-29T16:06:01Z,5605676207,233,387,5605676117,347,,5605676115,56,Right,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700861,408,1,2,48,55,1oyc8wvt31xlmocyg7euv40bo,1,65.1,0,2025-03-29T15:14:51.388Z,2025-03-29T16:05:59Z,5605678437,56,Right,5605678449,213,0.52,5605678439,140,77.8,5605678443,141,9.1,5605678445,212,15.3,5606180523,107,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792700885,409,1,2,48,56,1oyc8wvt31xlmocyg7euv40bo,1,77.6,9.5,2025-03-29T15:14:52.316Z,2025-03-29T15:14:53Z,5605678583,141,2.8,5605678585,212,9.9,5605678587,213,3.62,5605678581,140,69.2,5605678579,56,Right,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
