id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,teamName,Position
2795005393,206,4,1,25,26,12ksg0e6d70senzilsic40fzl,0,34.3,44,2025-04-02T14:25:46.741Z,2025-04-02T14:33:04Z,5618327263,295,,5618327269,285,,5618327275,233,204,5618327265,56,Back,5618327261,13,,5618327267,152,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005665,205,1,1,26,17,9eqjks8amwm1ycytsoi7xld25,1,64.8,59.4,2025-04-02T14:26:38.133Z,2025-04-02T14:26:41Z,5618328883,141,28,5618328873,5,,5618328889,1,,5618328879,56,Center,5618328885,212,37,5618328881,140,93.6,5618328875,155,,5618328877,152,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,5618328887,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006263,218,44,1,26,19,9eqjks8amwm1ycytsoi7xld25,1,95.8,33,2025-04-02T14:26:39.863Z,2025-04-02T14:28:44Z,5618332543,56,Center,5618332545,286,,5618332547,233,212,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006031,212,44,1,26,19,12ksg0e6d70senzilsic40fzl,0,4.2,67,2025-04-02T14:26:39.864Z,2025-04-02T14:28:44Z,5618332553,233,218,5618331029,56,Back,5618331031,285,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005681,206,1,1,26,19,9eqjks8amwm1ycytsoi7xld25,1,93.6,28,2025-04-02T14:26:40.302Z,2025-04-02T15:03:39Z,5618328985,141,30.7,5618329417,210,15,5618328981,56,Center,5618328987,212,15,5618328983,140,79.4,5618329419,154,,5618328989,213,3.02,5618328979,3,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795005671,207,43,1,26,21,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T14:26:41.886Z,2025-04-02T14:26:59Z,5618329477,144,12,5618328923,212,13.7,5618328917,56,Back,5618328925,213,0.34,5618328921,141,77,5618328927,15,0,5618328919,140,19.1,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005687,207,15,1,26,23,9eqjks8amwm1ycytsoi7xld25,1,84.6,31.2,2025-04-02T14:26:44.214Z,2025-04-02T14:27:32Z,5618329431,24,,5618329435,29,,5618330379,233,211,5618329449,231,48.6,5618329443,102,48.7,5618330367,82,,5618329439,55,206,5618330371,147,33.6,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,5618329445,103,19,5618329105,20,,,5618329011,56,Center,5618330369,146,5618329009,63,,5618329437,154,86.7,5618329447,230,99.3,5618330365,78,,,,,,,FC Goa,
2795005891,211,10,1,26,23,12ksg0e6d70senzilsic40fzl,1,13.3,66.4,2025-04-02T14:26:44.314Z,2025-04-02T14:51:31Z,5618330145,56,Back,5618330143,94,,5618330425,233,207,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005819,208,6,1,26,23,12ksg0e6d70senzilsic40fzl,0,0,53.9,2025-04-02T14:26:44.542Z,2025-04-02T14:33:01Z,5618329801,233,208,5618329733,56,Back,5618329735,73,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005699,208,6,1,26,23,9eqjks8amwm1ycytsoi7xld25,1,100,46.1,2025-04-02T14:26:44.542Z,2025-04-02T14:33:01Z,5618330591,75,,5618329089,56,Center,5618329781,233,208,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795005849,209,1,1,26,53,9eqjks8amwm1ycytsoi7xld25,0,99.5,0.2,2025-04-02T14:27:14.519Z,2025-04-02T14:27:17Z,5618329915,2,,5618329931,213,1.6,5618329923,56,Center,5618329917,6,,5618329929,212,28.4,5618329925,140,98.8,5618329921,223,,5618329927,141,41.9,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,5618329919,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795005861,209,12,1,26,57,12ksg0e6d70senzilsic40fzl,1,1,56.2,2025-04-02T14:27:18.086Z,2025-04-02T14:27:46Z,5618330059,15,,5618330027,167,,5618329981,140,0,5618329985,212,2.8,5618329979,56,Back,5618329989,213,2.42,5618329983,141,58.9,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795005857,210,6,1,26,57,9eqjks8amwm1ycytsoi7xld25,1,100,34.9,2025-04-02T14:27:18.599Z,2025-04-02T14:33:01Z,5618330055,56,Center,5618330087,233,210,5618330057,75,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795005863,210,6,1,26,57,12ksg0e6d70senzilsic40fzl,0,0,65.1,2025-04-02T14:27:18.599Z,2025-04-02T14:33:01Z,5618330095,233,210,5618330081,73,,5618330079,56,Back,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006061,211,1,1,27,33,9eqjks8amwm1ycytsoi7xld25,0,99.5,0.5,2025-04-02T14:27:54.041Z,2025-04-02T15:02:38Z,5618331255,212,27.1,5618331243,6,,5618331251,140,96.9,5618331249,56,Center,5618331257,213,1.67,5618331245,155,,5618331253,141,40.1,5618331241,2,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,5618331247,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006069,213,12,1,27,34,12ksg0e6d70senzilsic40fzl,1,3.4,55.6,2025-04-02T14:27:55.576Z,2025-04-02T15:02:16Z,5618373179,212,1.9,5618331301,56,Back,5618373175,140,4.3,5618373243,15,,5618373181,213,1.06,5618373177,141,58.1,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006065,212,61,1,27,35,9eqjks8amwm1ycytsoi7xld25,1,96.9,40.1,2025-04-02T14:27:55.863Z,2025-04-02T15:02:05Z,5618331283,56,Center,,,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006087,214,12,1,27,38,12ksg0e6d70senzilsic40fzl,1,11.9,65.5,2025-04-02T14:27:59.400Z,2025-04-02T14:28:03Z,5618331431,140,67.2,5618331435,141,100,5618331429,56,Left,5618331465,167,,5618331441,213,0.39,5618331439,212,62.9,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006153,213,5,1,27,41,9eqjks8amwm1ycytsoi7xld25,1,30.8,-1.4,2025-04-02T14:28:02.135Z,2025-04-02T14:33:12Z,5618331851,347,,5618331879,233,215,5618331849,56,Back,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006093,215,5,1,27,41,12ksg0e6d70senzilsic40fzl,0,69.2,101.4,2025-04-02T14:28:02.135Z,2025-04-02T14:33:13Z,5618331457,56,Left,5618331459,347,,5618331911,233,213,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006165,214,1,1,27,57,9eqjks8amwm1ycytsoi7xld25,1,27.6,0,2025-04-02T14:28:17.768Z,2025-04-02T14:28:19Z,5618331931,1,,5618331923,140,12.5,5618331937,189,,5618331929,213,2.13,5618331925,141,35.5,5618331921,56,Back,5618331927,212,30,5618331919,107,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006193,215,1,1,28,5,9eqjks8amwm1ycytsoi7xld25,0,16.4,29.8,2025-04-02T14:28:26.041Z,2025-04-02T14:28:28Z,5618332165,141,19.1,5618332163,140,76.7,5618332161,56,Right,5618332171,1,,5618332159,157,,5618332169,213,6.17,5618332167,212,63.7,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795006195,216,44,1,28,6,12ksg0e6d70senzilsic40fzl,1,26.2,78.1,2025-04-02T14:28:27.512Z,2025-04-02T14:28:29Z,5618332219,233,216,5618332181,285,,5618332179,56,Back,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006201,216,44,1,28,6,9eqjks8amwm1ycytsoi7xld25,0,71,24.8,2025-04-02T14:28:27.513Z,2025-04-02T14:28:29Z,5618332239,233,216,5618332205,286,,5618332201,56,Center,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006209,217,1,1,28,7,12ksg0e6d70senzilsic40fzl,1,34.6,69.6,2025-04-02T14:28:28.105Z,2025-04-02T14:28:30Z,5618332273,56,Back,5618332279,212,18.3,5618332275,140,40.8,5618332271,3,,5618332281,213,1.21,5618332277,141,94.8,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006213,218,49,1,28,9,12ksg0e6d70senzilsic40fzl,1,40.8,94.8,2025-04-02T14:28:30.121Z,2025-04-02T14:28:30Z,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006231,219,4,1,28,11,12ksg0e6d70senzilsic40fzl,1,31.6,94.4,2025-04-02T14:28:32.216Z,2025-04-02T14:28:36Z,5618332405,265,,5618332417,233,217,5618332399,13,,5618332403,152,,5618332401,56,Back,5618332425,285,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006223,217,4,1,28,11,9eqjks8amwm1ycytsoi7xld25,0,68.4,5.6,2025-04-02T14:28:32.217Z,2025-04-02T14:28:37Z,5618332379,56,Right,5618332429,233,219,5618332377,13,,5618332385,286,,5618332381,152,,5618332383,265,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006331,220,1,1,28,40,12ksg0e6d70senzilsic40fzl,1,39.9,91.5,2025-04-02T14:29:00.954Z,2025-04-02T14:29:04Z,5618333009,141,83.5,5618333011,212,31.9,5618333003,152,,5618333013,213,6.11,5618333007,140,69.8,5618333005,56,Left,5618333001,155,,5618332999,5,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006335,221,44,1,28,43,12ksg0e6d70senzilsic40fzl,1,67.8,84.4,2025-04-02T14:29:03.914Z,2025-04-02T14:29:07Z,5618333025,56,Left,5618333029,233,219,5618333027,286,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006333,219,44,1,28,43,9eqjks8amwm1ycytsoi7xld25,0,32.2,15.6,2025-04-02T14:29:03.915Z,2025-04-02T14:29:08Z,5618333037,233,221,5618333019,56,Back,5618333021,285,,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006339,222,1,1,28,44,12ksg0e6d70senzilsic40fzl,0,69.8,83.5,2025-04-02T14:29:04.914Z,2025-04-02T14:29:08Z,5618333053,3,,5618333059,141,76,5618333061,212,5.2,5618333055,56,Center,5618333063,213,4.94,5618333057,140,70.9,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006359,220,1,1,28,46,9eqjks8amwm1ycytsoi7xld25,1,40.2,22.4,2025-04-02T14:29:06.907Z,2025-04-02T14:29:12Z,5618333155,56,Back,5618333163,213,2.63,5618333157,140,28.9,5618333153,3,,5618333159,141,32.1,5618333161,212,13.6,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007165,242,61,1,28,46,9eqjks8amwm1ycytsoi7xld25,0,32,28.3,2025-04-02T14:29:07.479Z,2025-04-02T14:59:47Z,5618337989,56,Back,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006523,230,8,1,28,47,12ksg0e6d70senzilsic40fzl,1,76.4,55.5,2025-04-02T14:29:07.955Z,2025-04-02T14:30:49Z,5618334129,56,Center,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006353,223,1,1,28,49,12ksg0e6d70senzilsic40fzl,1,66.4,37.4,2025-04-02T14:29:09.786Z,2025-04-02T14:29:11Z,5618333135,56,Center,5618333139,141,49.1,5618333137,140,72.2,5618333143,213,0.92,5618333141,212,10,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006363,224,1,1,28,50,12ksg0e6d70senzilsic40fzl,0,72.8,47.9,2025-04-02T14:29:11.441Z,2025-04-02T14:29:12Z,5618333177,140,80.1,5618333179,141,35.2,5618333181,212,11.5,5618333183,213,5.44,5618333175,56,Center,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006777,235,12,1,28,50,9eqjks8amwm1ycytsoi7xld25,1,19.2,62.2,2025-04-02T14:29:11.622Z,2025-04-02T14:31:29Z,5618336235,56,Back,5618336241,212,24.8,5618336243,213,5.51,5618336237,140,36.2,5618336239,141,36.8,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006365,221,1,1,28,51,9eqjks8amwm1ycytsoi7xld25,0,28.1,34.9,2025-04-02T14:29:12.074Z,2025-04-02T14:29:12Z,5618333193,213,0.42,5618333191,212,9.1,5618333185,56,Back,5618333189,141,40.3,5618333187,140,36,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006375,225,15,1,28,54,12ksg0e6d70senzilsic40fzl,1,70.8,45.1,2025-04-02T14:29:15.122Z,2025-04-02T14:29:43Z,5618333241,22,,5618333245,56,Center,5618333607,458,,5618333939,233,222,5618333243,18,,5618333611,147,50.5,5618333609,146,99,5618333599,80,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,5618333603,103,8.2,5618333401,20,,,5618333601,102,46.8,5618333605,215,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006387,222,10,1,28,54,9eqjks8amwm1ycytsoi7xld25,1,2.2,53.6,2025-04-02T14:29:15.222Z,2025-04-02T14:29:43Z,5618333947,233,225,5618333907,179,,5618333905,177,,5618333301,182,,5618333303,56,Back,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795006401,223,52,1,29,1,9eqjks8amwm1ycytsoi7xld25,1,2.2,53.6,2025-04-02T14:29:22.474Z,2025-04-02T14:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795006411,224,1,1,29,3,9eqjks8amwm1ycytsoi7xld25,1,2.2,53.6,2025-04-02T14:29:24.547Z,2025-04-02T14:29:26Z,5618333437,1,,5618333429,140,28.4,5618333435,213,5.42,5618333431,141,6.2,5618333427,56,Back,5618333425,123,,5618333433,212,42.4,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795006421,225,1,1,29,5,9eqjks8amwm1ycytsoi7xld25,1,28.4,6.2,2025-04-02T14:29:26.538Z,2025-04-02T14:29:27Z,5618333493,212,9.3,5618333489,140,34,5618333495,213,0.89,5618333491,141,16.8,5618333487,56,Back,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006437,226,1,1,29,6,9eqjks8amwm1ycytsoi7xld25,1,34,16.8,2025-04-02T14:29:27.626Z,2025-04-02T14:29:30Z,5618333575,56,Back,5618333583,213,4.26,5618333581,212,9.7,5618333579,141,4,5618333577,140,30,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006445,227,1,1,29,10,9eqjks8amwm1ycytsoi7xld25,1,39.6,15.8,2025-04-02T14:29:30.746Z,2025-04-02T14:29:32Z,5618333647,213,1.32,5618333639,56,Back,5618333641,140,43.2,5618333643,141,37.4,5618333645,212,15.2,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006453,228,1,1,29,11,9eqjks8amwm1ycytsoi7xld25,1,44.1,38.8,2025-04-02T14:29:32.025Z,2025-04-02T14:29:35Z,5618333717,141,30.9,5618333715,140,57.2,5618333719,212,14.8,5618333721,213,5.91,5618333713,56,Center,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006463,229,1,1,29,15,9eqjks8amwm1ycytsoi7xld25,0,57.2,30.9,2025-04-02T14:29:35.690Z,2025-04-02T14:29:36Z,5618333767,141,20.9,5618333769,212,24.1,5618333771,213,6,5618333763,56,Right,5618333765,140,79.2,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006459,226,49,1,29,15,12ksg0e6d70senzilsic40fzl,1,22.6,76.6,2025-04-02T14:29:36.139Z,2025-04-02T14:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006479,227,1,1,29,15,12ksg0e6d70senzilsic40fzl,1,22.6,76.6,2025-04-02T14:29:36.563Z,2025-04-02T14:29:40Z,5618333839,56,Back,5618333853,213,3.6,5618333843,140,4.5,5618333851,212,21.2,5618333847,141,62.9,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006487,228,1,1,29,19,12ksg0e6d70senzilsic40fzl,0,4.8,66.6,2025-04-02T14:29:39.867Z,2025-04-02T14:29:43Z,5618333929,213,0.58,5618333917,140,39.3,5618333931,1,,5618333909,157,,5618333921,141,100,5618333925,212,43.2,5618333913,56,Back,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795006491,229,5,1,29,22,12ksg0e6d70senzilsic40fzl,0,42.2,101.2,2025-04-02T14:29:42.899Z,2025-04-02T14:33:13Z,5618334091,233,230,5618333933,56,Back,5618333935,347,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795006517,230,5,1,29,22,9eqjks8amwm1ycytsoi7xld25,1,57.8,-1.2,2025-04-02T14:29:42.899Z,2025-04-02T14:33:13Z,5618334077,56,Right,5618334079,347,,5618334083,233,229,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006525,231,1,1,29,31,9eqjks8amwm1ycytsoi7xld25,1,53,0,2025-04-02T14:29:51.675Z,2025-04-02T14:29:54Z,5618334133,56,Back,5618334139,212,23.5,5618334141,213,2.72,5618334135,140,32.6,5618334131,107,,5618334137,141,13.1,5618334143,1,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006535,232,1,1,29,33,9eqjks8amwm1ycytsoi7xld25,0,33,12.8,2025-04-02T14:29:54.091Z,2025-04-02T14:29:57Z,5618334199,213,5.92,5618334197,212,23.6,5618334191,56,Right,5618334193,140,54,5618334195,141,0.5,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006581,231,1,1,29,35,12ksg0e6d70senzilsic40fzl,0,46.6,96.8,2025-04-02T14:29:56.085Z,2025-04-02T14:31:16Z,5618334565,56,Left,5618334575,1,,5618334571,212,37.9,5618334567,140,82.6,5618334563,157,,5618334573,213,0.08,5618334569,141,100,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006587,232,5,1,30,0,12ksg0e6d70senzilsic40fzl,0,72.1,101.4,2025-04-02T14:30:21.260Z,2025-04-02T14:33:14Z,5618334597,347,,5618334595,56,Left,5618334891,233,233,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006629,233,5,1,30,0,9eqjks8amwm1ycytsoi7xld25,1,27.9,-1.4,2025-04-02T14:30:21.260Z,2025-04-02T14:33:13Z,5618334871,347,,5618334885,233,232,5618334869,56,Back,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795006645,233,27,1,30,5,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T14:30:26.524Z,2025-04-02T14:30:34Z,5618334983,233,234,5618334971,201,,5618334973,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795006631,234,27,1,30,5,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T14:30:26.524Z,2025-04-02T14:30:34Z,5618334879,246,,5618334877,201,,5618334989,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007095,234,28,1,31,50,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T14:32:11.399Z,2025-04-02T14:33:05Z,5618337595,55,233,5618338657,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795007043,236,28,1,31,50,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T14:32:11.399Z,2025-04-02T14:33:05Z,5618338661,233,234,5618337329,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007075,237,1,1,31,57,9eqjks8amwm1ycytsoi7xld25,1,51.3,0,2025-04-02T14:32:18.031Z,2025-04-02T14:32:20Z,5618337501,213,0.53,5618337495,140,61.5,5618337491,107,,5618337497,141,7.4,5618337493,56,Right,5618337499,212,12.4,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007079,238,1,1,31,59,9eqjks8amwm1ycytsoi7xld25,1,61.5,7.4,2025-04-02T14:32:20.591Z,2025-04-02T14:32:21Z,5618337531,213,5.64,5618337523,56,Right,5618337529,212,6.3,5618337521,168,,5618337525,140,66.3,5618337527,141,1.9,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007093,239,1,1,32,1,9eqjks8amwm1ycytsoi7xld25,1,66.3,1.9,2025-04-02T14:32:22.287Z,2025-04-02T14:32:24Z,5618337587,141,17,5618337585,140,64.1,5618337591,213,1.79,5618337589,212,10.5,5618337583,56,Right,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795007097,240,1,1,32,4,9eqjks8amwm1ycytsoi7xld25,0,64.1,17,2025-04-02T14:32:24.832Z,2025-04-02T14:32:26Z,5618337605,56,Right,5618337613,213,6.12,5618337607,140,83.1,5618337603,155,,5618337609,141,12.2,5618337611,212,20.2,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
