id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,teamName
2773065027,28,1,1,2,26,1oyc8wvt31xlmocyg7euv40bo,1,7.9,6.7,2025-02-07T14:03:04.005Z,2025-02-07T14:03:06Z,5498274297,157,,5498274309,1,,5498274305,212,40.5,5498274307,213,0.36,5498274303,141,27.9,5498274299,56,Back,5498274301,140,43.9,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065029,29,61,1,2,29,1oyc8wvt31xlmocyg7euv40bo,0,43.9,27.9,2025-02-07T14:03:06.677Z,2025-02-07T14:03:07Z,5498274313,56,Back,,,,,,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065037,30,49,1,2,31,7xo09xnh3y03lyai6azr77fo0,1,36.5,51.1,2025-02-07T14:03:08.788Z,2025-02-07T14:16:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065077,31,1,1,2,33,7xo09xnh3y03lyai6azr77fo0,1,35.4,48.2,2025-02-07T14:03:10.554Z,2025-02-07T14:03:17Z,5498274539,213,3.26,5498274533,140,14.6,5498274531,56,Back,5498274537,212,22,5498274535,141,44.3,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065087,32,1,1,2,41,7xo09xnh3y03lyai6azr77fo0,1,16.4,60.3,2025-02-07T14:03:18.335Z,2025-02-07T14:03:21Z,5498274631,140,30.2,5498274633,141,83.6,5498274629,56,Back,5498274635,212,21.5,5498274637,213,0.83,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065095,33,1,1,2,44,7xo09xnh3y03lyai6azr77fo0,1,51.2,94.4,2025-02-07T14:03:21.522Z,2025-02-07T14:03:23Z,5498274685,141,90.7,5498274687,212,11,5498274689,213,6.05,5498274683,140,61.4,5498274681,56,Left,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065101,34,1,1,2,46,7xo09xnh3y03lyai6azr77fo0,0,61.4,90.7,2025-02-07T14:03:23.241Z,2025-02-07T14:03:24Z,5498274717,213,0.37,5498274715,212,19.1,5498274713,141,100,5498274709,56,Left,5498274711,140,78.4,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065167,30,5,1,2,47,1oyc8wvt31xlmocyg7euv40bo,1,18.6,-1.2,2025-02-07T14:03:24.241Z,2025-02-07T14:35:05Z,5498275065,56,Back,5498275067,347,,5498275081,233,35,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065105,35,5,1,2,47,7xo09xnh3y03lyai6azr77fo0,0,81.4,101.2,2025-02-07T14:03:24.241Z,2025-02-07T14:35:06Z,5498274719,56,Left,5498274721,347,,5498275085,233,30,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065173,31,1,1,3,1,1oyc8wvt31xlmocyg7euv40bo,0,13.6,0,2025-02-07T14:03:38.262Z,2025-02-07T14:25:57Z,5498275099,140,27.4,5498275105,213,0.38,5498275095,107,,5498275097,56,Back,5498297637,189,,5498275101,141,6.7,5498275103,212,15.6,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065171,36,3,1,3,1,7xo09xnh3y03lyai6azr77fo0,0,67.2,92.9,2025-02-07T14:03:39.172Z,2025-02-07T14:33:00Z,5498275093,286,,5498275121,233,32,5498275091,56,Left,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069727,196,43,1,3,1,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:03:39.172Z,2025-02-07T14:24:47Z,5498299817,56,Left,5498299881,233,32,5498300067,144,50,5498299819,286,0,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065177,32,7,1,3,1,1oyc8wvt31xlmocyg7euv40bo,0,32.8,7.1,2025-02-07T14:03:39.173Z,2025-02-07T14:33:00Z,5498275109,56,Back,5498275111,285,,5498275115,233,36,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773068207,144,61,1,3,5,7xo09xnh3y03lyai6azr77fo0,1,57.7,97.6,2025-02-07T14:03:42.724Z,2025-02-07T14:17:58Z,5498291671,56,Left,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065175,37,61,1,3,6,7xo09xnh3y03lyai6azr77fo0,1,71.1,97.9,2025-02-07T14:03:43.426Z,2025-02-07T14:34:53Z,5498275107,56,Left,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069423,198,1,1,3,6,1oyc8wvt31xlmocyg7euv40bo,1,25.4,5.8,2025-02-07T14:03:43.847Z,2025-02-07T14:23:02Z,5498298137,212,1.2,5498298135,141,6.8,5498298133,140,24.5,5498298131,56,Back,5498298139,213,2.52,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065189,33,1,1,3,9,1oyc8wvt31xlmocyg7euv40bo,1,26.4,10.4,2025-02-07T14:03:46.678Z,2025-02-07T14:03:48Z,5498275185,213,1.64,5498275179,140,26.1,5498275183,212,4.6,5498275177,56,Back,5498275181,141,17.1,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065191,34,1,1,3,9,1oyc8wvt31xlmocyg7euv40bo,1,26.1,17.1,2025-02-07T14:03:47.190Z,2025-02-07T14:03:48Z,5498275189,56,Back,5498275191,140,18,5498275193,141,8.6,5498275195,212,10.3,5498275197,213,3.74,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065197,35,1,1,3,11,1oyc8wvt31xlmocyg7euv40bo,0,18,8.6,2025-02-07T14:03:48.239Z,2025-02-07T14:19:38Z,5498275209,141,6.5,5498294365,286,,5498275211,212,3.1,5498294359,236,,5498275213,213,5.8,5498275207,140,20.6,5498275205,56,Back,5498294361,233,157,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773068555,157,74,1,3,11,7xo09xnh3y03lyai6azr77fo0,1,75.1,93.5,2025-02-07T14:03:48.240Z,2025-02-07T14:19:39Z,5498293599,56,Left,5498293601,285,,5498294371,233,35,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065247,36,5,1,3,12,1oyc8wvt31xlmocyg7euv40bo,1,24.9,-1.2,2025-02-07T14:03:49.541Z,2025-02-07T14:35:06Z,5498275449,347,,5498275447,56,Back,5498277043,233,38,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065245,38,5,1,3,12,7xo09xnh3y03lyai6azr77fo0,0,75.1,101.2,2025-02-07T14:03:49.541Z,2025-02-07T14:35:06Z,5498277047,233,36,5498275441,347,,5498275439,56,Left,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065253,37,1,1,3,19,1oyc8wvt31xlmocyg7euv40bo,1,21.3,0,2025-02-07T14:03:57.014Z,2025-02-07T14:33:18Z,5498301557,189,,5498275459,107,,5498275465,141,10,5498275467,212,16.5,5498275461,56,Back,5498275463,140,35.3,5498275469,213,0.47,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065271,38,61,1,3,22,1oyc8wvt31xlmocyg7euv40bo,0,36.4,5.2,2025-02-07T14:04:00.159Z,2025-02-07T14:33:16Z,5498275581,56,Back,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065261,40,1,1,3,23,7xo09xnh3y03lyai6azr77fo0,0,59.1,97.1,2025-02-07T14:04:00.957Z,2025-02-07T14:33:12Z,5498295629,213,4.64,5498295623,140,58.7,5498275513,56,Left,5498295625,141,88.7,5498295627,212,5.7,5498275567,189,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065279,39,8,1,3,24,1oyc8wvt31xlmocyg7euv40bo,1,36.4,5.9,2025-02-07T14:04:01.463Z,2025-02-07T14:27:59Z,5498275601,56,Back,,,,,,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065299,40,5,1,3,25,1oyc8wvt31xlmocyg7euv40bo,0,39.6,-1.7,2025-02-07T14:04:02.383Z,2025-02-07T14:35:07Z,5498275739,233,41,5498275707,347,,5498275705,56,Back,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065265,41,5,1,3,25,7xo09xnh3y03lyai6azr77fo0,1,60.4,101.7,2025-02-07T14:04:02.383Z,2025-02-07T14:35:06Z,5498275549,347,,5498275721,233,40,5498275547,56,Left,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065259,39,43,1,3,25,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:04:02.722Z,2025-02-07T14:20:44Z,5498275501,56,Left,5498275503,140,66.6,5498275507,212,8,5498275499,107,0,5498275505,141,95.3,5498295637,144,1,5498275509,213,3.74,5498275551,189,0,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070217,226,43,1,3,27,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:04:04.406Z,2025-02-07T14:27:56Z,5498303797,144,8,5498302577,56,Back,,,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070235,227,43,1,3,28,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:04:05.773Z,2025-02-07T14:28:00Z,5498302705,56,Back,5498303873,144,5,5498302707,347,0,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065281,42,1,1,3,34,7xo09xnh3y03lyai6azr77fo0,1,63.1,100,2025-02-07T14:04:12.191Z,2025-02-07T14:20:57Z,5498275615,213,3.4,5498275607,140,46.7,5498275605,56,Back,5498275603,107,,5498275613,212,17.8,5498275609,141,94.6,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065295,43,1,1,3,36,7xo09xnh3y03lyai6azr77fo0,1,46.3,93,2025-02-07T14:04:14.164Z,2025-02-07T14:04:16Z,5498275679,140,39.4,5498275685,213,4.33,5498275677,56,Back,5498275681,141,66.8,5498275683,212,19.2,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065305,44,1,1,3,39,7xo09xnh3y03lyai6azr77fo0,1,36.5,59.4,2025-02-07T14:04:16.633Z,2025-02-07T14:04:22Z,5498275749,212,20.9,5498275743,56,Back,5498275745,140,43.2,5498275751,213,5.06,5498275747,141,30.5,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065311,45,1,1,3,43,7xo09xnh3y03lyai6azr77fo0,1,44.3,27.7,2025-02-07T14:04:20.859Z,2025-02-07T14:04:23Z,5498275789,213,0.01,5498275779,155,,5498275785,141,28.4,5498275787,212,40.6,5498275781,56,Center,5498275791,1,,5498275783,140,83,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065331,46,44,1,3,46,7xo09xnh3y03lyai6azr77fo0,1,84.9,25.2,2025-02-07T14:04:23.202Z,2025-02-07T14:33:09Z,5498275913,56,Center,5498275915,286,,5498275917,233,41,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065321,41,44,1,3,46,1oyc8wvt31xlmocyg7euv40bo,0,15.1,74.8,2025-02-07T14:04:23.203Z,2025-02-07T14:33:09Z,5498275831,56,Back,5498275921,233,46,5498275833,285,,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065335,47,1,1,3,51,7xo09xnh3y03lyai6azr77fo0,0,83.6,8.1,2025-02-07T14:04:29.046Z,2025-02-07T14:23:28Z,5498275935,140,85.7,5498275937,141,39.7,5498275929,2,,5498275933,56,Center,5498275931,155,,5498275941,213,1.47,5498275939,212,21.6,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065337,42,8,1,3,53,1oyc8wvt31xlmocyg7euv40bo,1,9.6,70.6,2025-02-07T14:04:31.031Z,2025-02-07T14:04:31Z,5498275943,56,Back,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065341,43,49,1,3,54,1oyc8wvt31xlmocyg7euv40bo,1,22.1,64.8,2025-02-07T14:04:31.879Z,2025-02-07T14:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065345,44,1,1,3,56,1oyc8wvt31xlmocyg7euv40bo,0,23.6,64.6,2025-02-07T14:04:33.479Z,2025-02-07T14:04:35Z,5498275985,213,6.11,5498275979,140,49.1,5498275983,212,27.2,5498275977,56,Back,5498275981,141,57.9,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065349,48,49,1,3,59,7xo09xnh3y03lyai6azr77fo0,1,53.5,44.5,2025-02-07T14:04:36.905Z,2025-02-07T14:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065359,49,1,1,4,2,7xo09xnh3y03lyai6azr77fo0,1,61.6,54.2,2025-02-07T14:04:39.405Z,2025-02-07T14:04:41Z,5498276029,56,Center,5498276035,212,11.1,5498276037,213,0.02,5498276031,140,72.2,5498276033,141,54.6,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065361,50,61,1,4,3,7xo09xnh3y03lyai6azr77fo0,0,72.2,54.6,2025-02-07T14:04:41.014Z,2025-02-07T14:04:44Z,5498276041,56,Center,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065365,45,49,1,4,4,1oyc8wvt31xlmocyg7euv40bo,1,20.7,32.4,2025-02-07T14:04:41.447Z,2025-02-07T14:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065385,46,1,1,4,5,1oyc8wvt31xlmocyg7euv40bo,1,19.7,32.4,2025-02-07T14:04:42.679Z,2025-02-07T14:04:46Z,5498276165,212,15.9,5498276167,213,2.84,5498276159,56,Back,5498276163,141,39.4,5498276161,140,5.3,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065391,47,12,1,4,9,1oyc8wvt31xlmocyg7euv40bo,1,3.6,27.3,2025-02-07T14:04:46.695Z,2025-02-07T14:04:49Z,5498276209,167,,5498276195,56,Back,5498276197,140,38.4,5498276203,213,5.78,5498276201,212,41.6,5498276199,141,0,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065393,48,5,1,4,11,1oyc8wvt31xlmocyg7euv40bo,0,47,-1.2,2025-02-07T14:04:48.870Z,2025-02-07T14:05:32Z,5498276205,56,Back,5498276207,347,,5498276983,233,51,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065425,51,5,1,4,11,7xo09xnh3y03lyai6azr77fo0,1,53,101.2,2025-02-07T14:04:48.870Z,2025-02-07T14:35:07Z,5498276371,56,Left,5498276373,347,,5498276969,233,48,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065429,52,1,1,4,25,7xo09xnh3y03lyai6azr77fo0,1,50.2,100,2025-02-07T14:05:02.998Z,2025-02-07T14:23:58Z,5498276385,140,41.2,5498276387,141,79.7,5498299165,189,,5498276391,213,4.13,5498276389,212,17.2,5498276383,56,Back,5498276381,107,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065439,53,1,1,4,26,7xo09xnh3y03lyai6azr77fo0,1,41.2,79.7,2025-02-07T14:05:03.920Z,2025-02-07T14:23:59Z,5498276455,140,44.2,5498276461,213,4.81,5498276457,141,30.5,5498276463,1,,5498276459,212,33.6,5498276453,56,Back,5498299167,189,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065447,54,1,1,4,27,7xo09xnh3y03lyai6azr77fo0,1,44.2,30.5,2025-02-07T14:05:04.373Z,2025-02-07T14:33:23Z,5498276489,56,Center,5498276491,140,57.8,5498276493,141,39,5498276487,155,,5498276497,213,0.38,5498276495,212,15.4,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065449,55,1,1,4,28,7xo09xnh3y03lyai6azr77fo0,0,57.8,39,2025-02-07T14:05:05.216Z,2025-02-07T14:33:20Z,5498276515,212,5.4,5498276507,3,,5498276517,213,3.23,5498276511,140,52.7,5498276509,56,Center,5498276513,141,38.3,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065441,49,61,1,4,28,1oyc8wvt31xlmocyg7euv40bo,1,42.4,67.6,2025-02-07T14:05:05.657Z,2025-02-07T14:05:05Z,5498276467,56,Back,,,,,,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065453,50,49,1,4,30,1oyc8wvt31xlmocyg7euv40bo,1,45.1,54.9,2025-02-07T14:05:07.336Z,2025-02-07T14:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065459,51,1,1,4,30,1oyc8wvt31xlmocyg7euv40bo,1,45.1,54.9,2025-02-07T14:05:07.432Z,2025-02-07T14:05:08Z,5498276549,141,47.5,5498276545,56,Center,5498276547,140,54.7,5498276551,212,11.3,5498276553,213,5.82,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065467,52,1,1,4,31,1oyc8wvt31xlmocyg7euv40bo,0,54.7,47.5,2025-02-07T14:05:08.392Z,2025-02-07T14:05:09Z,5498276579,140,67.9,5498276585,213,5.11,5498276587,1,,5498276581,141,0,5498276577,56,Right,5498276583,212,36.2,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065469,53,5,1,4,32,1oyc8wvt31xlmocyg7euv40bo,0,66,-1.4,2025-02-07T14:05:09.382Z,2025-02-07T14:35:07Z,5498276909,233,56,5498276591,347,,5498276589,56,Right,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065519,56,5,1,4,32,7xo09xnh3y03lyai6azr77fo0,1,34,101.4,2025-02-07T14:05:09.382Z,2025-02-07T14:35:07Z,5498276897,347,,5498276895,56,Back,5498276899,233,53,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065591,56,27,1,5,10,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:05:47.334Z,2025-02-07T14:32:53Z,5498310267,233,58,5498277287,41,Injury,5498277289,53,7t90qi8vml1rdscbbwy0wbuuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065655,58,27,1,5,10,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:05:47.334Z,2025-02-07T14:32:53Z,5498310263,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065595,57,28,1,5,15,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:05:52.551Z,2025-02-07T14:32:56Z,5498277305,55,56,5498310323,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065737,59,28,1,5,15,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:05:52.551Z,2025-02-07T14:32:53Z,5498278079,55,58,5498310271,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065779,60,1,1,6,5,7xo09xnh3y03lyai6azr77fo0,1,38.5,100,2025-02-07T14:06:42.286Z,2025-02-07T14:32:55Z,5498278277,56,Left,5498278275,107,,5498278287,1,,5498278327,189,,5498278285,213,6.07,5498278279,140,64.2,5498278283,212,27.6,5498278281,141,92.8,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065783,61,61,1,6,6,7xo09xnh3y03lyai6azr77fo0,1,64.3,92.8,2025-02-07T14:06:44.176Z,2025-02-07T14:32:56Z,5498278291,56,Left,5498278369,189,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773065789,62,5,1,6,7,7xo09xnh3y03lyai6azr77fo0,0,66.4,101.6,2025-02-07T14:06:44.493Z,2025-02-07T14:35:08Z,5498278319,56,Left,5498278321,347,,5498310789,233,279,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773071301,279,5,1,6,7,1oyc8wvt31xlmocyg7euv40bo,1,33.6,-1.6,2025-02-07T14:06:44.493Z,2025-02-07T14:35:08Z,5498308727,56,Back,5498310785,233,62,5498308729,347,,,,,,,,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773065777,59,1,1,6,9,1oyc8wvt31xlmocyg7euv40bo,1,24.6,0,2025-02-07T14:06:46.602Z,2025-02-07T14:31:31Z,5498278251,213,2.56,5498278247,141,12.3,5498278245,140,11,5498308779,107,,5498278249,212,17.1,5498278243,56,Back,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
