id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,,qualifier/18/value,teamName,Position
2784276857,36,45,1,2,58,8oyl91pb7l6qgk6dryn129td0,0,20,88.4,2025-03-05T14:03:13.720Z,2025-03-05T14:03:48Z,5559495159,233,22,5559494489,56,Back,5559494491,285,,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276879,37,4,1,3,1,8oyl91pb7l6qgk6dryn129td0,1,13.8,77.2,2025-03-05T14:03:16.952Z,2025-03-05T14:52:46Z,5559494653,152,,5559494649,294,,5559494651,56,Back,5559494647,13,,5559494655,285,,5559494915,233,21,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276895,21,4,1,3,1,ajwqetklk0m22x7ifsjax5yi,0,86.2,22.8,2025-03-05T14:03:16.953Z,2025-03-05T16:36:09Z,5559494911,152,,5559494913,286,,5559494909,56,Center,5559494919,233,37,5559494907,294,,5559494905,13,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784276955,38,1,1,3,24,8oyl91pb7l6qgk6dryn129td0,1,14.6,54,2025-03-05T14:03:40.408Z,2025-03-05T14:03:41Z,5559495041,140,31.7,5559495043,141,13.2,5559495039,56,Back,5559495049,1,,5559495047,213,5.29,5559495037,152,,5559495045,212,33,5559495035,5,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276965,39,1,1,3,26,8oyl91pb7l6qgk6dryn129td0,1,31.7,13.2,2025-03-05T14:03:41.559Z,2025-03-05T14:03:43Z,5559495095,213,2.49,5559495089,140,16.6,5559495087,56,Back,5559495093,212,19.9,5559495091,141,30.9,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276973,40,1,1,3,27,8oyl91pb7l6qgk6dryn129td0,1,16.6,30.9,2025-03-05T14:03:43.175Z,2025-03-05T14:03:45Z,5559495145,212,20.1,5559495143,141,9.4,5559495147,213,5.47,5559495139,56,Back,5559495141,140,29.7,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276983,41,1,1,3,29,8oyl91pb7l6qgk6dryn129td0,1,29.9,10,2025-03-05T14:03:45.143Z,2025-03-05T14:03:50Z,5559495205,140,73.2,5559495209,212,45.6,5559495207,141,14.4,5559495203,56,Right,5559495213,1,,5559495201,155,,5559495211,213,0.07,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276987,42,1,1,3,34,8oyl91pb7l6qgk6dryn129td0,0,81.7,7.9,2025-03-05T14:03:50.135Z,2025-03-05T14:03:51Z,5559495241,213,1.32,5559495231,155,,5559495229,2,,5559495235,140,86.4,5559495239,212,20.2,5559495237,141,36.7,5559495233,56,Center,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784276993,23,12,1,3,35,ajwqetklk0m22x7ifsjax5yi,1,9.3,60.9,2025-03-05T14:03:51.226Z,2025-03-05T14:03:53Z,5559495275,141,100,5559495273,140,37.3,5559495279,213,0.75,5559495277,212,40.2,5559495285,167,,5559495271,56,Back,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784276995,24,5,1,3,37,ajwqetklk0m22x7ifsjax5yi,0,35.4,101.4,2025-03-05T14:03:53.209Z,2025-03-05T14:59:08Z,5559495281,56,Back,5559495383,233,43,5559495283,347,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277011,43,5,1,3,37,8oyl91pb7l6qgk6dryn129td0,1,64.6,-1.4,2025-03-05T14:03:53.209Z,2025-03-05T14:59:07Z,5559495377,347,,5559495379,233,24,5559495375,56,Right,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277025,44,1,1,3,45,8oyl91pb7l6qgk6dryn129td0,1,67.8,0,2025-03-05T14:04:00.712Z,2025-03-05T14:04:05Z,5559495441,56,Right,5559495447,212,12.9,5559495449,213,1.87,5559495439,107,,5559495443,140,64.2,5559495445,141,16.4,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277039,45,1,1,3,49,8oyl91pb7l6qgk6dryn129td0,1,65.9,18.3,2025-03-05T14:04:05.208Z,2025-03-05T14:04:08Z,5559495515,56,Center,5559495521,212,4.4,5559495523,213,2.46,5559495517,140,62.6,5559495519,141,22.4,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277045,46,50,1,3,54,8oyl91pb7l6qgk6dryn129td0,1,68.4,31.2,2025-03-05T14:04:09.655Z,2025-03-05T15:04:37Z,5559495547,286,,5559495569,233,25,5559495545,56,Center,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277049,25,7,1,3,54,ajwqetklk0m22x7ifsjax5yi,1,31.6,68.8,2025-03-05T14:04:09.656Z,2025-03-05T15:04:37Z,5559495565,233,46,5559495561,56,Back,5559495563,285,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277051,26,49,1,3,55,ajwqetklk0m22x7ifsjax5yi,1,26.2,59.4,2025-03-05T14:04:11.299Z,2025-03-05T14:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277057,27,1,1,3,55,ajwqetklk0m22x7ifsjax5yi,1,26.2,59.4,2025-03-05T14:04:11.471Z,2025-03-05T14:04:13Z,5559495605,56,Back,5559495609,141,68.4,5559495611,212,14.7,5559495607,140,38.9,5559495613,213,0.43,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277073,28,1,1,3,57,ajwqetklk0m22x7ifsjax5yi,1,38.9,68.4,2025-03-05T14:04:13.439Z,2025-03-05T14:04:15Z,5559495693,140,43.7,5559495697,212,8.7,5559495691,56,Back,5559495699,213,0.95,5559495695,141,78.8,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277075,29,4,1,4,0,ajwqetklk0m22x7ifsjax5yi,1,45.6,81,2025-03-05T14:04:15.689Z,2025-03-05T14:52:47Z,5559495757,13,,5559495759,294,,5559495761,56,Back,5559495763,152,,5559495937,233,47,5559495765,286,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277085,47,4,1,4,0,8oyl91pb7l6qgk6dryn129td0,0,54.4,19,2025-03-05T14:04:15.690Z,2025-03-05T14:52:47Z,5559495935,285,,5559495927,13,,5559495929,294,,5559495933,152,,5559495931,56,Right,5559495941,233,29,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277177,30,1,1,4,18,ajwqetklk0m22x7ifsjax5yi,1,47.7,75.6,2025-03-05T14:04:34.405Z,2025-03-05T14:04:46Z,5559496365,213,5.11,5559496351,155,,5559496363,212,49.2,5559496367,1,,5559496355,152,,5559496359,140,65.8,5559496349,5,,5559496357,56,Right,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5559496361,141,5559496353,196,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277183,31,61,1,4,30,ajwqetklk0m22x7ifsjax5yi,0,66.7,0.8,2025-03-05T14:04:45.934Z,2025-03-05T14:04:46Z,5559496381,56,Right,,,,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277187,32,5,1,4,30,ajwqetklk0m22x7ifsjax5yi,0,65.6,-1.8,2025-03-05T14:04:46.503Z,2025-03-05T14:59:08Z,5559496399,347,,5559496397,56,Right,5559496433,233,48,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277191,48,5,1,4,30,8oyl91pb7l6qgk6dryn129td0,1,34.4,101.8,2025-03-05T14:04:46.503Z,2025-03-05T14:59:08Z,5559496425,56,Back,5559496427,347,,5559496429,233,32,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277205,49,1,1,4,33,8oyl91pb7l6qgk6dryn129td0,1,37.2,100,2025-03-05T14:04:48.615Z,2025-03-05T14:04:51Z,5559496501,56,Back,5559496505,141,80.8,5559496509,213,5.45,5559496507,212,19.6,5559496499,107,,5559496503,140,49.8,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277211,50,1,1,4,36,8oyl91pb7l6qgk6dryn129td0,1,46.8,77.3,2025-03-05T14:04:51.559Z,2025-03-05T14:04:53Z,5559496551,212,14.9,5559496545,56,Back,5559496553,213,2.4,5559496549,141,92.1,5559496547,140,36.3,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277235,51,1,1,4,37,8oyl91pb7l6qgk6dryn129td0,1,36.3,92.1,2025-03-05T14:04:53.287Z,2025-03-05T14:04:58Z,5559496681,212,7.9,5559496675,56,Back,5559496683,213,4.57,5559496679,141,80.6,5559496677,140,35.2,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277239,52,1,1,4,42,8oyl91pb7l6qgk6dryn129td0,1,33.3,79,2025-03-05T14:04:58.423Z,2025-03-05T14:05:01Z,5559496727,56,Back,5559496729,140,16.9,5559496735,213,4.28,5559496737,1,,5559496725,155,,5559496733,212,41.4,5559496731,141,23.7,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277249,53,1,1,4,45,8oyl91pb7l6qgk6dryn129td0,1,21.6,11.3,2025-03-05T14:05:01.382Z,2025-03-05T14:05:05Z,5559496777,140,35.3,5559496779,141,21.2,5559496775,56,Back,5559496783,212,15.9,5559496787,213,0.44,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277259,54,1,1,4,49,8oyl91pb7l6qgk6dryn129td0,1,42.6,21.5,2025-03-05T14:05:05.207Z,2025-03-05T14:05:07Z,5559496841,141,7.6,5559496843,212,19.4,5559496837,56,Right,5559496839,140,58.7,5559496845,213,5.77,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277265,55,1,1,4,52,8oyl91pb7l6qgk6dryn129td0,0,57,7.7,2025-03-05T14:05:07.847Z,2025-03-05T14:05:08Z,5559496879,141,21.3,5559496877,140,54.9,5559496875,56,Center,5559496883,213,1.8,5559496881,212,9.5,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277269,33,8,1,4,53,ajwqetklk0m22x7ifsjax5yi,1,50.6,69.3,2025-03-05T14:05:09.183Z,2025-03-05T16:36:11Z,5559496893,56,Center,,,,,,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277307,56,1,1,4,55,8oyl91pb7l6qgk6dryn129td0,1,61.6,30.7,2025-03-05T14:05:10.887Z,2025-03-05T14:05:35Z,5559497105,212,18.8,5559497109,213,6.1,5559497097,56,Center,5559497099,140,79.2,5559497737,210,15,5559497739,154,,5559497101,141,25.8,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277311,57,15,1,4,59,8oyl91pb7l6qgk6dryn129td0,1,85.3,28.2,2025-03-05T14:05:15.239Z,2025-03-05T14:05:36Z,5559497789,328,,5559497125,56,Center,5559497793,147,37.9,5559497785,214,,5559497781,102,46.1,5559497805,233,34,5559497777,55,56,5559497773,29,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,5559497121,22,5559497787,89,5559497783,103,13.9,5559497771,80,,5559497123,63,5559497791,146,92.9,,,5559497775,154,5559497277,20,,,,,,,,,,,,,,,Odisha FC,
2784277305,34,10,1,4,59,ajwqetklk0m22x7ifsjax5yi,1,4.3,56.2,2025-03-05T14:05:15.339Z,2025-03-05T16:26:59Z,5559497091,178,,5559497089,173,,5559497093,182,,5559497833,233,57,5559497095,56,Back,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784277319,35,6,1,5,2,ajwqetklk0m22x7ifsjax5yi,0,10.3,63,2025-03-05T14:05:18.088Z,2025-03-05T14:52:49Z,5559498041,233,58,5559497199,73,,5559497197,56,Back,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784277427,58,6,1,5,2,8oyl91pb7l6qgk6dryn129td0,1,89.7,37,2025-03-05T14:05:18.088Z,2025-03-05T14:52:49Z,5559497917,56,Center,5559497919,75,,5559498035,233,35,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277523,59,1,1,5,36,8oyl91pb7l6qgk6dryn129td0,1,99.5,0.5,2025-03-05T14:05:52.359Z,2025-03-05T16:36:14Z,5559498475,213,1.82,5559498461,6,,5559498465,224,,5559498469,140,86,5559498471,141,81.1,5559498459,2,,5559498473,212,56.6,5559498477,1,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,5559498463,155,5559498467,56,,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277519,36,43,1,5,43,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-05T14:05:58.878Z,2025-03-05T15:01:17Z,5559498453,285,0,5559498451,56,Back,5559588907,144,7,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277529,37,45,1,5,44,ajwqetklk0m22x7ifsjax5yi,0,11,21.6,2025-03-05T14:05:59.815Z,2025-03-05T15:04:44Z,5559498503,56,Back,5559498505,285,,5559498687,233,60,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277555,60,3,1,5,44,8oyl91pb7l6qgk6dryn129td0,1,89,78.4,2025-03-05T14:05:59.815Z,2025-03-05T15:04:44Z,5559498639,56,Center,5559498641,286,,5559498673,233,37,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277579,38,49,1,5,50,ajwqetklk0m22x7ifsjax5yi,1,13.5,27.9,2025-03-05T14:06:05.752Z,2025-03-05T14:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277595,61,61,1,5,53,8oyl91pb7l6qgk6dryn129td0,0,84.2,76.3,2025-03-05T14:06:09.271Z,2025-03-05T16:36:16Z,5559498809,56,Center,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277607,39,1,1,5,56,ajwqetklk0m22x7ifsjax5yi,1,34.7,10.3,2025-03-05T14:06:11.814Z,2025-03-05T14:06:14Z,5559498881,56,Back,5559498885,141,33.6,5559498883,140,32.7,5559498889,213,1.7,5559498887,212,16,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277611,40,1,1,5,58,ajwqetklk0m22x7ifsjax5yi,1,32.7,33.7,2025-03-05T14:06:14.173Z,2025-03-05T14:06:15Z,5559498915,56,Back,5559498917,140,22.3,5559498923,213,3.22,5559498919,141,32.5,5559498921,212,11,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277619,41,1,1,6,0,ajwqetklk0m22x7ifsjax5yi,1,22.3,32.5,2025-03-05T14:06:15.610Z,2025-03-05T14:06:17Z,5559498973,213,1.52,5559498967,140,23.6,5559498971,212,25.1,5559498969,141,69.4,5559498965,56,Back,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277637,42,1,1,6,1,ajwqetklk0m22x7ifsjax5yi,1,23.6,69.4,2025-03-05T14:06:17.125Z,2025-03-05T14:06:20Z,5559499077,212,16.5,5559499079,213,1.17,5559499071,56,Back,5559499073,140,29.8,5559499075,141,91.7,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277645,43,1,1,6,4,ajwqetklk0m22x7ifsjax5yi,1,35.1,93.3,2025-03-05T14:06:20.359Z,2025-03-05T14:06:23Z,5559499123,140,22.4,5559499121,56,Back,5559499129,213,3.79,5559499127,212,16.7,5559499125,141,78.4,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277665,44,1,1,6,7,ajwqetklk0m22x7ifsjax5yi,1,23.8,75.1,2025-03-05T14:06:22.718Z,2025-03-05T14:06:25Z,5559499201,140,23.1,5559499203,141,41.8,5559499207,213,4.68,5559499205,212,22.7,5559499199,56,Back,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277681,45,1,1,6,9,ajwqetklk0m22x7ifsjax5yi,1,23.7,39.7,2025-03-05T14:06:25.530Z,2025-03-05T14:06:27Z,5559499309,212,18.6,5559499307,141,67,5559499311,213,1.57,5559499303,56,Back,5559499305,140,23.7,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277719,46,1,1,6,12,ajwqetklk0m22x7ifsjax5yi,1,23.7,67,2025-03-05T14:06:27.592Z,2025-03-05T14:06:34Z,5559499541,140,24.9,5559499545,212,22.9,5559499543,141,33.4,5559499547,213,4.77,5559499539,56,Back,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277725,47,3,1,6,18,ajwqetklk0m22x7ifsjax5yi,0,23.8,21.6,2025-03-05T14:06:34.201Z,2025-03-05T14:06:38Z,5559499567,56,Back,5559499569,285,,5559499647,211,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277739,62,43,1,6,21,8oyl91pb7l6qgk6dryn129td0,1,0,0,2025-03-05T14:06:36.758Z,2025-03-05T14:07:05Z,5559499649,56,Center,5559499651,285,0,5559500449,144,7,,,,,,,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277743,63,49,1,6,22,8oyl91pb7l6qgk6dryn129td0,1,61,71.1,2025-03-05T14:06:38.278Z,2025-03-05T14:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277755,64,1,1,6,23,8oyl91pb7l6qgk6dryn129td0,1,65,68.2,2025-03-05T14:06:39.319Z,2025-03-05T14:06:41Z,5559499733,213,0.29,5559499725,56,Left,5559499727,140,90,5559499729,141,79.6,5559499723,155,,5559499731,212,27.4,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277759,65,1,1,6,25,8oyl91pb7l6qgk6dryn129td0,0,93.3,79.1,2025-03-05T14:06:41.191Z,2025-03-05T14:06:42Z,5559499761,212,21.8,5559499759,141,47.3,5559499763,213,4.59,5559499757,140,90.7,5559499755,56,Center,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277951,48,12,1,6,28,ajwqetklk0m22x7ifsjax5yi,1,12.5,44.2,2025-03-05T14:06:44.371Z,2025-03-05T14:07:19Z,5559500739,141,21.2,5559500741,212,19.3,5559500737,140,23.3,5559500743,213,5.34,5559500735,56,Back,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784277803,66,1,1,6,32,8oyl91pb7l6qgk6dryn129td0,1,74.7,81.7,2025-03-05T14:06:48.231Z,2025-03-05T14:06:50Z,5559499981,212,18.2,5559499983,213,3.06,5559499975,56,Left,5559499979,141,83.9,5559499977,140,57.4,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277809,67,1,1,6,35,8oyl91pb7l6qgk6dryn129td0,1,57.4,83.6,2025-03-05T14:06:50.775Z,2025-03-05T14:06:52Z,5559500025,141,64.6,5559500023,140,37.2,5559500029,213,3.69,5559500021,56,Back,5559500027,212,24.8,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277827,68,1,1,6,36,8oyl91pb7l6qgk6dryn129td0,1,39.6,65.7,2025-03-05T14:06:52.375Z,2025-03-05T14:06:55Z,5559500113,140,37.2,5559500117,212,18.7,5559500119,213,4.58,5559500111,56,Back,5559500115,141,38.5,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277843,69,1,1,6,39,8oyl91pb7l6qgk6dryn129td0,1,38.6,32.7,2025-03-05T14:06:55.110Z,2025-03-05T14:06:58Z,5559500215,212,15.9,5559500213,141,37.1,5559500217,213,0.19,5559500209,56,Center,5559500211,140,53.5,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277869,70,1,1,6,42,8oyl91pb7l6qgk6dryn129td0,1,52.8,32.1,2025-03-05T14:06:58.214Z,2025-03-05T14:07:02Z,5559500321,213,5.5,5559500317,141,7.9,5559500319,212,23.4,5559500313,56,Right,5559500315,140,68.6,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784277887,71,1,1,6,46,8oyl91pb7l6qgk6dryn129td0,1,74.9,4.9,2025-03-05T14:07:01.926Z,2025-03-05T14:07:05Z,5559500441,213,2.93,5559500435,140,59.5,5559500433,56,Right,5559500439,212,16.6,5559500437,141,10.1,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
