id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2775367381,28,1,1,2,53,9eqjks8amwm1ycytsoi7xld25,1,36.8,52.2,2025-02-12T14:03:27.324Z,2025-02-12T14:03:30Z,5510752581,56,Back,5510752583,140,45.3,5510752587,212,23.5,5510752589,213,1.18,5510752585,141,84.1,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367397,29,1,1,2,57,9eqjks8amwm1ycytsoi7xld25,1,53.6,87.5,2025-02-12T14:03:30.780Z,2025-02-12T14:03:32Z,5510752651,141,97.2,5510752649,140,62.5,5510752647,56,Left,5510752653,212,11.4,5510752655,213,0.61,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367413,30,1,1,2,59,9eqjks8amwm1ycytsoi7xld25,1,58.7,97.2,2025-02-12T14:03:32.652Z,2025-02-12T14:03:35Z,5510752753,140,44.1,5510752757,212,15.6,5510752759,213,3.33,5510752755,141,92.8,5510752751,56,Back,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367435,31,1,1,3,2,9eqjks8amwm1ycytsoi7xld25,1,42.2,91.8,2025-02-12T14:03:35.453Z,2025-02-12T14:03:38Z,5510752875,141,63,5510752879,213,3.73,5510752877,212,35.4,5510752871,56,Back,5510752881,1,,5510752873,140,14.1,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367455,32,1,1,3,4,9eqjks8amwm1ycytsoi7xld25,0,14.1,63,2025-02-12T14:03:38.156Z,2025-02-12T14:03:42Z,5510753027,157,,5510753029,56,Center,5510753033,141,76.3,5510753031,140,66.6,5510753035,212,55.9,5510753037,213,0.16,5510753039,1,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2775367465,32,44,1,3,8,1oyc8wvt31xlmocyg7euv40bo,1,33.1,23,2025-02-12T14:03:41.803Z,2025-02-12T14:23:19Z,5510753097,233,33,5510753095,285,,5510753093,56,Back,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367457,33,44,1,3,8,9eqjks8amwm1ycytsoi7xld25,0,66.9,77,2025-02-12T14:03:41.804Z,2025-02-12T14:23:19Z,5510753043,56,Center,5510753103,233,32,5510753045,286,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367477,33,1,1,3,8,1oyc8wvt31xlmocyg7euv40bo,1,32.4,21.8,2025-02-12T14:03:41.953Z,2025-02-12T14:09:07Z,5510753159,3,,5510753163,140,7,5510753161,56,Back,5510753165,141,26.1,5510753169,213,3.03,5510753167,212,26.8,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367479,34,49,1,3,11,1oyc8wvt31xlmocyg7euv40bo,1,8.8,27.6,2025-02-12T14:03:45Z,2025-02-12T14:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775367517,35,1,1,3,13,1oyc8wvt31xlmocyg7euv40bo,1,12.6,29.5,2025-02-12T14:03:46.890Z,2025-02-12T14:03:50Z,5510753365,141,50.6,5510753367,212,15.2,5510753369,213,1.23,5510753363,140,17.5,5510753361,56,Back,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775367541,36,1,1,3,17,1oyc8wvt31xlmocyg7euv40bo,1,18.4,51.9,2025-02-12T14:03:50.452Z,2025-02-12T14:03:52Z,5510753471,56,Back,5510753479,213,4.82,5510753477,212,12.5,5510753475,141,33.6,5510753473,140,19.7,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367575,37,1,1,3,19,1oyc8wvt31xlmocyg7euv40bo,1,19.9,33.6,2025-02-12T14:03:52.561Z,2025-02-12T14:04:00Z,5510753679,56,Back,5510753683,141,6.5,5510753681,140,44.8,5510753687,213,5.67,5510753685,212,32,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367579,38,50,1,3,26,1oyc8wvt31xlmocyg7euv40bo,1,63.3,5.9,2025-02-12T14:03:59.915Z,2025-02-12T14:23:21Z,5510753755,233,34,5510753705,286,,5510753703,56,Right,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367581,34,7,1,3,26,9eqjks8amwm1ycytsoi7xld25,1,36.7,94.1,2025-02-12T14:03:59.916Z,2025-02-12T14:23:20Z,5510753709,285,,5510753707,56,Back,5510753737,233,38,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367591,35,49,1,3,27,9eqjks8amwm1ycytsoi7xld25,1,36.1,93.3,2025-02-12T14:04:01.404Z,2025-02-12T14:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367605,36,1,1,3,28,9eqjks8amwm1ycytsoi7xld25,1,36.1,93.3,2025-02-12T14:04:01.853Z,2025-02-12T14:04:03Z,5510753813,213,3.85,5510753807,140,22.4,5510753809,141,75.1,5510753805,56,Back,5510753811,212,19,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367625,37,1,1,3,29,9eqjks8amwm1ycytsoi7xld25,1,22.4,73.4,2025-02-12T14:04:03.324Z,2025-02-12T14:04:06Z,5510753915,213,0.67,5510753913,212,21.4,5510753911,141,93,5510753905,155,,5510753907,56,Back,5510753909,140,38.4,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367649,38,1,1,3,33,9eqjks8amwm1ycytsoi7xld25,1,36.8,94.6,2025-02-12T14:04:06.444Z,2025-02-12T14:04:10Z,5510754029,141,79.8,5510754027,140,35.7,5510754025,56,Back,5510754031,212,10.1,5510754033,213,4.6,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367669,39,1,1,3,37,9eqjks8amwm1ycytsoi7xld25,1,37.1,77.9,2025-02-12T14:04:10.525Z,2025-02-12T14:04:13Z,5510754147,56,Center,5510754149,140,51,5510754151,141,60.4,5510754155,213,5.6,5510754153,212,18.8,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367685,40,1,1,3,40,9eqjks8amwm1ycytsoi7xld25,1,44.1,63.7,2025-02-12T14:04:13.437Z,2025-02-12T14:04:16Z,5510754243,140,38.6,5510754247,212,18.4,5510754249,213,4.39,5510754245,141,38,5510754241,56,Back,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367725,41,1,1,3,42,9eqjks8amwm1ycytsoi7xld25,1,38.6,33.1,2025-02-12T14:04:15.932Z,2025-02-12T14:04:21Z,5510754443,140,57.2,5510754441,56,Right,5510754449,213,5.55,5510754447,212,26.2,5510754445,141,7.4,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367743,42,1,1,3,47,9eqjks8amwm1ycytsoi7xld25,1,58.7,12.4,2025-02-12T14:04:21.260Z,2025-02-12T14:04:23Z,5510754547,213,2.13,5510754545,212,18.2,5510754541,140,49.5,5510754543,141,35,5510754539,56,Back,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367755,43,1,1,3,50,9eqjks8amwm1ycytsoi7xld25,1,46.9,35.6,2025-02-12T14:04:23.692Z,2025-02-12T14:04:27Z,5510754615,1,,5510754613,213,1.47,5510754605,56,Left,5510754611,212,34.6,5510754609,141,86.3,5510754607,140,50.2,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367771,44,1,1,3,53,9eqjks8amwm1ycytsoi7xld25,1,52.6,86.5,2025-02-12T14:04:26.860Z,2025-02-12T14:04:31Z,5510754723,213,0.49,5510754721,212,14.7,5510754715,56,Left,5510754717,140,65,5510754719,141,96.6,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367795,45,1,1,3,57,9eqjks8amwm1ycytsoi7xld25,0,63.7,85.3,2025-02-12T14:04:30.959Z,2025-02-12T14:04:34Z,5510754821,140,100,5510754829,1,,5510754827,213,5.5,5510754825,212,54.7,5510754819,56,Center,5510754817,155,,5510754823,141,28.3,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367873,39,5,1,4,0,1oyc8wvt31xlmocyg7euv40bo,1,-0.5,70.9,2025-02-12T14:04:33.616Z,2025-02-12T14:23:07Z,5510755193,56,Back,5510755197,233,46,5510755195,346,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367859,46,5,1,4,0,9eqjks8amwm1ycytsoi7xld25,0,100.5,29.1,2025-02-12T14:04:33.616Z,2025-02-12T14:23:07Z,5510755123,56,Center,5510755209,233,39,5510755125,346,,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367883,40,1,1,4,13,1oyc8wvt31xlmocyg7euv40bo,1,4.3,51.9,2025-02-12T14:04:47.350Z,2025-02-12T14:04:49Z,5510755257,124,,5510755259,56,Back,5510755273,237,,5510755269,213,0.52,5510755267,212,13.3,5510755297,189,,5510755265,141,61.7,5510755261,140,15.3,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775367921,41,1,1,4,21,1oyc8wvt31xlmocyg7euv40bo,0,21.4,66.6,2025-02-12T14:04:54.443Z,2025-02-12T14:04:56Z,5510755509,1,,5510755499,56,Left,5510755507,213,0.41,5510755505,212,35.3,5510755501,140,52.2,5510755503,141,87.4,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367935,47,61,1,4,27,9eqjks8amwm1ycytsoi7xld25,1,48.1,20.4,2025-02-12T14:05:00.685Z,2025-02-12T14:05:39Z,5510755577,56,Back,,,,,,,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367955,48,4,1,4,28,9eqjks8amwm1ycytsoi7xld25,1,54.8,25.6,2025-02-12T14:05:01.535Z,2025-02-12T14:05:06Z,5510755695,13,,5510755699,56,Center,5510755697,295,,5510755703,286,,5510755701,152,,5510755725,233,42,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775367947,42,4,1,4,28,1oyc8wvt31xlmocyg7euv40bo,0,45.2,74.4,2025-02-12T14:05:01.536Z,2025-02-12T14:05:06Z,5510755691,152,,5510755735,233,48,5510755693,285,,5510755689,56,Back,5510755687,295,,5510755685,13,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775367999,49,1,1,4,38,9eqjks8amwm1ycytsoi7xld25,1,56.6,22.1,2025-02-12T14:05:12.397Z,2025-02-12T14:05:44Z,5510756005,213,2.68,5510756767,189,,5510756001,141,38.8,5510755993,5,,5510756003,212,25.3,5510755999,140,35.1,5510755997,56,Back,5510755995,152,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368005,50,1,1,4,39,9eqjks8amwm1ycytsoi7xld25,1,35,38.6,2025-02-12T14:05:13.212Z,2025-02-12T14:05:44Z,5510756769,189,,5510756051,213,1.5,5510756049,212,21.9,5510756047,141,70.7,5510756045,140,36.4,5510756043,56,Back,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368015,51,1,1,4,40,9eqjks8amwm1ycytsoi7xld25,1,36.3,71.2,2025-02-12T14:05:14.365Z,2025-02-12T14:05:16Z,5510756081,56,Back,5510756083,140,42.9,5510756087,212,15.4,5510756089,213,1.11,5510756085,141,91.5,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368027,52,1,1,4,42,9eqjks8amwm1ycytsoi7xld25,1,43.9,92.6,2025-02-12T14:05:16.428Z,2025-02-12T14:05:17Z,5510756143,56,Left,5510756151,213,0.11,5510756145,140,64.3,5510756149,212,21.6,5510756147,141,96.1,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368029,53,1,1,4,44,9eqjks8amwm1ycytsoi7xld25,1,64.4,96,2025-02-12T14:05:17.724Z,2025-02-12T14:05:19Z,5510756161,56,Left,5510756163,140,64.8,5510756165,141,87.3,5510756169,213,4.78,5510756167,212,5.9,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368035,54,1,1,4,45,9eqjks8amwm1ycytsoi7xld25,1,64.8,87.3,2025-02-12T14:05:18.925Z,2025-02-12T14:05:20Z,5510756207,213,2.72,5510756205,212,11.2,5510756201,140,55.1,5510756203,141,94,5510756199,56,Left,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368045,55,1,1,4,47,9eqjks8amwm1ycytsoi7xld25,1,55,94,2025-02-12T14:05:20.716Z,2025-02-12T14:05:23Z,5510756245,140,50.1,5510756249,212,11.9,5510756247,141,78.3,5510756243,56,Center,5510756251,213,4.26,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368049,56,1,1,4,49,9eqjks8amwm1ycytsoi7xld25,1,49.8,76.8,2025-02-12T14:05:22.860Z,2025-02-12T14:05:24Z,5510756291,141,69.9,5510756301,213,3.48,5510756289,140,36.9,5510756287,56,Back,5510756295,212,14.3,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368065,57,1,1,4,50,9eqjks8amwm1ycytsoi7xld25,1,36.6,69.7,2025-02-12T14:05:24.108Z,2025-02-12T14:05:26Z,5510756379,140,48,5510756377,56,Back,5510756383,212,35.7,5510756381,141,20.2,5510756387,1,,5510756385,213,5.05,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368071,58,1,1,4,53,9eqjks8amwm1ycytsoi7xld25,0,53.7,20.4,2025-02-12T14:05:26.444Z,2025-02-12T14:05:30Z,5510756425,213,6.24,5510756427,1,,5510756423,212,49.5,5510756417,56,Right,5510756419,140,100,5510756421,141,17.1,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368185,43,5,1,4,55,1oyc8wvt31xlmocyg7euv40bo,1,-0.8,83.1,2025-02-12T14:05:28.768Z,2025-02-12T14:23:07Z,5510757045,233,59,5510757011,56,Back,5510757013,346,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368119,59,5,1,4,55,9eqjks8amwm1ycytsoi7xld25,0,100.8,16.9,2025-02-12T14:05:28.768Z,2025-02-12T14:23:08Z,5510757055,233,43,5510756689,346,,5510756687,56,Right,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368197,44,1,1,5,15,1oyc8wvt31xlmocyg7euv40bo,1,4.2,59,2025-02-12T14:05:48.873Z,2025-02-12T14:05:50Z,5510757089,56,Back,5510757087,124,,5510757093,141,69.1,5510757101,237,,5510757091,140,14.9,5510757097,213,0.55,5510757095,212,13.2,5510757125,189,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775368231,45,1,1,5,17,1oyc8wvt31xlmocyg7euv40bo,1,14.8,66.6,2025-02-12T14:05:50.857Z,2025-02-12T14:05:54Z,5510757251,56,Back,5510757255,141,24.4,5510757259,213,4.79,5510757257,212,28.8,5510757253,140,16.9,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368255,46,1,1,5,20,1oyc8wvt31xlmocyg7euv40bo,0,23.6,17,2025-02-12T14:05:54.060Z,2025-02-12T14:05:56Z,5510757341,213,5.88,5510757333,56,Back,5510757335,140,36.8,5510757337,141,8.3,5510757339,212,15.1,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368249,60,8,1,5,22,9eqjks8amwm1ycytsoi7xld25,1,65.6,89.8,2025-02-12T14:05:55.708Z,2025-02-12T14:05:55Z,5510757329,56,Left,,,,,,,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368297,47,5,1,5,23,1oyc8wvt31xlmocyg7euv40bo,1,28.2,-1.7,2025-02-12T14:05:56.476Z,2025-02-12T14:23:08Z,5510757507,56,Back,5510757509,347,,5510757523,233,61,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368259,61,5,1,5,23,9eqjks8amwm1ycytsoi7xld25,0,71.8,101.7,2025-02-12T14:05:56.476Z,2025-02-12T14:23:08Z,5510757355,347,,5510757353,56,Left,5510757529,233,47,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368321,48,1,1,5,28,1oyc8wvt31xlmocyg7euv40bo,1,27.1,0,2025-02-12T14:06:01.465Z,2025-02-12T14:06:05Z,5510757619,189,,5510757615,213,0.48,5510757611,141,6.1,5510757613,212,11.9,5510757607,56,Back,5510757609,140,37.1,5510757605,107,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368355,49,1,1,5,32,1oyc8wvt31xlmocyg7euv40bo,1,39.3,13.7,2025-02-12T14:06:05.730Z,2025-02-12T14:06:11Z,5510757831,140,61.6,5510757839,1,,5510757837,213,1.1,5510757835,212,51.5,5510757827,196,,5510757829,56,Left,5510757825,155,,5510757833,141,81.1,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368371,50,1,1,5,37,1oyc8wvt31xlmocyg7euv40bo,0,77.5,82,2025-02-12T14:06:10.978Z,2025-02-12T14:06:21Z,5510757941,213,0,5510757933,56,Left,5510757937,141,82,5510757939,212,24.8,5510757935,140,100,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368373,51,5,1,5,40,1oyc8wvt31xlmocyg7euv40bo,0,100.8,81.1,2025-02-12T14:06:13.932Z,2025-02-12T14:23:09Z,5510757945,56,Left,5510757947,346,,5510758971,233,62,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368563,62,5,1,5,40,9eqjks8amwm1ycytsoi7xld25,1,-0.8,18.9,2025-02-12T14:06:13.932Z,2025-02-12T14:23:08Z,5510758945,56,Back,5510758947,346,,5510758949,233,51,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368601,63,1,1,6,12,9eqjks8amwm1ycytsoi7xld25,0,5.2,59.9,2025-02-12T14:06:45.660Z,2025-02-12T14:06:50Z,5510759123,124,,5510759129,141,64.7,5510759127,140,68,5510759131,212,66,5510759125,56,Center,5510759139,74,,5510759135,1,,5510759133,213,0.05,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2775368587,52,44,1,6,15,1oyc8wvt31xlmocyg7euv40bo,1,31.4,37.9,2025-02-12T14:06:49.027Z,2025-02-12T14:23:19Z,5510759061,56,Back,5510759195,233,64,5510759063,285,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368603,64,44,1,6,15,9eqjks8amwm1ycytsoi7xld25,0,68.6,62.1,2025-02-12T14:06:49.028Z,2025-02-12T14:23:19Z,5510759213,233,52,5510759145,56,Center,5510759147,286,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368607,53,1,1,6,16,1oyc8wvt31xlmocyg7euv40bo,1,30.6,42.4,2025-02-12T14:06:49.449Z,2025-02-12T14:06:51Z,5510759165,56,Back,5510759167,140,38,5510759169,141,23.4,5510759163,3,,5510759171,212,15.1,5510759173,213,5.25,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368611,54,44,1,6,17,1oyc8wvt31xlmocyg7euv40bo,1,34.8,23,2025-02-12T14:06:50.901Z,2025-02-12T14:23:19Z,5510759193,285,,5510759241,233,65,5510759191,56,Back,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368615,65,44,1,6,17,9eqjks8amwm1ycytsoi7xld25,0,65.2,77,2025-02-12T14:06:50.902Z,2025-02-12T14:23:20Z,5510759263,233,54,5510759209,56,Center,5510759211,286,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775368625,55,1,1,6,17,1oyc8wvt31xlmocyg7euv40bo,1,38.7,20.6,2025-02-12T14:06:51.261Z,2025-02-12T14:06:53Z,5510759285,141,21.3,5510759289,213,0.08,5510759287,212,6,5510759281,56,Back,5510759283,140,44.4,5510759279,3,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368627,56,49,1,6,18,1oyc8wvt31xlmocyg7euv40bo,1,43.6,24.1,2025-02-12T14:06:52.370Z,2025-02-12T14:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368633,57,1,1,6,19,1oyc8wvt31xlmocyg7euv40bo,0,43,26.7,2025-02-12T14:06:52.838Z,2025-02-12T14:06:54Z,5510759323,213,1.02,5510759317,140,54.5,5510759319,141,55.5,5510759321,212,23,5510759313,56,Center,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775368645,66,49,1,6,21,9eqjks8amwm1ycytsoi7xld25,1,47.5,46.2,2025-02-12T14:06:54.796Z,2025-02-12T14:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
