id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,,teamName,Position
2783010287,40,1,1,2,23,12ksg0e6d70senzilsic40fzl,1,76.9,75,2025-03-02T14:02:42.885Z,2025-03-02T14:02:47Z,5552458263,213,0.79,5552458255,56,Left,5552458259,141,94.4,5552458261,212,18.6,5552458257,140,89.4,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783010323,41,1,1,2,28,12ksg0e6d70senzilsic40fzl,0,89.5,94.4,2025-03-02T14:02:47.253Z,2025-03-02T14:02:48Z,5552458459,141,86.2,5552458461,212,12.8,5552458457,140,100,5552458455,56,Left,5552458463,213,5.83,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783010827,21,5,1,2,28,28au628w8n2jhgujuwh3y5d8k,1,-0.7,15.8,2025-03-02T14:02:47.269Z,2025-03-02T14:59:22Z,5552461017,233,42,5552460971,56,Back,5552460973,346,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783010399,42,5,1,2,28,12ksg0e6d70senzilsic40fzl,0,100.7,84.2,2025-03-02T14:02:47.269Z,2025-03-02T14:59:22Z,5552458897,346,,5552458895,56,Left,5552461047,233,21,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783011339,22,1,1,3,7,28au628w8n2jhgujuwh3y5d8k,1,5.2,43.4,2025-03-02T14:03:26.939Z,2025-03-02T14:03:29Z,5552463297,74,,5552463293,1,,5552463281,124,,5552463287,141,75.1,5552463291,213,0.36,5552463283,56,Center,5552463285,140,59.8,5552463289,212,61.2,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783011379,23,1,1,3,10,28au628w8n2jhgujuwh3y5d8k,1,65.1,71.8,2025-03-02T14:03:29.752Z,2025-03-02T14:03:32Z,5552463529,213,5.68,5552463525,141,61.5,5552463527,212,12.4,5552463523,140,74.8,5552463521,56,Center,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783011411,24,1,1,3,12,28au628w8n2jhgujuwh3y5d8k,0,74.8,61.5,2025-03-02T14:03:31.986Z,2025-03-02T14:03:33Z,5552463675,212,17.6,5552463671,140,91.4,5552463669,56,Center,5552463673,141,65.4,5552463677,213,0.15,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783011437,43,12,1,3,14,12ksg0e6d70senzilsic40fzl,1,13.6,40.6,2025-03-02T14:03:33.454Z,2025-03-02T14:03:35Z,5552463829,213,3.91,5552463823,140,0,5552463859,167,,5552463827,212,20.4,5552463821,56,Back,5552463825,141,19.8,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783011429,25,6,1,3,15,28au628w8n2jhgujuwh3y5d8k,1,96.9,75,2025-03-02T14:03:34.205Z,2025-03-02T14:59:17Z,5552464121,73,,5552465345,233,44,5552464117,56,Center,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783011441,44,6,1,3,15,12ksg0e6d70senzilsic40fzl,0,3.1,25,2025-03-02T14:03:34.205Z,2025-03-02T14:59:17Z,5552465335,73,,5552465405,233,25,5552465333,56,Back,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012039,27,1,1,3,45,28au628w8n2jhgujuwh3y5d8k,0,99.6,99.3,2025-03-02T14:04:04.856Z,2025-03-02T14:04:07Z,5552467277,213,4.5,5552467265,223,,5552467273,141,57.6,5552467269,56,Center,5552467271,140,93.9,5552467259,2,,5552467261,6,,5552467263,155,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,5552467275,212,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012055,45,12,1,3,48,12ksg0e6d70senzilsic40fzl,1,5.5,39.1,2025-03-02T14:04:07.175Z,2025-03-02T14:04:13Z,5552467355,140,12,5552467359,141,75.9,5552467361,212,25.9,5552467349,56,Back,5552467405,15,,5552467365,213,1.3,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012269,28,3,1,3,53,28au628w8n2jhgujuwh3y5d8k,1,89.6,25.2,2025-03-02T14:04:12.683Z,2025-03-02T14:04:15Z,5552468271,286,,5552468269,56,Center,5552468355,233,46,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012239,46,45,1,3,53,12ksg0e6d70senzilsic40fzl,0,9.4,74.4,2025-03-02T14:04:12.683Z,2025-03-02T14:04:15Z,5552468133,285,,5552468377,233,28,5552468129,56,Back,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012285,29,61,1,3,55,28au628w8n2jhgujuwh3y5d8k,0,93.1,30.4,2025-03-02T14:04:14.511Z,2025-03-02T14:04:15Z,5552468341,56,Center,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012983,34,45,1,3,56,28au628w8n2jhgujuwh3y5d8k,0,93.1,19.5,2025-03-02T14:04:15.417Z,2025-03-02T14:04:43Z,5552471577,286,,5552471575,56,Right,5552472249,233,47,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012367,47,3,1,3,56,12ksg0e6d70senzilsic40fzl,1,7.4,82.8,2025-03-02T14:04:15.417Z,2025-03-02T14:04:43Z,5552468669,285,,5552468667,56,Back,5552472181,233,34,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012379,48,49,1,3,58,12ksg0e6d70senzilsic40fzl,1,5,86,2025-03-02T14:04:17.439Z,2025-03-02T14:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012591,49,1,1,3,58,12ksg0e6d70senzilsic40fzl,1,5,86.6,2025-03-02T14:04:17.591Z,2025-03-02T14:04:24Z,5552469659,213,4.83,5552469655,141,81.4,5552469657,212,3.6,5552469653,140,5.4,5552469651,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012615,50,1,1,4,3,12ksg0e6d70senzilsic40fzl,0,10.3,76.6,2025-03-02T14:04:22.631Z,2025-03-02T14:05:00Z,5552469745,212,8.8,5552469741,140,7.7,5552469739,56,Back,5552469743,141,88.9,5552469747,213,1.89,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783012545,30,8,1,4,4,28au628w8n2jhgujuwh3y5d8k,1,86.4,10.9,2025-03-02T14:04:23.386Z,2025-03-02T14:04:23Z,5552469467,56,Right,,,,,,,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012565,31,49,1,4,4,28au628w8n2jhgujuwh3y5d8k,1,86.4,10.9,2025-03-02T14:04:23.995Z,2025-03-02T14:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012753,32,1,1,4,5,28au628w8n2jhgujuwh3y5d8k,0,86.1,10.7,2025-03-02T14:04:24.714Z,2025-03-02T14:04:29Z,5552470431,141,100,5552470429,140,97.7,5552470425,56,Left,5552470433,212,63,5552470437,1,,5552470417,2,,5552470435,213,1.38,5552470419,155,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783012765,33,5,1,4,10,28au628w8n2jhgujuwh3y5d8k,0,97.8,101.4,2025-03-02T14:04:29.667Z,2025-03-02T14:05:21Z,5552477269,233,51,5552470491,347,,5552470487,56,Left,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783013297,51,5,1,4,10,12ksg0e6d70senzilsic40fzl,1,2.2,-1.4,2025-03-02T14:04:29.667Z,2025-03-02T14:59:22Z,5552473021,56,Back,5552473925,347,,5552477215,233,33,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783013939,52,1,1,4,49,12ksg0e6d70senzilsic40fzl,0,7.9,0,2025-03-02T14:05:08.600Z,2025-03-02T14:05:13Z,5552476243,212,29.2,5552476235,107,,5552476247,1,,5552476237,56,Back,5552476241,141,6.4,5552476245,213,0.19,5552476239,140,35.2,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783013949,35,44,1,4,52,28au628w8n2jhgujuwh3y5d8k,1,65.8,93.2,2025-03-02T14:05:12.083Z,2025-03-02T14:59:37Z,5552476295,286,,5552476293,56,Left,5552476461,233,53,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783013961,53,44,1,4,52,12ksg0e6d70senzilsic40fzl,0,34.2,6.8,2025-03-02T14:05:12.084Z,2025-03-02T14:59:37Z,5552476469,233,35,5552476361,56,Back,5552476365,285,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783013979,36,1,1,4,53,28au628w8n2jhgujuwh3y5d8k,1,67.7,92.4,2025-03-02T14:05:12.458Z,2025-03-02T14:05:13Z,5552476431,3,,5552476437,141,83.2,5552476433,56,Left,5552476435,140,67.1,5552476441,213,4.61,5552476439,212,6.3,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014025,37,1,1,4,54,28au628w8n2jhgujuwh3y5d8k,1,67.1,83.2,2025-03-02T14:05:13.271Z,2025-03-02T14:05:15Z,5552476645,56,Left,5552476653,141,91.1,5552476649,140,61.4,5552476657,212,8,5552476661,213,2.41,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014045,38,1,1,4,56,28au628w8n2jhgujuwh3y5d8k,0,61.4,91.1,2025-03-02T14:05:15.458Z,2025-03-02T14:05:16Z,5552476739,140,66.6,5552476741,141,75.1,5552476737,56,Center,5552476745,213,5.18,5552476743,212,12.2,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014149,54,1,1,4,59,12ksg0e6d70senzilsic40fzl,0,39.9,34.6,2025-03-02T14:05:18.393Z,2025-03-02T14:05:20Z,5552477179,56,Center,5552477181,140,84.7,5552477187,213,0.05,5552477183,141,37.9,5552477185,212,47.1,5552477177,157,,5552477189,1,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783014197,39,49,1,5,3,28au628w8n2jhgujuwh3y5d8k,1,15,65.5,2025-03-02T14:05:22.886Z,2025-03-02T14:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783014275,40,1,1,5,4,28au628w8n2jhgujuwh3y5d8k,1,15,65.5,2025-03-02T14:05:23.901Z,2025-03-02T14:05:26Z,5552477799,141,37,5552477795,56,Back,5552477803,213,5.17,5552477797,140,24.2,5552477801,212,21.7,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783014415,41,1,1,5,6,28au628w8n2jhgujuwh3y5d8k,1,25.2,34.9,2025-03-02T14:05:26.073Z,2025-03-02T14:05:31Z,5552478517,213,1.36,5552478507,56,Back,5552478515,212,29.9,5552478511,141,77.9,5552478509,140,31.1,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014469,42,1,1,5,13,28au628w8n2jhgujuwh3y5d8k,1,30.6,80.8,2025-03-02T14:05:32.481Z,2025-03-02T14:05:33Z,5552478783,141,88.1,5552478787,213,0.64,5552478781,140,36.9,5552478779,56,Back,5552478785,212,8.3,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014509,43,1,1,5,14,28au628w8n2jhgujuwh3y5d8k,1,37,88.4,2025-03-02T14:05:33.356Z,2025-03-02T14:05:34Z,5552479003,212,24.9,5552479001,141,93.2,5552479005,213,0.13,5552478993,56,Left,5552478997,140,60.5,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014639,44,1,1,5,17,28au628w8n2jhgujuwh3y5d8k,1,47.7,85.3,2025-03-02T14:05:36.543Z,2025-03-02T14:05:38Z,5552479619,212,25.7,5552479621,213,5.03,5552479615,140,55.3,5552479617,141,49.4,5552479611,56,Center,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014711,45,1,1,5,19,28au628w8n2jhgujuwh3y5d8k,1,55.3,50.1,2025-03-02T14:05:38.465Z,2025-03-02T14:05:40Z,5552479919,213,2.85,5552479917,212,12,5552479913,141,55.2,5552479905,56,Back,5552479909,140,44.4,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014807,46,1,1,5,21,28au628w8n2jhgujuwh3y5d8k,1,50.4,57.3,2025-03-02T14:05:40.480Z,2025-03-02T14:05:43Z,5552480393,213,4.4,5552480385,56,Back,5552480387,140,44.1,5552480391,212,21.4,5552480389,141,27.4,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014881,47,1,1,5,24,28au628w8n2jhgujuwh3y5d8k,1,45.6,31.5,2025-03-02T14:05:43.199Z,2025-03-02T14:05:45Z,5552480735,56,Right,5552480743,213,5.6,5552480739,141,9.7,5552480737,140,63.1,5552480741,212,23.6,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783014963,48,1,1,5,26,28au628w8n2jhgujuwh3y5d8k,1,61.1,9.1,2025-03-02T14:05:45.574Z,2025-03-02T14:05:48Z,5552481115,140,68.1,5552481117,141,26.4,5552481119,212,13.9,5552481121,213,1.01,5552481113,56,Center,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015109,49,1,1,5,29,28au628w8n2jhgujuwh3y5d8k,1,68.1,26.4,2025-03-02T14:05:48.418Z,2025-03-02T14:08:05Z,5552498219,210,15,5552481821,56,Right,5552481827,212,23.7,5552481823,140,90.1,5552481825,141,18.9,5552481829,213,6.07,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015123,50,43,1,5,34,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-03-02T14:05:53.542Z,2025-03-02T14:05:58Z,5552481877,140,95.2,5552482505,144,12,5552481883,213,0,5552481875,56,Center,5552481881,212,0,5552481879,141,28,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015175,51,3,1,5,34,28au628w8n2jhgujuwh3y5d8k,1,87.6,26.4,2025-03-02T14:05:53.870Z,2025-03-02T14:05:57Z,5552482095,286,,5552482197,233,55,5552482093,56,Center,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015131,55,45,1,5,34,12ksg0e6d70senzilsic40fzl,0,9.8,73,2025-03-02T14:05:53.870Z,2025-03-02T14:05:56Z,5552482241,233,51,5552481907,56,Back,5552481909,285,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783015191,52,15,1,5,36,28au628w8n2jhgujuwh3y5d8k,1,92.7,27.7,2025-03-02T14:05:55.199Z,2025-03-02T14:08:27Z,5552501379,78,,5552482181,63,,5552498257,29,,5552498273,147,44.9,5552497215,72,,5552498267,103,13.9,5552498269,215,,5552482183,56,Center,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,5552498271,146,99,,5552498265,102,51.6,5552482179,22,5552498333,233,56,5552498261,55,49,,,,,,,,,,,,,,,,East Bengal FC,
2783015179,56,10,1,5,36,12ksg0e6d70senzilsic40fzl,1,1.4,54.3,2025-03-02T14:05:55.299Z,2025-03-02T15:02:32Z,5552483279,174,,5552482119,56,Back,5552483281,179,,5552498339,233,52,5552482115,182,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2783015413,57,12,1,5,37,12ksg0e6d70senzilsic40fzl,1,11.7,62.1,2025-03-02T14:05:56.963Z,2025-03-02T14:06:03Z,5552483261,56,Back,5552483265,141,57.8,5552483271,213,6.19,5552483267,212,31.7,5552483263,140,41.8,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783015443,53,1,1,5,41,28au628w8n2jhgujuwh3y5d8k,1,61.2,46.6,2025-03-02T14:06:00.964Z,2025-03-02T14:06:04Z,5552483439,141,66.6,5552483433,56,Back,5552483437,140,36.4,5552483441,212,29.4,5552483429,155,,5552483443,213,2.66,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015497,54,1,1,5,45,28au628w8n2jhgujuwh3y5d8k,1,34.8,67.3,2025-03-02T14:06:04.683Z,2025-03-02T14:06:06Z,5552483705,213,3.73,5552483701,212,24.9,5552483695,140,15.1,5552483691,56,Back,5552483697,141,47,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015591,55,1,1,5,47,28au628w8n2jhgujuwh3y5d8k,1,15.1,45.5,2025-03-02T14:06:06.745Z,2025-03-02T14:06:09Z,5552484103,141,15.8,5552484101,140,24.1,5552484111,213,5.15,5552484109,212,22.3,5552484095,56,Back,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783015691,56,1,1,5,50,28au628w8n2jhgujuwh3y5d8k,1,26,9.4,2025-03-02T14:06:09.636Z,2025-03-02T14:06:14Z,5552484631,140,32.4,5552484629,56,Back,5552484637,212,12.7,5552484635,141,25.3,5552484639,213,1.01,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015795,57,1,1,5,55,28au628w8n2jhgujuwh3y5d8k,1,32.5,25.3,2025-03-02T14:06:14.307Z,2025-03-02T14:06:18Z,5552485185,212,27.2,5552485187,213,1.9,5552485183,141,63.1,5552485179,56,Back,5552485181,140,24,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015853,58,1,1,5,59,28au628w8n2jhgujuwh3y5d8k,1,26.1,65.5,2025-03-02T14:06:18.713Z,2025-03-02T14:06:21Z,5552485479,213,5.56,5552485475,141,56.9,5552485473,140,32.4,5552485477,212,8.8,5552485471,56,Back,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783015951,59,1,1,6,2,28au628w8n2jhgujuwh3y5d8k,1,34.3,60.3,2025-03-02T14:06:21.416Z,2025-03-02T14:06:24Z,5552485879,212,24.6,5552485869,56,Back,5552485883,213,1,5552485871,140,46.9,5552485875,141,90.8,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016109,60,1,1,6,5,28au628w8n2jhgujuwh3y5d8k,1,48.8,95.3,2025-03-02T14:06:24.682Z,2025-03-02T14:06:30Z,5552486679,140,41.4,5552486681,141,83.2,5552486677,56,Back,5552486685,213,3.96,5552486683,212,11.3,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016155,61,1,1,6,11,28au628w8n2jhgujuwh3y5d8k,1,43.5,71.5,2025-03-02T14:06:30.244Z,2025-03-02T14:06:32Z,5552486851,141,72.3,5552486849,140,29.4,5552486855,212,14.8,5552486859,213,3.1,5552486847,56,Back,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016201,62,1,1,6,13,28au628w8n2jhgujuwh3y5d8k,1,29.4,72.3,2025-03-02T14:06:32.385Z,2025-03-02T14:06:34Z,5552487055,141,92.1,5552487051,56,Back,5552487057,212,17.6,5552487059,213,0.87,5552487053,140,40.2,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016245,63,1,1,6,15,28au628w8n2jhgujuwh3y5d8k,1,42,92.4,2025-03-02T14:06:34.260Z,2025-03-02T14:06:36Z,5552487265,140,30,5552487269,212,13.9,5552487263,56,Back,5552487267,141,83.9,5552487271,213,3.57,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016381,64,1,1,6,17,28au628w8n2jhgujuwh3y5d8k,1,30.8,83.9,2025-03-02T14:06:36.322Z,2025-03-02T14:06:41Z,5552487857,56,Left,5552487867,213,6.24,5552487863,212,31.2,5552487861,141,82.1,5552487859,140,60.5,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016389,65,4,1,6,22,28au628w8n2jhgujuwh3y5d8k,1,53.8,77.2,2025-03-02T14:06:41.197Z,2025-03-02T14:06:50Z,5552488529,13,,5552488535,152,,5552488571,233,58,5552488537,265,,5552488539,286,,5552488533,56,Center,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783016407,58,4,1,6,22,12ksg0e6d70senzilsic40fzl,0,46.2,22.8,2025-03-02T14:06:41.198Z,2025-03-02T14:06:49Z,5552488055,152,,5552488059,285,,5552488621,233,65,5552488051,13,,5552488053,56,Back,5552488057,265,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783017103,66,1,1,6,46,28au628w8n2jhgujuwh3y5d8k,0,58.8,90.9,2025-03-02T14:07:05.333Z,2025-03-02T14:08:58Z,5552491391,152,,5552491387,155,,5552491393,56,Right,5552491401,212,50.5,5552491397,141,21,5552491389,196,,5552491395,140,75,5552491409,1,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,5552491385,5,,,5552491405,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
