id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2777234137,176,49,1,21,25,28au628w8n2jhgujuwh3y5d8k,1,29.2,77,,,,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234155,177,1,1,21,25,28au628w8n2jhgujuwh3y5d8k,1,29.2,77,5520866923,140,49.2,5520866929,213,0,5520866927,212,21,5520866921,56,Back,5520866925,141,77,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234171,178,1,1,21,26,28au628w8n2jhgujuwh3y5d8k,0,55.6,76.9,5520867073,213,0.35,5520867063,140,59.8,5520867059,56,Left,5520867065,141,79.3,5520867069,212,4.7,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234179,183,8,1,21,28,335mseh7gazfrf4eu6w9htw6i,1,36.3,9.8,5520867099,56,Back,,,,,,,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777234253,184,1,1,21,31,335mseh7gazfrf4eu6w9htw6i,0,38.9,4.4,5520867559,1,,5520867551,213,6.17,5520867535,141,0,5520867541,212,32,5520867527,157,,5520867533,140,69.2,5520867529,56,Right,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777234511,179,5,1,21,32,28au628w8n2jhgujuwh3y5d8k,1,34.8,100.8,5520869029,56,Back,5520869031,347,,5520869103,233,185,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234265,185,5,1,21,32,335mseh7gazfrf4eu6w9htw6i,0,65.2,-0.8,5520869111,233,179,5520867621,347,,5520867619,56,Right,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777234595,180,1,1,21,44,28au628w8n2jhgujuwh3y5d8k,1,40,100,5520869535,56,Back,5520869539,141,90.6,5520869537,140,40.5,5520869543,213,4.78,5520869541,212,7.3,5520869533,107,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234619,181,1,1,21,47,28au628w8n2jhgujuwh3y5d8k,1,40.5,90.6,5520869691,213,1.86,5520869687,141,96.8,5520869689,212,4.4,5520869685,140,39.3,5520869683,56,Back,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234643,182,1,1,21,49,28au628w8n2jhgujuwh3y5d8k,1,39.3,96.8,5520869823,212,32,5520869825,213,4.48,5520869817,56,Back,5520869821,141,51,5520869819,140,32.3,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234667,183,1,1,21,50,28au628w8n2jhgujuwh3y5d8k,1,32.3,51,5520869963,141,43.6,5520869959,56,Back,5520869967,213,5.72,5520869961,140,39.9,5520869965,212,9.4,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234729,184,1,1,21,51,28au628w8n2jhgujuwh3y5d8k,1,39.9,43.6,5520870263,56,Back,5520870273,213,4.91,5520870269,141,4.7,5520870271,212,27,5520870265,140,45,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234775,185,1,1,21,54,28au628w8n2jhgujuwh3y5d8k,1,45.4,5,5520870561,212,9.5,5520870563,213,1.91,5520870559,141,18.2,5520870557,140,42.4,5520870555,56,Back,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777234861,186,1,1,21,57,28au628w8n2jhgujuwh3y5d8k,1,42.4,18.3,5520871053,140,21.5,5520871055,141,51.8,5520871059,213,2.34,5520871051,56,Back,5520871057,212,31.6,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235079,187,1,1,22,1,28au628w8n2jhgujuwh3y5d8k,1,21.5,51.8,5520872293,56,Back,5520872301,213,0.65,5520872297,141,70.5,5520872299,212,20.9,5520872295,140,37.3,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2777235155,188,1,1,22,12,28au628w8n2jhgujuwh3y5d8k,1,36.3,79,5520872645,141,37.4,5520872641,56,Back,5520872647,212,28.3,5520872649,213,4.71,5520872643,140,36.3,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235213,189,1,1,22,16,28au628w8n2jhgujuwh3y5d8k,1,38.4,37.6,5520872949,141,57.9,5520872955,213,0.45,5520872947,140,65.9,5520872951,212,32,5520872959,1,,5520872945,56,Center,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235231,190,1,1,22,18,28au628w8n2jhgujuwh3y5d8k,0,65.9,57.9,5520873139,286,,5520873043,140,70.7,5520873129,236,,5520873045,141,54.3,5520873133,233,186,5520873047,212,5.6,5520873041,56,Center,5520873049,213,5.83,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235241,186,74,1,22,18,335mseh7gazfrf4eu6w9htw6i,1,30.8,49.6,5520873107,285,,5520873151,233,190,5520873105,56,Back,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777235321,187,49,1,22,23,335mseh7gazfrf4eu6w9htw6i,1,50.4,53,,,,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777235403,188,1,1,22,25,335mseh7gazfrf4eu6w9htw6i,0,50.4,50.9,5520873973,56,Right,5520873981,213,5.81,5520873979,212,51.5,5520873971,155,,5520873977,141,16.3,5520873983,1,,5520873975,140,94,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777235599,191,1,1,22,28,28au628w8n2jhgujuwh3y5d8k,1,6.1,95.7,5520875007,141,97.2,5520875009,212,21.1,5520875005,140,26.2,5520875003,56,Back,5520875011,213,0.05,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2777235655,192,1,1,22,37,28au628w8n2jhgujuwh3y5d8k,1,33.2,87.1,5520875263,56,Back,5520875269,212,11.2,5520875267,141,74.2,5520875271,213,4.04,5520875265,140,26.6,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235721,193,1,1,22,39,28au628w8n2jhgujuwh3y5d8k,1,27.8,73.9,5520875715,140,27.6,5520875719,212,19.3,5520875721,213,4.7,5520875717,141,45.5,5520875713,56,Back,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235845,194,1,1,22,44,28au628w8n2jhgujuwh3y5d8k,1,31.4,40.7,5520876393,212,13.2,5520876389,140,34.2,5520876387,56,Back,5520876391,141,59.6,5520876395,213,1.35,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235873,195,1,1,22,49,28au628w8n2jhgujuwh3y5d8k,1,45.4,68.8,5520876587,140,48.9,5520876591,141,70.9,5520876595,213,0.37,5520876583,56,Back,5520876593,212,3.9,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235911,196,1,1,22,51,28au628w8n2jhgujuwh3y5d8k,1,48.9,70.9,5520876825,212,5.7,5520876827,213,3.41,5520876819,56,Back,5520876821,140,43.7,5520876823,141,68.7,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777235959,197,1,1,22,52,28au628w8n2jhgujuwh3y5d8k,1,43.7,68.7,5520877165,141,57.5,5520877169,213,5.19,5520877161,56,Back,5520877167,212,8.6,5520877163,140,47.5,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236023,198,1,1,22,55,28au628w8n2jhgujuwh3y5d8k,1,52.8,50.4,5520877515,56,Back,5520877517,140,42,5520877519,141,30.7,5520877521,212,17.6,5520877523,213,4.01,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236107,199,1,1,22,59,28au628w8n2jhgujuwh3y5d8k,1,45.1,29.2,5520878061,212,19.8,5520878055,56,Right,5520878063,213,5.23,5520878059,141,3.8,5520878057,140,54.4,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236195,200,1,1,23,3,28au628w8n2jhgujuwh3y5d8k,1,57.8,2.5,5520878543,140,56.3,5520878549,213,1.71,5520878541,56,Right,5520878547,212,11.4,5520878545,141,19.1,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236243,201,1,1,23,7,28au628w8n2jhgujuwh3y5d8k,1,58.6,37,5520878773,141,56.6,5520878769,56,Center,5520878775,212,13.9,5520878771,140,55,5520878777,213,1.85,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236363,202,1,1,23,8,28au628w8n2jhgujuwh3y5d8k,1,55,56.6,5520879409,213,1.5,5520879391,140,56.2,5520879389,56,Left,5520879403,212,17.6,5520879393,141,82.4,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236441,203,1,1,23,15,28au628w8n2jhgujuwh3y5d8k,1,57.6,87.5,5520879843,56,Center,5520879845,140,77.8,5520879851,213,5.7,5520879847,141,66.9,5520879849,212,25.4,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236451,204,4,1,23,19,28au628w8n2jhgujuwh3y5d8k,1,79.4,66,5520880103,56,Center,5520880119,286,,5520880109,152,,5520880157,233,191,5520880113,265,,5520880099,13,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777236449,191,4,1,23,19,335mseh7gazfrf4eu6w9htw6i,0,20.6,34,5520879993,152,,5520879995,265,,5520879989,13,,5520880203,233,204,5520879991,56,Back,5520879997,285,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777237751,205,15,1,24,19,28au628w8n2jhgujuwh3y5d8k,1,75.7,66.4,5520891723,230,97.6,5520886993,18,,5520890527,82,,5520886991,26,,5520890523,72,,5520891715,103,19,5520891719,146,82.3,5520891721,147,61.7,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,5520891707,78,5520891713,102,49.1,5520891797,233,193,5520886995,56,Center,5520891725,231,,5520891717,458,,,,,,50,,,,,,,,,,East Bengal FC, 
2777237731,193,10,1,24,19,335mseh7gazfrf4eu6w9htw6i,1,17.7,38.3,5520886865,56,Back,5520891829,233,205,5520886863,94,,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777237893,194,5,1,24,28,335mseh7gazfrf4eu6w9htw6i,0,30.6,-1,5520887683,347,,5520889063,233,206,5520887681,56,Back,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777238127,206,5,1,24,28,28au628w8n2jhgujuwh3y5d8k,1,69.4,101,5520888953,56,Left,5520889013,233,194,5520888959,347,,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238169,207,1,1,24,39,28au628w8n2jhgujuwh3y5d8k,1,70,100,5520889201,212,9.6,5520889193,107,,5520889203,213,3.55,5520889195,56,Left,5520889199,141,95.4,5520889197,140,61.6,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238289,208,1,1,24,41,28au628w8n2jhgujuwh3y5d8k,1,61.6,95.4,5520889809,141,96.5,5520889807,140,68.7,5520889813,213,0.1,5520889805,56,Left,5520889811,212,7.5,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238291,209,61,1,24,46,28au628w8n2jhgujuwh3y5d8k,0,70.5,96.8,5520889821,56,Left,,,,,,,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238635,195,5,1,24,48,335mseh7gazfrf4eu6w9htw6i,1,28.8,-1.3,5520891617,347,,5520891615,56,Back,5520891679,233,210,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777238327,210,5,1,24,48,28au628w8n2jhgujuwh3y5d8k,0,71.2,101.3,5520889985,347,,5520891777,233,195,5520889983,56,Left,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238745,196,1,1,25,1,335mseh7gazfrf4eu6w9htw6i,1,28.7,0,5520892171,213,0.59,5520892163,56,Center,5520892161,107,,5520892167,141,24.5,5520892169,212,31.3,5520892165,140,53.5,5520892173,1,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777238757,197,61,1,25,6,335mseh7gazfrf4eu6w9htw6i,0,57.4,25.4,5520892223,56,Center,,,,,,,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777238833,211,1,1,25,6,28au628w8n2jhgujuwh3y5d8k,1,40.5,70.5,5521108403,213,3.58,5521108401,212,8.5,5521108397,140,33.2,5520892683,56,Back,5521108399,141,65.2,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238845,212,1,1,25,11,28au628w8n2jhgujuwh3y5d8k,1,30.8,52.6,5520916705,141,54.2,5520916697,56,Back,5520916701,140,38.9,5520916707,212,8.6,5520916709,213,0.13,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777358675,656,1,1,25,13,28au628w8n2jhgujuwh3y5d8k,1,44.4,67.3,5521547289,56,Back,5521547299,212,11.2,5521547301,213,3.5,5521547297,141,61.5,5521547293,140,34.4,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239027,215,1,1,25,14,28au628w8n2jhgujuwh3y5d8k,1,34.5,64.5,5520893603,155,,5520893629,1,,5520893611,140,80.1,5520893617,141,88.9,5520893627,213,0.33,5520893607,56,Left,5520893623,212,50.7,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777238859,214,49,1,25,15,28au628w8n2jhgujuwh3y5d8k,1,38.2,58.3,,,,,,,,,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239075,216,1,1,25,20,28au628w8n2jhgujuwh3y5d8k,0,92.2,92.6,5520893943,141,53.4,5520893937,155,,5520893939,56,Center,5520893933,2,,5520893941,140,95.4,5520893947,213,4.84,5520893945,212,26.9,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239101,198,12,1,25,24,335mseh7gazfrf4eu6w9htw6i,1,4.6,49.7,5520894097,212,4.7,5520894091,56,Back,5520894099,213,1.16,5520894095,141,56,5520894115,15,,5520894093,140,6.4,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777239483,218,61,1,25,26,28au628w8n2jhgujuwh3y5d8k,1,94.5,47.9,5520896139,56,Center,,,,,,,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239149,199,5,1,25,27,335mseh7gazfrf4eu6w9htw6i,1,33.9,101.7,5520894413,56,Back,5520897747,233,217,5520894417,347,,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777239417,217,5,1,25,27,28au628w8n2jhgujuwh3y5d8k,0,66.1,-1.7,5520897803,233,199,5520895801,347,,5520895799,56,Right,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239925,200,1,1,26,5,335mseh7gazfrf4eu6w9htw6i,0,32.2,100,5520898581,141,97.1,5520898587,1,,5520898585,213,6.15,5520898577,140,53,5520898571,56,Left,5520898567,107,,5520898583,212,22,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777239961,219,1,1,26,7,28au628w8n2jhgujuwh3y5d8k,1,47.7,5,5520898759,3,,5520898763,140,56,5520898761,56,Center,5520898767,212,17,5520898769,213,1.03,5520898765,141,26.5,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777239987,220,1,1,26,9,28au628w8n2jhgujuwh3y5d8k,0,56,26.5,5520898909,3,,5520898913,140,65.8,5520898915,141,22.4,5520898917,212,10.7,5520898911,56,Center,5520898919,213,6.02,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777240029,201,1,1,26,11,335mseh7gazfrf4eu6w9htw6i,1,32.9,84.9,5520899175,56,Back,5520899171,3,,5520899179,140,38.2,5520899189,212,6.5,5520899187,141,89.7,5520899191,213,0.53,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777240041,202,1,1,26,14,335mseh7gazfrf4eu6w9htw6i,0,38.2,89.7,5520899257,141,63.2,5520899251,157,,5520899259,212,28.2,5520899263,1,,5520899255,140,58.8,5520899253,56,Center,5520899261,213,5.59,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777240059,221,49,1,26,15,28au628w8n2jhgujuwh3y5d8k,1,41.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777240179,222,1,1,26,17,28au628w8n2jhgujuwh3y5d8k,1,49.5,52.1,5520900003,141,84.1,5520900007,213,0.91,5520900001,140,65.7,5520900005,212,27.6,5520899999,56,Left,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777240273,223,1,1,26,21,28au628w8n2jhgujuwh3y5d8k,1,69.5,77.9,5520900553,213,6.07,5520905671,22,,5520900551,212,20.2,5520905669,154,,5520900545,56,Center,5520905667,210,16,5520900549,141,71.5,5520900547,140,88.3,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,East Bengal FC, 
2777240275,224,16,1,26,24,28au628w8n2jhgujuwh3y5d8k,1,95.4,67.2,5520903773,72,,5520900565,56,Center,5520905709,102,54.2,5520905705,55,223,5520903777,374,26:44.7,5520905715,231,53.8,5520905701,29,,5520905713,230,99,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,5520900561,22,5520905699,76,,5520905703,154,,5520905711,103,11.4,5520900563,65,,5520903781,375,,,,,,,,26:23.8,,,,,,,,East Bengal FC, 
2777241557,203,1,1,27,35,335mseh7gazfrf4eu6w9htw6i,1,49.9,50,5520907505,279,G,5520907501,212,31.9,5520907503,213,3.7,5520907499,141,25.3,5520907497,140,24.1,5520907495,56,Back,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777241567,204,1,1,27,39,335mseh7gazfrf4eu6w9htw6i,1,24.1,25.3,5520907555,56,Back,5520907559,141,5.9,5520907563,213,5.3,5520907557,140,32.5,5520907561,212,15.9,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777241597,205,1,1,27,40,335mseh7gazfrf4eu6w9htw6i,1,32.5,5.9,5520907695,212,14.9,5520907699,213,0.66,5520907689,140,43.7,5520907691,141,19.4,5520907687,56,Back,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
