id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/19/value,qualifier/16/value,teamName,Position
2786126191,167,10,1,20,12,ajwqetklk0m22x7ifsjax5yi,1,1.9,51.6,2025-03-09T14:20:40.452Z,2025-03-09T14:20:52Z,5569524411,173,,5569525387,233,148,5569524417,56,Back,5569524987,179,,5569524415,182,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2786126183,149,6,1,20,13,1kqb5u8em0tj1k40607w2vtl4,1,90.2,41.5,2025-03-09T14:20:42.305Z,2025-03-09T15:57:33Z,5569524587,233,168,5569524507,75,,5569524503,56,Center,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786126199,168,6,1,20,13,ajwqetklk0m22x7ifsjax5yi,0,9.8,58.5,2025-03-09T14:20:42.305Z,2025-03-09T15:57:33Z,5569524539,56,Back,5569524541,73,,5569524613,233,149,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2786126801,150,1,1,20,41,1kqb5u8em0tj1k40607w2vtl4,0,99.5,0.5,2025-03-09T14:21:09.726Z,2025-03-09T14:21:15Z,5569527389,224,,5569527391,56,Left,5569527399,212,60.9,5569527403,213,1.92,5569527405,1,,5569527397,141,84.7,5569527383,2,,5569527385,6,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,5569527393,140,79.7,5569527387,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786126809,169,49,1,20,47,ajwqetklk0m22x7ifsjax5yi,1,21.4,7.3,2025-03-09T14:21:16.011Z,2025-03-09T14:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786126923,170,1,1,20,50,ajwqetklk0m22x7ifsjax5yi,1,35.7,5,2025-03-09T14:21:19.419Z,2025-03-09T14:21:22Z,5569527949,140,27.5,5569527957,212,12.7,5569527953,141,18.8,5569527945,56,Back,5569527961,213,2.31,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786126997,171,1,1,20,53,ajwqetklk0m22x7ifsjax5yi,1,29.2,17.9,2025-03-09T14:21:22.043Z,2025-03-09T14:21:25Z,5569528309,141,38.6,5569528315,1,,5569528313,213,0.33,5569528311,212,44,5569528307,140,68.9,5569528305,56,Center,5569528303,155,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786127017,172,44,1,20,56,ajwqetklk0m22x7ifsjax5yi,1,68.2,42,2025-03-09T14:21:25.052Z,2025-03-09T16:02:24Z,5569528403,56,Center,5569528405,286,,5569528415,233,151,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786126985,151,44,1,20,56,1kqb5u8em0tj1k40607w2vtl4,0,31.8,58,2025-03-09T14:21:25.053Z,2025-03-09T16:02:24Z,5569528451,233,172,5569528255,285,,5569528253,56,Back,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786127057,173,1,1,20,58,ajwqetklk0m22x7ifsjax5yi,0,69.4,42.7,2025-03-09T14:21:26.732Z,2025-03-09T14:21:28Z,5569528605,168,,5569528607,56,Center,5569528611,141,56.3,5569528615,213,0.47,5569528613,212,20.5,5569528601,3,,5569528609,140,86.8,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786127043,152,52,1,20,59,1kqb5u8em0tj1k40607w2vtl4,1,13.6,31.9,2025-03-09T14:21:27.787Z,2025-03-09T14:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786127083,153,1,1,21,0,1kqb5u8em0tj1k40607w2vtl4,1,13.6,31.9,2025-03-09T14:21:29.428Z,2025-03-09T14:21:32Z,5569529135,1,,5569528791,213,6.03,5569528789,212,38.1,5569528781,123,,5569528783,56,Back,5569528785,140,48.8,5569528787,141,18,5569528815,287,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786127595,154,1,1,21,4,1kqb5u8em0tj1k40607w2vtl4,1,48,18.6,2025-03-09T14:21:32.444Z,2025-03-09T14:22:03Z,5569531691,213,2.54,5569531689,212,17.8,5569531685,140,34,5569531687,141,33.4,5569531683,56,Back,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786127597,155,27,1,21,10,1kqb5u8em0tj1k40607w2vtl4,1,0,0,2025-03-09T14:21:38.979Z,2025-03-09T15:58:23Z,5570000633,233,174,5569536119,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786127421,174,27,1,21,10,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-09T14:21:38.979Z,2025-03-09T15:58:24Z,5569530647,53,88x8tqxamao1dzdfz5libluui,5570000641,233,155,5569530645,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786127933,156,28,1,21,56,1kqb5u8em0tj1k40607w2vtl4,1,0,0,2025-03-09T14:22:25.270Z,2025-03-09T14:22:55Z,5569533707,55,155,5569536239,189,,5569533757,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786127937,175,28,1,21,56,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-09T14:22:25.270Z,2025-03-09T14:22:26Z,5569533769,233,156,5569533729,55,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786127949,176,68,1,21,57,ajwqetklk0m22x7ifsjax5yi,0,73,57.5,2025-03-09T14:22:26.316Z,2025-03-09T14:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786127957,157,68,1,21,58,1kqb5u8em0tj1k40607w2vtl4,1,33.3,30.3,2025-03-09T14:22:26.691Z,2025-03-09T14:22:49Z,5569535801,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786127997,158,1,1,21,59,1kqb5u8em0tj1k40607w2vtl4,1,28.1,27.6,2025-03-09T14:22:27.973Z,2025-03-09T14:22:51Z,5569534051,141,68.4,5569534047,56,Center,5569534049,140,63.9,5569534053,212,46.7,5569534057,1,,5569535911,189,,5569534055,213,0.64,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128025,159,1,1,22,0,1kqb5u8em0tj1k40607w2vtl4,1,63.9,68.4,2025-03-09T14:22:28.957Z,2025-03-09T14:22:30Z,5569534159,140,55,5569534165,213,3.19,5569534163,212,9.4,5569534161,141,67.8,5569534157,56,Center,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128033,160,1,1,22,2,1kqb5u8em0tj1k40607w2vtl4,1,55,67.8,2025-03-09T14:22:30.551Z,2025-03-09T14:22:31Z,5569534223,213,1.24,5569534215,141,89.6,5569534219,212,15.7,5569534209,56,Left,5569534211,140,59.9,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128059,161,1,1,22,2,1kqb5u8em0tj1k40607w2vtl4,1,59.9,89.6,2025-03-09T14:22:31.222Z,2025-03-09T14:22:33Z,5569534395,140,72.4,5569534397,141,90.3,5569534401,213,0.04,5569534393,56,Left,5569534399,212,13.1,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128069,162,3,1,22,4,1kqb5u8em0tj1k40607w2vtl4,0,69.4,95.8,2025-03-09T14:22:32.668Z,2025-03-09T14:22:37Z,5569534433,286,,5569534487,233,177,5569534431,56,Left,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128075,177,7,1,22,4,ajwqetklk0m22x7ifsjax5yi,1,30.6,4.2,2025-03-09T14:22:32.669Z,2025-03-09T14:22:37Z,5569534463,56,Back,5569534481,233,162,5569534465,285,,5569534457,167,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128109,163,5,1,22,5,1kqb5u8em0tj1k40607w2vtl4,1,68.8,101.6,2025-03-09T14:22:33.885Z,2025-03-09T16:01:50Z,5569534665,347,,5569534711,233,178,5569534663,56,Left,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128111,178,5,1,22,5,ajwqetklk0m22x7ifsjax5yi,0,31.2,-1.6,2025-03-09T14:22:33.885Z,2025-03-09T16:01:51Z,5569534669,347,,5569534667,56,Back,5569534729,233,163,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128127,164,1,1,22,8,1kqb5u8em0tj1k40607w2vtl4,0,72.7,100,2025-03-09T14:22:37.378Z,2025-03-09T14:22:39Z,5569534757,56,Left,5569534769,212,17.1,5569534761,140,87.9,5569534751,107,,5569534773,213,5.92,5569534765,141,93,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128119,179,8,1,22,9,ajwqetklk0m22x7ifsjax5yi,1,23.7,24.9,2025-03-09T14:22:37.469Z,2025-03-09T14:22:38Z,5569534717,56,Back,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128221,180,1,1,22,14,ajwqetklk0m22x7ifsjax5yi,0,5,2.5,2025-03-09T14:22:42.878Z,2025-03-09T14:22:44Z,5569535211,141,4,5569535205,157,,5569535217,1,,5569535207,56,Back,5569535247,236,,5569535249,233,165,5569535209,140,7.6,5569535213,212,2.9,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,5569535253,286,,5569535215,213,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128223,165,74,1,22,14,1kqb5u8em0tj1k40607w2vtl4,1,93.8,96.3,2025-03-09T14:22:42.879Z,2025-03-09T15:58:32Z,5569535227,56,Left,5569535335,233,180,5569535229,285,,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128283,166,5,1,22,16,1kqb5u8em0tj1k40607w2vtl4,0,92.4,101,2025-03-09T14:22:44.623Z,2025-03-09T16:01:51Z,5569535519,347,,5569536171,233,181,5569535517,56,Left,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128387,181,5,1,22,16,ajwqetklk0m22x7ifsjax5yi,1,7.6,-1,2025-03-09T14:22:44.623Z,2025-03-09T16:01:51Z,5569536131,233,166,5569536085,347,,5569536083,56,Back,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128389,182,40,1,22,24,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-09T14:22:53.064Z,2025-03-09T14:22:53Z,5569536101,194,3i9ye7yfz4j9bhbi8gco7mjca,5569536091,30,"5jtd252do025958pgqkigc0d1, iydj3zcyzjgguy8iwmitdp05, a1rjrfrukdqfztu8c9l88wduc, 2z2u1jd91uyccw2pn5qoiti0a, 9vjotu14gqx0jhgrs12qwkezt, banlw3aybtscei2n206mlzf85, 1ilh1vogo8mggj0vhf2oknswk, 7q0oc78bzao7g3iy7zoobmy1, 88x8tqxamao1dzdfz5libluui, 3i9ye7yfz4j9bhbi8gco7mjca, 11een7yuvw4psjhjuakk75clw, 31g5m4lerjmoykobyt8cckxxx, 851tv9v6www1lbd2eeehwbrx0, e2kge0d4o0jg6ndxsq0tm0x9m, 3e4twzsgwcxza9739q17gn4h6, 27ep4aadiffsck8usuolvc416, 8vulbgpf7e1nmpnawi5z8vbze, b8l2ubkujj1lhnld7k97qa2qy, 46v439ra4pzfd0xs7ddlkj7ro, 8h08hdzxeycejk9hao8022txw",5569536099,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5569536095,59,"32, 5, 23, 15, 6, 3, 77, 20, 9, 8, 11, 7, 13, 17, 18, 21, 22, 33, 56, 68",5569536097,130,8,5569536093,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128521,183,1,1,22,33,ajwqetklk0m22x7ifsjax5yi,0,17.3,0,2025-03-09T14:23:01.872Z,2025-03-09T14:23:03Z,5569536947,1,,5569536935,140,43.2,5569536927,107,,5569536937,141,5.6,5569536943,213,0.19,5569536931,56,Back,5569536939,212,27.7,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128523,167,1,1,22,34,1kqb5u8em0tj1k40607w2vtl4,0,54.2,93.6,2025-03-09T14:23:03.362Z,2025-03-09T14:23:04Z,5569536971,140,66.7,5569536969,56,Left,5569536975,212,15.3,5569536977,213,5.75,5569536967,3,,5569536973,141,82.1,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128575,184,1,1,22,37,ajwqetklk0m22x7ifsjax5yi,1,30.8,10.7,2025-03-09T14:23:05.710Z,2025-03-09T14:23:07Z,5569537243,213,0.29,5569537237,140,47.3,5569537235,56,Back,5569537239,141,18.2,5569537241,212,18.1,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128617,185,1,1,22,38,ajwqetklk0m22x7ifsjax5yi,1,47.3,18.5,2025-03-09T14:23:07.166Z,2025-03-09T14:23:08Z,5569537449,212,3.7,5569537443,56,Back,5569537447,141,13.5,5569537445,140,45.8,5569537451,213,4.28,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128633,186,1,1,22,40,ajwqetklk0m22x7ifsjax5yi,0,45.8,13.5,2025-03-09T14:23:08.845Z,2025-03-09T14:23:09Z,5569537529,155,,5569537531,56,Center,5569537541,213,0.86,5569537533,140,66,5569537537,212,32.3,5569537545,1,,5569537535,141,49.4,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128657,168,1,1,22,40,1kqb5u8em0tj1k40607w2vtl4,1,38.1,45.8,2025-03-09T14:23:08.987Z,2025-03-09T14:23:11Z,5569537693,56,Back,5569537695,140,37.5,5569537699,141,63.9,5569537691,3,,5569537703,212,12.3,5569537707,213,1.62,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128665,169,49,1,22,42,1kqb5u8em0tj1k40607w2vtl4,1,36.9,60.5,2025-03-09T14:23:10.908Z,2025-03-09T14:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128687,170,1,1,22,43,1kqb5u8em0tj1k40607w2vtl4,0,36.8,58.5,2025-03-09T14:23:11.846Z,2025-03-09T14:23:13Z,5569537873,141,42.1,5569537877,213,5.99,5569537867,157,,5569537875,212,38.2,5569537869,56,Center,5569537879,1,,5569537871,140,71.6,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128717,187,1,1,22,45,ajwqetklk0m22x7ifsjax5yi,1,25.6,56.1,2025-03-09T14:23:13.838Z,2025-03-09T14:23:15Z,5569538009,3,,5569538015,141,64.5,5569538017,212,14.2,5569538013,140,38,5569538011,56,Back,5569538019,213,0.41,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128721,188,49,1,22,46,ajwqetklk0m22x7ifsjax5yi,1,38.1,64.6,2025-03-09T14:23:15.038Z,2025-03-09T14:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128775,189,1,1,22,48,ajwqetklk0m22x7ifsjax5yi,1,42.3,70.2,2025-03-09T14:23:17.086Z,2025-03-09T14:23:19Z,5569538319,212,21.2,5569538321,213,0.59,5569538313,56,Left,5569538317,141,87.5,5569538315,140,59.1,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128887,190,1,1,22,50,ajwqetklk0m22x7ifsjax5yi,1,60.5,88.3,2025-03-09T14:23:19.278Z,2025-03-09T14:23:24Z,5569538891,213,0.81,5569538889,212,8.4,5569538883,56,Left,5569538885,140,66,5569538887,141,97.2,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128967,191,1,1,22,56,ajwqetklk0m22x7ifsjax5yi,1,61.6,82.1,2025-03-09T14:23:24.479Z,2025-03-09T14:23:43Z,5569539265,213,5.01,5569540805,210,15,5569539261,212,21.1,5569539257,141,52.4,5569539255,140,67.4,5569539249,56,Center,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128899,171,83,1,22,56,1kqb5u8em0tj1k40607w2vtl4,0,34.7,21.9,2025-03-09T14:23:24.892Z,2025-03-09T14:23:41Z,5569540627,399,1ilh1vogo8mggj0vhf2oknswk,,,,,,,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786128981,192,15,1,23,0,ajwqetklk0m22x7ifsjax5yi,1,69,49.5,2025-03-09T14:23:28.561Z,2025-03-09T14:23:45Z,5569539335,22,,5569540581,20,,5569540841,146,98.1,5569540835,102,46.5,5569539337,18,,5569540829,29,,5569540839,215,,5569540831,55,191,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,5569540945,233,172,5569540837,103,5569540845,147,50,5569540827,80,5569539339,56,Center,18.4,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786128973,172,10,1,23,0,1kqb5u8em0tj1k40607w2vtl4,1,2.8,50.6,2025-03-09T14:23:28.661Z,2025-03-09T14:23:45Z,5569541053,233,192,5569539303,182,,5569541039,181,,5569539299,173,,5569539305,56,Back,,,,,,,,,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786128995,173,6,1,23,1,1kqb5u8em0tj1k40607w2vtl4,0,14.4,50.2,2025-03-09T14:23:29.614Z,2025-03-09T15:57:34Z,5569539441,73,,5569539605,233,193,5569539437,56,Back,,,,,,,,,,,,,,,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786128989,193,6,1,23,1,ajwqetklk0m22x7ifsjax5yi,1,85.6,49.8,2025-03-09T14:23:29.614Z,2025-03-09T14:23:41Z,5569539499,56,Center,5569539505,75,,5569539555,233,173,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786129759,194,1,1,23,42,ajwqetklk0m22x7ifsjax5yi,0,99.5,0.5,2025-03-09T14:24:10.624Z,2025-03-09T14:24:12Z,5569543633,140,95.9,5569543643,213,1.72,5569543623,155,,5569543625,224,,5569543635,141,37.9,5569543619,2,,5569543629,56,Center,5569543639,212,25.7,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,5569543621,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786129777,174,12,1,23,43,1kqb5u8em0tj1k40607w2vtl4,1,7.8,63.1,2025-03-09T14:24:12.221Z,2025-03-09T14:24:16Z,5569543711,141,69.6,5569543709,140,29.5,5569543707,56,Back,5569543715,213,0.19,5569543727,15,,5569543713,212,23.2,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786129807,195,15,1,23,47,ajwqetklk0m22x7ifsjax5yi,1,67.1,40.3,2025-03-09T14:24:15.506Z,2025-03-09T14:24:55Z,5569547217,103,19,5569543873,18,,5569543875,56,Center,5569547231,231,49.1,5569547221,328,,5569547229,230,98.5,5569547227,147,44.6,5569545369,82,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,5569547219,215,,5569547215,102,5569547213,76,,5569545363,25,5569545365,20,,52.1,,5569547225,146,5569547223,458,5569547355,233,79,175,,,,,,,,,,,,,,,Jamshedpur FC,
2786129815,175,10,1,23,47,1kqb5u8em0tj1k40607w2vtl4,1,21,55.4,2025-03-09T14:24:15.606Z,2025-03-09T14:24:55Z,5569543935,94,,5569543937,56,Back,5569547395,233,195,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786129869,176,1,1,23,50,1kqb5u8em0tj1k40607w2vtl4,1,13.6,87.8,2025-03-09T14:24:18.721Z,2025-03-09T14:24:20Z,5569544215,212,8.7,5569544217,213,4.78,5569544213,141,75,5569544211,140,14.2,5569544209,56,Back,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786129875,177,49,1,23,51,1kqb5u8em0tj1k40607w2vtl4,1,13.5,75.4,2025-03-09T14:24:20.158Z,2025-03-09T14:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786129939,178,1,1,23,52,1kqb5u8em0tj1k40607w2vtl4,1,12.3,83.3,2025-03-09T14:24:21.299Z,2025-03-09T14:24:24Z,5569544619,212,19.1,5569544621,213,6.14,5569544615,140,30.3,5569544617,141,79.3,5569544613,56,Back,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786129945,179,61,1,23,55,1kqb5u8em0tj1k40607w2vtl4,0,30.3,79.3,2025-03-09T14:24:24.143Z,2025-03-09T14:24:24Z,5569544669,56,Back,,,,,,,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
