id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,,qualifier/15/value,teamName,Position
2776248947,435,52,2,51,51,8uacz8yrceknwsreon4rb5i8o,1,3.6,48.8,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776249051,436,1,2,51,51,8uacz8yrceknwsreon4rb5i8o,1,3.6,48.8,5515645867,213,0.78,5515645847,123,,5515645853,140,21.5,5515645849,56,Back,5515648721,287,,5515645859,141,76,5515645863,212,26.4,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776249067,437,1,2,51,57,8uacz8yrceknwsreon4rb5i8o,1,21.5,75.9,5515645957,213,6.09,5515645951,140,43.9,5515649237,189,,5515645955,212,24,5515645953,141,69,5515645949,56,Back,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249097,438,1,2,51,59,8uacz8yrceknwsreon4rb5i8o,1,44.3,66.6,5515646113,212,24.9,5515646109,140,57.4,5515646107,56,Center,5515646115,213,5.3,5515646111,141,36.1,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249165,439,1,2,52,0,8uacz8yrceknwsreon4rb5i8o,1,57.4,36.1,5515646509,213,5.95,5515646501,56,Center,5515646505,141,23.4,5515646507,212,26.2,5515646503,140,81,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249255,440,1,2,52,5,8uacz8yrceknwsreon4rb5i8o,1,94.2,23.7,5515647011,1,,5515647005,212,51.1,5515647001,141,98.9,5515647009,213,1.55,5515646993,56,Left,5515646989,2,,5515646997,140,95.3,5515646991,155,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249261,441,61,2,52,11,8uacz8yrceknwsreon4rb5i8o,0,95.3,98.9,5515647023,56,Left,,,,,,,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250771,387,5,2,52,13,1kqb5u8em0tj1k40607w2vtl4,1,6.6,-2,5515655053,56,Back,5515668961,233,442,5515655055,347,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776249283,442,5,2,52,13,8uacz8yrceknwsreon4rb5i8o,0,92.4,102,5515668981,233,387,5515647127,56,Left,5515647129,347,,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249735,378,1,2,52,41,1kqb5u8em0tj1k40607w2vtl4,0,19.7,0,5515649529,140,27.9,5515649533,212,9.2,5515649527,56,Back,5515655467,107,,5515649531,141,2.6,5515649535,213,0.35,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776249767,443,1,2,52,42,8uacz8yrceknwsreon4rb5i8o,1,56.3,91.1,5515649689,140,59.3,5515649685,56,Left,5515649699,213,5.11,5515649691,141,80,5515649695,212,8.2,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249777,444,1,2,52,43,8uacz8yrceknwsreon4rb5i8o,0,59.3,80,5515649733,155,,5515649741,212,11.1,5515649743,213,0.43,5515649735,56,Left,5515649739,141,86.8,5515649737,140,68.9,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776249787,379,1,2,52,43,1kqb5u8em0tj1k40607w2vtl4,1,21.9,15.3,5515649781,140,26.7,5515649785,212,5.3,5515649787,213,0.3,5515649777,3,,5515649783,141,17.6,5515649779,56,Back,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776249829,380,1,2,52,45,1kqb5u8em0tj1k40607w2vtl4,1,27.2,18.2,5515650079,140,39.9,5515650083,212,16.2,5515650077,56,Back,5515650085,213,5.68,5515650081,141,4.6,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776249889,381,1,2,52,49,1kqb5u8em0tj1k40607w2vtl4,1,40.1,5.8,5515650439,56,Center,5515650443,141,77.5,5515650435,155,,5515650437,196,,5515650447,213,1.04,5515650441,140,67.2,5515650449,1,,5515650445,212,56.5,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776249895,382,61,2,52,53,1kqb5u8em0tj1k40607w2vtl4,0,75.1,79.3,5515650469,56,Left,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776249913,383,5,2,52,54,1kqb5u8em0tj1k40607w2vtl4,0,101.4,71.3,5515650555,346,,5515650553,56,Center,5515652061,233,445,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776250187,445,5,2,52,54,8uacz8yrceknwsreon4rb5i8o,1,-1.4,28.7,5515651993,56,Back,5515652045,233,383,5515651995,346,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250189,384,1,2,53,12,1kqb5u8em0tj1k40607w2vtl4,0,15.8,11.4,5515652003,141,23,5515652007,213,0.87,5515651999,56,Back,5515652001,140,22.1,5515652005,212,10.3,5515651997,3,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776250203,446,1,2,53,12,8uacz8yrceknwsreon4rb5i8o,0,5,37,5515652099,140,71.1,5515652095,124,,5515652097,56,Left,5515652103,212,79.4,5515652105,213,0.51,5515652109,74,,5515652101,141,93.8,5515652107,1,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776250317,447,1,2,53,17,8uacz8yrceknwsreon4rb5i8o,1,65.6,75.6,5515652693,155,,5515652711,1,,5515652697,56,Right,5515652695,196,,5515652705,212,42.7,5515652699,140,68.2,5515652709,213,4.78,5515652701,141,12.9,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250323,448,3,2,53,21,8uacz8yrceknwsreon4rb5i8o,0,74.6,26.2,5515653617,233,385,5515652733,286,,5515652727,56,Center,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250475,385,7,2,53,21,1kqb5u8em0tj1k40607w2vtl4,1,25.4,73.8,5515653551,56,Back,5515653549,167,,5515653553,285,,5515653587,233,448,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776250387,449,1,2,53,23,8uacz8yrceknwsreon4rb5i8o,1,59.1,37.9,5515653019,56,Right,5515653023,141,9.1,5515653021,140,56.9,5515653025,212,19.7,5515653027,213,4.59,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250407,450,1,2,53,26,8uacz8yrceknwsreon4rb5i8o,1,56.4,9.1,5515653145,141,6.8,5515653141,56,Right,5515653149,213,6.22,5515653147,212,23.2,5515653143,140,78.4,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250485,451,1,2,53,27,8uacz8yrceknwsreon4rb5i8o,1,78.5,6.5,5515653599,213,0.43,5515653591,56,Right,5515653595,141,18,5515653597,212,18.7,5515653593,140,94.7,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250713,386,5,2,53,31,1kqb5u8em0tj1k40607w2vtl4,1,-0.7,41.4,5515656043,233,454,5515654765,56,Back,5515654767,346,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776250995,454,5,2,53,31,8uacz8yrceknwsreon4rb5i8o,0,100.7,58.6,5515656011,56,Center,5515656013,346,,5515656163,233,386,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250539,452,1,2,53,31,8uacz8yrceknwsreon4rb5i8o,1,94.7,18,5515656067,154,,5515653855,141,46.4,5515653851,56,Center,5515653859,213,1.64,5515653857,212,19.4,5515656065,210,13,5515653849,155,,5515653853,140,93.4,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,5515653847,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776250543,453,13,2,53,34,8uacz8yrceknwsreon4rb5i8o,1,96.7,46.2,5515656087,72,,5515656093,154,,5515656089,83,,5515656763,16,,5515656111,231,46.9,5515653875,22,,5515656101,103,11.1,5515656099,102,57.8,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,5515656107,328,,,5515656109,230,98.9,5515653879,56,5515656103,214,5515656091,29,,Center,5515656095,55,452,,,,,,,,,,Punjab FC,
2776251187,388,1,2,54,11,1kqb5u8em0tj1k40607w2vtl4,0,5.2,50.6,5515657117,141,76.7,5515657123,1,,5515657115,140,57.7,5515657111,124,,5515657119,212,57.9,5515657113,56,Center,5515657121,213,0.31,5515657127,74,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776251205,455,44,2,54,14,8uacz8yrceknwsreon4rb5i8o,1,39.2,23,5515657239,233,389,5515657201,285,,5515657199,56,Back,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251197,389,44,2,54,14,1kqb5u8em0tj1k40607w2vtl4,0,63.8,77.4,5515657155,286,,5515657259,233,455,5515657153,56,Center,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251213,456,61,2,54,16,8uacz8yrceknwsreon4rb5i8o,1,30,21.8,5515657223,56,Back,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251245,457,1,2,54,18,8uacz8yrceknwsreon4rb5i8o,0,39.2,39.5,5515657413,212,14.6,5515657409,140,49.9,5515657407,56,Back,5515657415,213,0.7,5515657411,141,53.3,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251275,390,61,2,54,21,1kqb5u8em0tj1k40607w2vtl4,1,55.4,37.4,5515657625,56,Center,,,,,,,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251315,391,49,2,54,23,1kqb5u8em0tj1k40607w2vtl4,1,40,61.7,,,,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251335,392,1,2,54,23,1kqb5u8em0tj1k40607w2vtl4,1,40,61.7,5515657913,141,80.6,5515657915,212,23.8,5515657911,140,59.1,5515657909,56,Left,5515657917,213,0.57,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251349,393,1,2,54,25,1kqb5u8em0tj1k40607w2vtl4,0,59.4,80,5515657995,56,Center,5515657997,140,91.9,5515658007,213,5.75,5515658005,212,39.7,5515658001,141,50.1,5515658009,1,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251367,458,52,2,54,27,8uacz8yrceknwsreon4rb5i8o,1,2.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776251473,459,1,2,54,29,8uacz8yrceknwsreon4rb5i8o,1,15.1,39.2,5515658659,56,Back,5515658657,123,,5515658663,141,62.7,5515658661,140,19.5,5515658665,212,16.6,5515658667,213,1.29,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776251547,460,1,2,54,33,8uacz8yrceknwsreon4rb5i8o,1,29.5,74.7,5515659021,141,96.5,5515659025,213,0.6,5515659019,140,50.1,5515659023,212,26.2,5515659017,56,Left,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251567,461,1,2,54,38,8uacz8yrceknwsreon4rb5i8o,0,61.8,93.3,5515659133,141,80.5,5515659129,56,Left,5515659135,212,10,5515659131,140,66.4,5515659137,213,5.22,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251581,394,49,2,54,40,1kqb5u8em0tj1k40607w2vtl4,1,34.1,24.7,,,,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251639,395,1,2,54,40,1kqb5u8em0tj1k40607w2vtl4,1,34.1,24.7,5515659495,140,42.5,5515659499,212,8.9,5515659501,213,0.09,5515659497,141,25.9,5515659493,56,Back,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251625,462,43,2,54,44,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515659453,56,Center,5515659567,144,8,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251665,396,3,2,54,44,1kqb5u8em0tj1k40607w2vtl4,1,42.2,25.2,5515659629,233,463,5515659619,286,,5515659617,56,Back,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251641,463,45,2,54,44,8uacz8yrceknwsreon4rb5i8o,0,57.8,74.8,5515659507,56,Center,5515659509,285,,5515659645,233,396,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251707,397,1,2,54,47,1kqb5u8em0tj1k40607w2vtl4,1,42.6,25.8,5515659849,56,Right,5515659853,141,12.2,5515659855,212,16.1,5515659851,140,55.2,5515659857,213,5.67,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251739,398,1,2,54,50,1kqb5u8em0tj1k40607w2vtl4,0,55.2,8.8,5515660007,212,21.5,5515660011,213,0.03,5515660001,56,Right,5515660005,141,9.8,5515660003,140,75.7,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251757,464,1,2,54,51,8uacz8yrceknwsreon4rb5i8o,1,29.1,94.8,5515660097,56,Back,5515660105,213,3.87,5515660099,140,9.4,5515660101,141,67.8,5515660103,212,27.7,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251763,465,49,2,54,54,8uacz8yrceknwsreon4rb5i8o,1,9.4,68.4,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776251847,466,1,2,54,56,8uacz8yrceknwsreon4rb5i8o,1,9.6,70.3,5515660513,141,78.7,5515660517,213,0.16,5515660509,56,Back,5515660519,1,,5515660511,140,43.8,5515660515,212,36.4,5515660507,157,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776251851,467,44,2,55,0,8uacz8yrceknwsreon4rb5i8o,1,46.9,84.4,5515660735,233,399,5515660533,285,,5515660531,56,Back,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251889,399,44,2,55,0,1kqb5u8em0tj1k40607w2vtl4,0,54,17.2,5515660711,56,Right,5515660713,286,,5515660781,233,467,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251863,468,1,2,55,0,8uacz8yrceknwsreon4rb5i8o,0,44.3,79.6,5515660589,56,Back,5515660585,3,,5515660587,168,,5515660593,141,80.9,5515660591,140,47.1,5515660595,212,3.1,5515660597,213,0.29,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251933,400,61,2,55,2,1kqb5u8em0tj1k40607w2vtl4,1,52.2,14.1,5515661015,56,Right,,,,,,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776251943,469,1,2,55,4,8uacz8yrceknwsreon4rb5i8o,1,59.1,90.9,5515661103,56,Center,5515661111,213,4.69,5515661107,141,56.4,5515661105,140,58.6,5515661109,212,23.5,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776251973,470,1,2,55,8,8uacz8yrceknwsreon4rb5i8o,1,69.5,48.8,5515661285,213,5.48,5515661281,141,24.1,5515661277,56,Center,5515661279,140,84.9,5515661283,212,23.3,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776252011,471,1,2,55,10,8uacz8yrceknwsreon4rb5i8o,0,90.1,24.6,5515661481,56,Left,5515661489,213,1.3,5515661485,141,85.3,5515661487,212,42.8,5515661737,196,,5515661491,1,,5515661483,140,100,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776252829,401,5,2,55,13,1kqb5u8em0tj1k40607w2vtl4,1,-1,24.3,5515665919,56,Back,5515665955,233,472,5515665921,346,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776252055,472,5,2,55,13,8uacz8yrceknwsreon4rb5i8o,0,101,75.7,5515661717,56,Center,5515665991,233,401,5515661719,346,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776252833,402,27,2,55,45,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515669179,233,473,5515665937,53,a9gquocdgtb8bpk99a5a110mi,5515665935,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776252809,473,27,2,55,45,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515669213,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776253581,403,28,2,56,55,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515669713,55,402,5515669955,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776253615,474,28,2,56,55,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515669939,55,473,5515669975,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776253829,405,1,2,57,10,1kqb5u8em0tj1k40607w2vtl4,0,4.8,55.1,5515671165,140,76,5515671169,212,81.3,5515671161,124,,5515671175,74,,5515671171,213,0.4,5515671167,141,100,5515671173,1,,5515671163,56,Left,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
