id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2784749983,375,43,1,43,0,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-07T14:43:06.874Z,2025-03-07T14:43:09Z,5562170447,144,1,5562170433,140,21.5,5562170431,56,Back,5562170429,155,0,5562170435,141,29.4,5562170437,212,0,5562170439,213,0,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784749985,376,1,1,43,2,1oyc8wvt31xlmocyg7euv40bo,0,21.5,30.6,2025-03-07T14:43:09.370Z,2025-03-07T14:43:10Z,5562170457,141,46,5562170459,212,65.3,5562170455,140,82.9,5562170453,56,Center,5562170463,1,,5562170461,213,0.16,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784749987,338,49,1,43,5,5yvw8xpbzap5lhlze04odtgk4,1,18.3,54.8,2025-03-07T14:43:11.562Z,2025-03-07T14:43:11Z,,,,,,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784749991,339,1,1,43,6,5yvw8xpbzap5lhlze04odtgk4,1,18,54.8,2025-03-07T14:43:12.734Z,2025-03-07T14:43:15Z,5562170487,141,70.3,5562170489,212,12.9,5562170485,140,25.1,5562170483,56,Back,5562170491,213,0.96,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784749995,340,1,1,43,9,5yvw8xpbzap5lhlze04odtgk4,1,26.3,71.2,2025-03-07T14:43:15.609Z,2025-03-07T14:43:19Z,5562170515,141,32.7,5562170511,56,Back,5562170519,213,4.78,5562170513,140,28.1,5562170517,212,26.2,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784749999,341,1,1,43,13,5yvw8xpbzap5lhlze04odtgk4,1,31.4,32.4,2025-03-07T14:43:19.764Z,2025-03-07T14:43:22Z,5562170545,213,1.57,5562170539,140,31.5,5562170543,212,22.7,5562170541,141,65.8,5562170537,56,Back,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750003,342,1,1,43,16,5yvw8xpbzap5lhlze04odtgk4,1,31.2,65.4,2025-03-07T14:43:22.467Z,2025-03-07T14:43:25Z,5562170565,56,Back,5562170573,213,5.93,5562170571,212,8.5,5562170567,140,38.8,5562170569,141,61.1,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750011,343,1,1,43,18,5yvw8xpbzap5lhlze04odtgk4,1,36.8,71.8,2025-03-07T14:43:25.326Z,2025-03-07T14:43:27Z,5562170617,213,1.23,5562170615,212,13.7,5562170613,141,90.8,5562170611,140,41.2,5562170609,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750013,344,1,1,43,20,5yvw8xpbzap5lhlze04odtgk4,1,41.6,91.7,2025-03-07T14:43:27.326Z,2025-03-07T14:43:29Z,5562170637,212,22.3,5562170631,56,Left,5562170639,213,6.09,5562170633,140,62.4,5562170635,141,85.4,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750021,345,1,1,43,22,5yvw8xpbzap5lhlze04odtgk4,1,62.4,85.4,2025-03-07T14:43:29.123Z,2025-03-07T14:43:31Z,5562170679,56,Left,5562170681,140,58.6,5562170683,141,92.3,5562170685,212,6.2,5562170687,213,2.28,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750027,346,1,1,43,25,5yvw8xpbzap5lhlze04odtgk4,0,62.4,93.6,2025-03-07T14:43:31.591Z,2025-03-07T14:43:33Z,5562170707,212,3.6,5562170709,213,3.37,5562170711,236,,5562170713,233,377,5562170705,141,92.4,5562170701,56,Left,5562170703,140,59.1,5562170717,286,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750025,377,74,1,43,25,1oyc8wvt31xlmocyg7euv40bo,1,40.8,4.4,2025-03-07T14:43:31.592Z,2025-03-07T14:43:34Z,5562170699,285,,5562170697,56,Back,5562170721,233,346,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750039,347,5,1,43,26,5yvw8xpbzap5lhlze04odtgk4,1,58.9,101.7,2025-03-07T14:43:33.288Z,2025-03-07T14:59:01Z,5562170799,233,378,5562170787,56,Left,5562170789,347,,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750031,378,5,1,43,26,1oyc8wvt31xlmocyg7euv40bo,0,41.1,-1.7,2025-03-07T14:43:33.288Z,2025-03-07T14:59:01Z,5562170809,233,347,5562170735,56,Back,5562170737,347,,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750047,348,1,1,43,35,5yvw8xpbzap5lhlze04odtgk4,1,59,100,2025-03-07T14:43:41.903Z,2025-03-07T14:43:44Z,5562170831,141,72.4,5562170833,212,32.5,5562170837,1,,5562170825,107,,5562170827,56,Back,5562170829,140,34.6,5562170835,213,3.8,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750053,349,1,1,43,38,5yvw8xpbzap5lhlze04odtgk4,1,35.8,72.4,2025-03-07T14:43:44.824Z,2025-03-07T14:43:47Z,5562170883,56,Back,5562170891,213,4.78,5562170889,212,14.8,5562170887,141,50.7,5562170885,140,36.8,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750055,350,1,1,43,40,5yvw8xpbzap5lhlze04odtgk4,1,35.3,43.4,2025-03-07T14:43:47.168Z,2025-03-07T14:43:48Z,5562170903,212,21.9,5562170901,141,11.7,5562170897,56,Back,5562170899,140,39.2,5562170905,213,4.9,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750073,351,1,1,43,42,5yvw8xpbzap5lhlze04odtgk4,1,39.2,11.7,2025-03-07T14:43:48.714Z,2025-03-07T14:43:52Z,5562170981,213,5.84,5562170975,140,51.9,5562170977,141,2.3,5562170979,212,14.8,5562170973,56,Right,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750075,352,1,1,43,45,5yvw8xpbzap5lhlze04odtgk4,1,55.8,2.5,2025-03-07T14:43:52.307Z,2025-03-07T14:43:54Z,5562170991,141,19.4,5562170993,212,13.1,5562170987,56,Right,5562170995,213,1.08,5562170989,140,61.7,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750083,353,1,1,43,48,5yvw8xpbzap5lhlze04odtgk4,1,61.9,19.4,2025-03-07T14:43:54.666Z,2025-03-07T14:43:57Z,5562171039,141,6.2,5562171043,213,3.49,5562171041,212,26.6,5562171037,140,38.1,5562171035,56,Back,,,,,,,,,,5fbvdc1bd5b3ukg3232sqn1pm,Ishan Pandita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750091,354,1,1,43,51,5yvw8xpbzap5lhlze04odtgk4,1,37.6,8,2025-03-07T14:43:57.572Z,2025-03-07T14:44:01Z,5562171089,1,,5562171087,213,1.61,5562171085,212,40.1,5562171081,140,36,5562171083,141,66.9,5562171079,56,Back,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750105,355,1,1,43,54,5yvw8xpbzap5lhlze04odtgk4,1,45.4,70.9,2025-03-07T14:44:01.305Z,2025-03-07T14:44:06Z,5562171163,212,31.9,5562171161,141,93.5,5562171159,140,72,5562171157,56,Left,5562171165,213,0.5,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750107,356,3,1,43,59,5yvw8xpbzap5lhlze04odtgk4,0,75.8,94.6,2025-03-07T14:44:05.785Z,2025-03-07T14:59:13Z,5562171251,233,379,5562171177,286,,5562171175,56,Left,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750117,379,7,1,43,59,1oyc8wvt31xlmocyg7euv40bo,1,24.2,5.4,2025-03-07T14:44:05.786Z,2025-03-07T14:59:13Z,5562171225,56,Back,5562171233,233,356,5562171227,285,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750125,357,45,1,44,7,5yvw8xpbzap5lhlze04odtgk4,0,79.4,92.6,2025-03-07T14:44:13.866Z,2025-03-07T14:44:16Z,5562171257,286,,5562171255,56,Left,5562171275,233,380,,,,,,,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750131,380,3,1,44,7,1oyc8wvt31xlmocyg7euv40bo,1,20.6,7.5,2025-03-07T14:44:13.866Z,2025-03-07T14:44:16Z,5562171263,56,Back,5562171269,233,357,5562171265,285,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750135,381,1,1,44,7,1oyc8wvt31xlmocyg7euv40bo,1,20.6,7.1,2025-03-07T14:44:14.410Z,2025-03-07T14:44:16Z,5562171293,141,29.5,5562171289,140,20.8,5562171295,212,15.2,5562171285,56,Back,5562171297,213,1.56,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750137,382,49,1,44,9,1oyc8wvt31xlmocyg7euv40bo,1,20.8,29.5,2025-03-07T14:44:16.009Z,2025-03-07T14:44:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750141,383,1,1,44,9,1oyc8wvt31xlmocyg7euv40bo,1,20.8,29.5,2025-03-07T14:44:16.329Z,2025-03-07T14:44:19Z,5562171323,141,26.7,5562171321,140,35.1,5562171319,56,Back,5562171327,213,6.16,5562171325,212,15.1,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750145,384,1,1,44,12,1oyc8wvt31xlmocyg7euv40bo,0,34.6,26.8,2025-03-07T14:44:19.289Z,2025-03-07T14:44:23Z,5562171345,213,6.14,5562171347,1,,5562171337,56,Right,5562171341,141,15.9,5562171343,212,53.1,5562171339,140,84.7,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750147,358,59,1,44,17,5yvw8xpbzap5lhlze04odtgk4,1,15.5,82.9,2025-03-07T14:44:24.238Z,2025-03-07T14:44:50Z,5562171355,56,Back,,,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784750149,359,12,1,44,17,5yvw8xpbzap5lhlze04odtgk4,1,16.2,84.7,2025-03-07T14:44:24.425Z,2025-03-07T14:44:55Z,5562171367,212,20.6,5562171375,167,,5562171363,140,32.7,5562171369,213,0.57,5562171361,56,Back,5562171365,141,100,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784750151,360,5,1,44,18,5yvw8xpbzap5lhlze04odtgk4,0,32.2,101.2,2025-03-07T14:44:24.825Z,2025-03-07T14:59:02Z,5562171429,233,385,5562171371,56,Back,5562171373,347,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784750157,385,5,1,44,18,1oyc8wvt31xlmocyg7euv40bo,1,67.8,-1.2,2025-03-07T14:44:24.825Z,2025-03-07T14:59:01Z,5562171409,56,Right,5562171411,347,,5562171425,233,360,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750163,386,1,1,44,27,1oyc8wvt31xlmocyg7euv40bo,1,68.5,0,2025-03-07T14:44:33.833Z,2025-03-07T14:44:37Z,5562171465,1,,5562171457,140,57.8,5562171459,141,25.5,5562171455,56,Center,5562171453,107,,5562171463,213,2.12,5562171461,212,21.4,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750165,387,50,1,44,30,1oyc8wvt31xlmocyg7euv40bo,1,50,29.8,2025-03-07T14:44:37.339Z,2025-03-07T14:59:13Z,5562171469,56,Center,5562171493,233,361,5562171471,286,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750167,361,7,1,44,30,5yvw8xpbzap5lhlze04odtgk4,0,50,70.2,2025-03-07T14:44:37.340Z,2025-03-07T14:59:13Z,5562171487,233,387,5562171475,285,,5562171473,56,Center,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750185,388,1,1,44,35,1oyc8wvt31xlmocyg7euv40bo,1,34,42.4,2025-03-07T14:44:41.529Z,2025-03-07T14:44:45Z,5562171577,141,64.3,5562171579,212,20.4,5562171581,213,0.82,5562171575,140,47.3,5562171573,56,Back,5562171587,189,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750193,389,1,1,44,39,1oyc8wvt31xlmocyg7euv40bo,1,47.3,64.3,2025-03-07T14:44:45.993Z,2025-03-07T14:44:47Z,5562171633,140,37.4,5562171639,213,2.36,5562171631,56,Back,5562171637,212,14.7,5562171635,141,79.6,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750199,390,1,1,44,40,1oyc8wvt31xlmocyg7euv40bo,1,37.4,79.6,2025-03-07T14:44:47.321Z,2025-03-07T14:44:49Z,5562171665,141,56.3,5562171663,140,34.9,5562171669,213,4.55,5562171661,56,Back,5562171667,212,16.1,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750205,391,1,1,44,42,1oyc8wvt31xlmocyg7euv40bo,1,37.3,53.4,2025-03-07T14:44:49.401Z,2025-03-07T14:44:51Z,5562171705,212,20.8,5562171707,213,4.77,5562171699,56,Back,5562171701,140,38.4,5562171703,141,22.8,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750211,392,1,1,44,45,1oyc8wvt31xlmocyg7euv40bo,1,38.4,22.8,2025-03-07T14:44:51.497Z,2025-03-07T14:44:55Z,5562171745,56,Back,5562171747,140,33.6,5562171751,212,17,5562171753,213,1.87,5562171749,141,46.6,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750215,393,1,1,44,48,1oyc8wvt31xlmocyg7euv40bo,1,33.7,47.3,2025-03-07T14:44:55.385Z,2025-03-07T14:44:59Z,5562171785,141,96.8,5562171789,213,0.83,5562171787,212,45.7,5562171791,1,,5562171783,140,63.2,5562171781,56,Left,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750217,394,1,1,44,53,1oyc8wvt31xlmocyg7euv40bo,1,49,92.4,2025-03-07T14:44:59.578Z,2025-03-07T14:45:00Z,5562171803,212,17.8,5562171801,141,89.7,5562171797,56,Back,5562171799,140,32.1,5562171805,213,3.24,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750221,395,1,1,44,54,1oyc8wvt31xlmocyg7euv40bo,1,32.1,89.7,2025-03-07T14:45:00.826Z,2025-03-07T14:45:02Z,5562171837,213,5.48,5562171835,212,15.8,5562171829,56,Back,5562171833,141,73,5562171831,140,42.6,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750231,396,1,1,44,56,1oyc8wvt31xlmocyg7euv40bo,1,42.6,73,2025-03-07T14:45:02.746Z,2025-03-07T14:45:06Z,5562171885,56,Back,5562171887,140,29.7,5562171889,141,68.1,5562171891,212,13.9,5562171893,213,3.38,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750241,397,1,1,45,0,1oyc8wvt31xlmocyg7euv40bo,1,33.5,59.3,2025-03-07T14:45:06.730Z,2025-03-07T14:45:10Z,5562171943,56,Back,5562171949,212,18,5562171951,213,4.74,5562171947,141,32.8,5562171945,140,33.9,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750233,362,70,1,45,2,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-07T14:45:09.216Z,2025-03-07T14:45:09Z,5562171903,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750245,398,1,1,45,3,1oyc8wvt31xlmocyg7euv40bo,1,34.2,30.6,2025-03-07T14:45:10.202Z,2025-03-07T14:45:12Z,5562171975,213,6.19,5562171969,140,58.9,5562171967,56,Center,5562171971,141,27,5562171973,212,26.1,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750247,399,1,1,45,5,1oyc8wvt31xlmocyg7euv40bo,0,58.9,27,2025-03-07T14:45:12.121Z,2025-03-07T14:45:12Z,5562171987,213,2.04,5562171981,140,51.7,5562171983,141,49,5562171979,56,Center,5562171985,212,16.8,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750249,363,49,1,45,7,5yvw8xpbzap5lhlze04odtgk4,1,53.4,46.1,2025-03-07T14:45:13.856Z,2025-03-07T14:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750253,400,49,1,45,10,1oyc8wvt31xlmocyg7euv40bo,1,35.3,51,2025-03-07T14:45:16.762Z,2025-03-07T14:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750255,364,61,1,45,10,5yvw8xpbzap5lhlze04odtgk4,0,54.7,46.6,2025-03-07T14:45:16.809Z,2025-03-07T14:45:17Z,5562172011,56,Center,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750257,401,1,1,45,10,1oyc8wvt31xlmocyg7euv40bo,1,35.3,51,2025-03-07T14:45:17.011Z,2025-03-07T14:45:18Z,5562172013,56,Back,5562172019,212,16,5562172017,141,71.4,5562172015,140,27.8,5562172021,213,2.09,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750261,402,1,1,45,11,1oyc8wvt31xlmocyg7euv40bo,1,27.8,71.4,2025-03-07T14:45:18.137Z,2025-03-07T14:45:20Z,5562172043,141,58.4,5562172041,140,28.8,5562172039,56,Back,5562172045,212,8.9,5562172047,213,4.83,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750265,403,1,1,45,13,1oyc8wvt31xlmocyg7euv40bo,1,28.8,58.4,2025-03-07T14:45:20.169Z,2025-03-07T14:45:22Z,5562172067,141,32.7,5562172069,212,21.5,5562172065,140,40.8,5562172071,213,5.34,5562172063,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750267,404,43,1,45,15,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-07T14:45:22.393Z,2025-03-07T14:45:33Z,5562172203,144,61,5562172077,56,Back,,,,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750271,405,50,1,45,17,1oyc8wvt31xlmocyg7euv40bo,1,40.2,32.8,2025-03-07T14:45:23.901Z,2025-03-07T14:59:14Z,5562172087,56,Back,5562172089,286,,5562172113,233,365,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750273,365,7,1,45,17,5yvw8xpbzap5lhlze04odtgk4,1,59.8,67.2,2025-03-07T14:45:23.902Z,2025-03-07T14:59:14Z,5562172093,56,Center,5562172097,233,405,5562172095,285,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750277,366,49,1,45,19,5yvw8xpbzap5lhlze04odtgk4,1,67.8,70.2,2025-03-07T14:45:25.480Z,2025-03-07T14:45:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750293,367,1,1,45,21,5yvw8xpbzap5lhlze04odtgk4,0,76,58.7,2025-03-07T14:45:28.089Z,2025-03-07T14:45:29Z,5562172177,212,6.7,5562172179,213,5.59,5562172171,56,Center,5562172173,140,80.9,5562172175,141,52.4,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784750291,406,61,1,45,22,1oyc8wvt31xlmocyg7euv40bo,1,20.8,43.7,2025-03-07T14:45:29.396Z,2025-03-07T14:45:29Z,5562172169,56,Back,,,,,,,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784750297,407,52,1,45,24,1oyc8wvt31xlmocyg7euv40bo,1,2.5,65.7,2025-03-07T14:45:31.178Z,2025-03-07T14:45:31Z,,,,,,,,,,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784750303,408,1,1,45,30,1oyc8wvt31xlmocyg7euv40bo,1,11.5,61.8,2025-03-07T14:45:36.586Z,2025-03-07T14:45:40Z,5562172261,123,,5562172263,56,Back,5562172275,287,,5562172265,140,38.3,5562172271,213,0.34,5562172269,212,29.8,5562172267,141,76.4,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
