id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,,teamName,Position
2787048711,34,1,1,2,38,1oyc8wvt31xlmocyg7euv40bo,1,27.2,38.6,2025-03-11T14:02:47.786Z,2025-03-11T14:02:51Z,5574627341,56,Back,5574627347,212,31.1,5574627343,140,49.6,5574627345,141,8.6,5574627349,213,5.57,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048727,35,1,1,2,41,1oyc8wvt31xlmocyg7euv40bo,1,42,8.5,2025-03-11T14:02:50.922Z,2025-03-11T14:02:56Z,5574627449,56,Center,5574627451,140,50.3,5574627457,213,0.88,5574627455,212,13.7,5574627453,141,24.1,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048729,36,1,1,2,47,1oyc8wvt31xlmocyg7euv40bo,1,39.3,10,2025-03-11T14:02:56.810Z,2025-03-11T14:03:00Z,5574627477,140,23.8,5574627481,212,16.3,5574627475,56,Back,5574627483,213,3.14,5574627479,141,10.1,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048735,37,1,1,2,50,1oyc8wvt31xlmocyg7euv40bo,1,14.1,11.4,2025-03-11T14:03:00.282Z,2025-03-11T14:03:02Z,5574627513,141,47.3,5574627515,212,25.3,5574627509,56,Back,5574627511,140,7.7,5574627517,213,1.84,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048737,38,1,1,2,53,1oyc8wvt31xlmocyg7euv40bo,1,8.4,47.9,2025-03-11T14:03:02.858Z,2025-03-11T14:03:05Z,5574627543,140,21.8,5574627545,141,80.9,5574627549,213,1.01,5574627539,155,,5574627541,56,Back,5574627547,212,26.5,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2787048743,39,1,1,2,55,1oyc8wvt31xlmocyg7euv40bo,1,21.7,80.9,2025-03-11T14:03:04.954Z,2025-03-11T14:03:08Z,5574627591,56,Back,5574627597,212,18,5574627599,213,5.35,5574627595,141,59.7,5574627593,140,31.9,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048757,40,1,1,2,58,1oyc8wvt31xlmocyg7euv40bo,1,35.8,60.9,2025-03-11T14:03:08.235Z,2025-03-11T14:03:15Z,5574627643,212,14.8,5574627647,213,5.47,5574627637,140,45.5,5574627635,56,Back,5574627639,141,45.2,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048759,41,4,1,3,4,1oyc8wvt31xlmocyg7euv40bo,1,45.2,51.2,2025-03-11T14:03:14.350Z,2025-03-11T14:03:18Z,5574627673,233,28,5574627661,13,,5574627667,265,,5574627665,152,,5574627663,56,Back,5574627669,286,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048753,28,4,1,3,4,12ksg0e6d70senzilsic40fzl,0,54.8,48.8,2025-03-11T14:03:14.351Z,2025-03-11T14:03:19Z,5574627679,233,41,5574627651,13,,5574627657,265,,5574627653,56,Center,5574627655,152,,5574627659,285,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048789,42,1,1,3,28,1oyc8wvt31xlmocyg7euv40bo,1,46.2,65.8,2025-03-11T14:03:37.865Z,2025-03-11T14:03:40Z,5574627839,5,,5574627841,152,,5574627847,141,70,5574627849,212,16.6,5574627851,213,0.17,5574627843,56,Center,5574627845,140,61.8,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048793,43,1,1,3,30,1oyc8wvt31xlmocyg7euv40bo,1,61.8,70,2025-03-11T14:03:39.946Z,2025-03-11T14:04:05Z,5574627873,212,17.4,5574627875,213,3.28,5574627867,56,Back,5574627871,141,66.4,5574627869,140,45.4,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048795,44,1,1,3,31,1oyc8wvt31xlmocyg7euv40bo,1,45.4,66.4,2025-03-11T14:03:40.698Z,2025-03-11T14:03:41Z,5574627889,212,13.7,5574627887,141,86.5,5574627883,56,Back,5574627885,140,45.6,5574627891,213,1.56,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048801,45,1,1,3,32,1oyc8wvt31xlmocyg7euv40bo,1,45.5,86.5,2025-03-11T14:03:41.786Z,2025-03-11T14:03:42Z,5574627911,140,44.7,5574627917,213,4.64,5574627913,141,68.4,5574627915,212,12.3,5574627909,56,Back,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048807,46,1,1,3,33,1oyc8wvt31xlmocyg7euv40bo,1,44.7,68.4,2025-03-11T14:03:42.842Z,2025-03-11T14:03:43Z,5574627961,212,20,5574627957,140,25.7,5574627963,213,3.2,5574627959,141,66.6,5574627955,56,Back,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048815,47,1,1,3,34,1oyc8wvt31xlmocyg7euv40bo,1,25.6,66.4,2025-03-11T14:03:43.786Z,2025-03-11T14:03:47Z,5574627999,56,Back,5574628001,140,31.5,5574628007,213,4.94,5574628003,141,27.9,5574628005,212,26.9,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048821,48,1,1,3,37,1oyc8wvt31xlmocyg7euv40bo,1,32.4,27.6,2025-03-11T14:03:46.986Z,2025-03-11T14:03:49Z,5574628059,213,1.91,5574628051,56,Back,5574628053,140,26.4,5574628057,212,19,5574628055,141,53.9,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048831,49,1,1,3,40,1oyc8wvt31xlmocyg7euv40bo,1,27.8,60.5,2025-03-11T14:03:49.849Z,2025-03-11T14:03:53Z,5574628173,212,47.3,5574628175,213,0.53,5574628167,56,Left,5574628171,141,95.6,5574628177,1,,5574628165,155,,5574628169,140,66.7,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048855,50,1,1,3,43,1oyc8wvt31xlmocyg7euv40bo,1,66.7,95.6,2025-03-11T14:03:52.986Z,2025-03-11T14:03:56Z,5574628297,213,5.56,5574628289,141,84.1,5574628285,56,Left,5574628293,212,11.9,5574628287,140,75.2,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048859,51,1,1,3,47,1oyc8wvt31xlmocyg7euv40bo,0,75.2,84.1,2025-03-11T14:03:56.473Z,2025-03-11T14:03:57Z,5574628319,213,3.51,5574628315,141,77.3,5574628317,212,12.7,5574628313,140,63.9,5574628311,56,Center,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048873,29,1,1,3,48,12ksg0e6d70senzilsic40fzl,1,26.1,24,2025-03-11T14:03:57.578Z,2025-03-11T14:03:59Z,5574628409,213,0.91,5574628403,140,33.6,5574628405,141,38.9,5574628401,56,Back,5574628407,212,12.8,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048875,30,49,1,3,49,12ksg0e6d70senzilsic40fzl,1,33.6,38.9,2025-03-11T14:03:59.156Z,2025-03-11T14:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048881,31,1,1,3,50,12ksg0e6d70senzilsic40fzl,1,34.4,47,2025-03-11T14:03:59.812Z,2025-03-11T14:04:00Z,5574628453,141,57.2,5574628455,212,7,5574628451,140,33.6,5574628457,213,1.69,5574628449,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048891,32,1,1,3,51,12ksg0e6d70senzilsic40fzl,1,33.6,57.2,2025-03-11T14:04:00.843Z,2025-03-11T14:04:03Z,5574628505,56,Back,5574628513,213,1.58,5574628509,141,84.2,5574628507,140,33.4,5574628511,212,18.4,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048907,33,1,1,3,54,12ksg0e6d70senzilsic40fzl,0,39.1,87.5,2025-03-11T14:04:03.748Z,2025-03-11T14:04:08Z,5574628615,1,,5574628605,56,Left,5574628613,213,6.19,5574628609,141,80.5,5574628611,212,52.8,5574628607,140,89.2,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048935,52,1,1,4,3,1oyc8wvt31xlmocyg7euv40bo,1,10,17.6,2025-03-11T14:04:12.762Z,2025-03-11T14:04:21Z,5574628809,140,25.3,5574628813,212,16.1,5574628815,213,6.27,5574628807,56,Back,5574628811,141,17.4,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2787048937,53,1,1,4,11,1oyc8wvt31xlmocyg7euv40bo,1,25.9,25.6,2025-03-11T14:04:20.873Z,2025-03-11T14:04:22Z,5574628829,141,74.4,5574628825,56,Back,5574628831,212,33.2,5574628827,140,27.8,5574628835,1,,5574628833,213,1.51,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048943,54,1,1,4,12,1oyc8wvt31xlmocyg7euv40bo,0,27.8,74.4,2025-03-11T14:04:21.993Z,2025-03-11T14:27:00Z,5574656013,286,,5574628855,56,Back,5574628859,141,75.1,5574628863,213,0.05,5574656011,236,,5574656211,233,34,5574628857,140,36.7,5574628861,212,9.4,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048951,34,74,1,4,12,12ksg0e6d70senzilsic40fzl,1,65.7,20.6,2025-03-11T14:04:21.994Z,2025-03-11T14:49:55Z,5574628901,56,Right,5574656231,233,54,5574629663,285,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048957,55,1,1,4,15,1oyc8wvt31xlmocyg7euv40bo,0,42.1,95.7,2025-03-11T14:04:24.899Z,2025-03-11T14:27:02Z,5574629661,155,,5574628937,141,92.7,5574628941,213,5.86,5574628959,236,,5574628939,212,5,5574628965,286,,5574656285,233,35,5574628935,140,46.4,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,5574628933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048961,35,74,1,4,15,12ksg0e6d70senzilsic40fzl,1,56.3,6.2,2025-03-11T14:04:24.900Z,2025-03-11T14:27:03Z,5574628955,56,Right,5574628957,285,,5574656289,233,55,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048969,56,1,1,4,19,1oyc8wvt31xlmocyg7euv40bo,1,28.6,73.2,2025-03-11T14:04:29.386Z,2025-03-11T14:04:33Z,5574629001,140,29.7,5574629007,213,4.75,5574628999,56,Back,5574629005,212,27.2,5574629003,141,33.3,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048975,57,1,1,4,23,1oyc8wvt31xlmocyg7euv40bo,1,34.3,22.2,2025-03-11T14:04:33.321Z,2025-03-11T14:04:36Z,5574629049,141,24.4,5574629045,56,Center,5574629051,212,19.8,5574629053,213,0.08,5574629047,140,53.1,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048983,58,1,1,4,26,1oyc8wvt31xlmocyg7euv40bo,1,55.4,24.7,2025-03-11T14:04:35.961Z,2025-03-11T14:04:38Z,5574629103,213,1.35,5574629097,140,56.3,5574629101,212,4.3,5574629095,56,Center,5574629099,141,30.9,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048985,59,61,1,4,28,1oyc8wvt31xlmocyg7euv40bo,0,55.9,30.4,2025-03-11T14:04:37.945Z,2025-03-11T14:04:38Z,5574629107,56,Center,,,,,,,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787048999,36,50,1,4,29,12ksg0e6d70senzilsic40fzl,1,43,69.4,2025-03-11T14:04:38.632Z,2025-03-11T14:04:41Z,5574629165,56,Back,5574629167,286,,5574629201,233,60,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787048989,60,7,1,4,29,1oyc8wvt31xlmocyg7euv40bo,0,58.7,32.1,2025-03-11T14:04:38.633Z,2025-03-11T14:04:41Z,5574629123,285,,5574629121,56,Center,5574629183,233,36,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049009,37,61,1,4,31,12ksg0e6d70senzilsic40fzl,1,44,68.2,2025-03-11T14:04:40.914Z,2025-03-11T14:50:58Z,5574629229,56,Back,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049015,61,1,1,4,32,1oyc8wvt31xlmocyg7euv40bo,1,43.9,5.3,2025-03-11T14:04:41.801Z,2025-03-11T14:04:43Z,5574629289,213,2.72,5574629281,56,Back,5574629287,212,16.8,5574629283,140,29.3,5574629285,141,15.3,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049019,62,49,1,4,33,1oyc8wvt31xlmocyg7euv40bo,1,28.8,15.3,2025-03-11T14:04:42.954Z,2025-03-11T14:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049029,63,1,1,4,34,1oyc8wvt31xlmocyg7euv40bo,1,30.4,25.9,2025-03-11T14:04:44.282Z,2025-03-11T14:04:48Z,5574629361,213,1.64,5574629353,56,Back,5574629357,141,66.4,5574629355,140,28.5,5574629359,212,27.6,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049033,64,1,1,4,38,1oyc8wvt31xlmocyg7euv40bo,1,38.9,74.8,2025-03-11T14:04:47.898Z,2025-03-11T14:04:49Z,5574629389,1,,5574629379,56,Left,5574629387,213,0.42,5574629383,141,95,5574629385,212,33.5,5574629381,140,68,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049053,65,2,1,4,39,1oyc8wvt31xlmocyg7euv40bo,1,68,95,2025-03-11T14:04:49.369Z,2025-03-11T14:04:55Z,5574629481,141,77.6,5574629479,140,79.9,5574629495,7,7t90qi8vml1rdscbbwy0wbuuh,5574629497,56,Center,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049047,38,55,1,4,39,12ksg0e6d70senzilsic40fzl,1,29.6,33.1,2025-03-11T14:04:49.370Z,2025-03-11T15:54:05Z,,,,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049115,39,1,1,5,12,12ksg0e6d70senzilsic40fzl,0,27.4,37.6,2025-03-11T14:05:22.187Z,2025-03-11T14:05:24Z,5574629861,140,75.9,5574629867,213,0.32,5574629879,189,,5574629857,241,,5574629863,141,62.6,5574629865,212,53.7,5574629869,1,,5574629859,56,Center,183r263z06eesonzbta557ys5,Rahul Bheke,5574629855,157,,5574629853,5,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049119,66,1,1,5,12,1oyc8wvt31xlmocyg7euv40bo,1,21.4,39.1,2025-03-11T14:05:22.297Z,2025-03-11T14:05:24Z,5574629889,140,26,5574629885,3,,5574629891,141,31.6,5574629887,56,Back,5574629893,212,7,5574629895,213,5.47,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049123,67,1,1,5,15,1oyc8wvt31xlmocyg7euv40bo,0,19.3,23,2025-03-11T14:05:24.473Z,2025-03-11T14:05:25Z,5574629917,140,32.9,5574629915,56,Back,5574629913,3,,5574629919,141,10,5574629923,213,5.73,5574629921,212,16.8,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049125,40,8,1,5,16,12ksg0e6d70senzilsic40fzl,1,70.5,89.9,2025-03-11T14:05:25.906Z,2025-03-11T14:05:26Z,5574629925,56,Left,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049129,41,61,1,5,17,12ksg0e6d70senzilsic40fzl,0,68.6,96.5,2025-03-11T14:05:26.609Z,2025-03-11T14:14:21Z,5574629941,56,Left,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049137,68,5,1,5,18,1oyc8wvt31xlmocyg7euv40bo,1,29.6,-1.2,2025-03-11T14:05:27.418Z,2025-03-11T14:05:31Z,5574629985,233,42,5574629983,347,,5574629981,56,Back,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049135,42,5,1,5,19,12ksg0e6d70senzilsic40fzl,0,70.4,101.2,2025-03-11T14:05:28.499Z,2025-03-11T14:05:31Z,5574629991,233,68,5574629979,347,,5574629977,56,Left,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049193,69,1,1,5,39,1oyc8wvt31xlmocyg7euv40bo,1,21.3,0,2025-03-11T14:05:49.065Z,2025-03-11T14:05:50Z,5574630291,107,,5574630297,140,9.7,5574630301,141,10.6,5574630303,212,14.5,5574630305,213,2.57,5574630295,56,Back,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049201,70,1,1,5,40,1oyc8wvt31xlmocyg7euv40bo,1,9.8,10.6,2025-03-11T14:05:50.025Z,2025-03-11T14:05:53Z,5574630357,212,47.6,5574630351,56,Center,5574630349,157,,5574630361,1,,5574630355,141,27,5574630353,140,53.9,5574630359,213,0.24,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049203,71,61,1,5,43,1oyc8wvt31xlmocyg7euv40bo,0,54.5,27,2025-03-11T14:05:53.081Z,2025-03-11T14:05:53Z,5574630365,56,Center,,,,,,,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049207,43,49,1,5,44,12ksg0e6d70senzilsic40fzl,1,46.1,77.3,2025-03-11T14:05:54.089Z,2025-03-11T14:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049221,44,1,1,5,45,12ksg0e6d70senzilsic40fzl,1,46.1,77.3,2025-03-11T14:05:54.432Z,2025-03-11T14:05:57Z,5574630433,140,55.1,5574630441,212,9.5,5574630437,141,77.2,5574630445,213,6.28,5574630429,56,Center,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049223,45,61,1,5,47,12ksg0e6d70senzilsic40fzl,0,56.2,77.3,2025-03-11T14:05:57.026Z,2025-03-11T14:06:04Z,5574630449,56,Center,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049229,72,1,1,5,48,1oyc8wvt31xlmocyg7euv40bo,1,29.9,13.1,2025-03-11T14:05:57.433Z,2025-03-11T14:05:58Z,5574630491,213,1.93,5574630483,56,Back,5574630487,141,35.2,5574630485,140,24.5,5574630489,212,16.1,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049233,73,49,1,5,49,1oyc8wvt31xlmocyg7euv40bo,1,24.5,35.2,2025-03-11T14:05:58.745Z,2025-03-11T14:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049245,74,1,1,5,50,1oyc8wvt31xlmocyg7euv40bo,1,26.4,36.4,2025-03-11T14:06:00.089Z,2025-03-11T14:06:02Z,5574630567,140,26.5,5574630573,213,1.57,5574630565,56,Back,5574630569,141,66.1,5574630571,212,20.2,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049249,75,1,1,5,53,1oyc8wvt31xlmocyg7euv40bo,0,25.6,85.6,2025-03-11T14:06:02.857Z,2025-03-11T14:06:03Z,5574630597,212,8.7,5574630595,141,84.5,5574630593,140,33.9,5574630591,56,Back,5574630599,213,6.2,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049277,76,1,1,5,55,1oyc8wvt31xlmocyg7euv40bo,0,35.4,75.9,2025-03-11T14:06:04.769Z,2025-03-11T14:06:16Z,5574630749,213,0,5574630741,56,Center,5574630745,141,76,5574630747,212,22.8,5574630743,140,57.1,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787049261,46,61,1,5,57,12ksg0e6d70senzilsic40fzl,1,58.7,9.8,2025-03-11T14:06:06.946Z,2025-03-11T14:06:07Z,5574630663,56,Right,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049267,47,8,1,6,0,12ksg0e6d70senzilsic40fzl,1,43.3,11.4,2025-03-11T14:06:10.118Z,2025-03-11T14:06:10Z,5574630697,56,Back,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049273,48,49,1,6,2,12ksg0e6d70senzilsic40fzl,1,43.6,8.5,2025-03-11T14:06:11.633Z,2025-03-11T14:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049281,49,1,1,6,2,12ksg0e6d70senzilsic40fzl,1,43.6,8.5,2025-03-11T14:06:11.805Z,2025-03-11T14:06:12Z,5574630765,56,Back,5574630769,141,2,5574630771,212,4.8,5574630767,140,41.9,5574630773,213,4.33,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787049289,50,1,1,6,3,12ksg0e6d70senzilsic40fzl,1,41.9,2,2025-03-11T14:06:12.727Z,2025-03-11T14:06:14Z,5574630807,213,2.46,5574630805,212,17.5,5574630803,141,18.3,5574630801,140,29,5574630799,56,Back,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
