id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/16/value,teamName,Position
2786764999,437,44,2,53,51,335mseh7gazfrf4eu6w9htw6i,1,37.8,73.4,2025-03-10T15:12:45.911Z,2025-03-10T15:12:49Z,5573024671,285,,5573024669,56,Back,5573024689,233,399,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764981,399,44,2,53,51,8uacz8yrceknwsreon4rb5i8o,0,64.2,25.5,2025-03-10T15:12:45.912Z,2025-03-10T15:12:49Z,5573024609,56,Center,5573024697,233,437,5573024611,286,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765007,438,1,2,53,52,335mseh7gazfrf4eu6w9htw6i,1,31.7,76.6,2025-03-10T15:12:47.333Z,2025-03-10T15:14:29Z,5573024715,212,26.4,5573024713,141,95.7,5573024707,3,,5573024709,56,Left,5573024711,140,53.6,5573024717,213,0.51,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765009,439,61,2,53,53,335mseh7gazfrf4eu6w9htw6i,0,53.6,95.9,2025-03-10T15:12:48.036Z,2025-03-10T15:14:31Z,5573024721,56,Left,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765033,400,5,2,53,54,8uacz8yrceknwsreon4rb5i8o,1,45.2,-1.8,2025-03-10T15:12:48.880Z,2025-03-10T15:14:32Z,5573024815,347,,5573024813,56,Back,5573025101,233,440,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765023,440,5,2,53,55,335mseh7gazfrf4eu6w9htw6i,0,54.8,101.8,2025-03-10T15:12:50.270Z,2025-03-10T15:14:33Z,5573025105,233,400,5573024779,347,,5573024777,56,Left,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765035,401,1,2,54,2,8uacz8yrceknwsreon4rb5i8o,1,40.9,0,2025-03-10T15:12:56.471Z,2025-03-10T15:15:19Z,5573024819,56,Right,5573024825,212,26.5,5573024817,107,,5573024823,141,7,5573024821,140,65.5,5573024831,1,,5573024827,213,0.23,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765649,412,1,2,54,3,8uacz8yrceknwsreon4rb5i8o,0,65.2,5.9,2025-03-10T15:12:58.086Z,2025-03-10T15:54:35Z,5573028511,212,1.9,5573028507,140,64.7,5573028513,213,1.85,5573028505,56,Right,5573028509,141,8.6,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765047,441,61,2,54,4,335mseh7gazfrf4eu6w9htw6i,1,30.9,91.5,2025-03-10T15:12:58.645Z,2025-03-10T15:14:40Z,5573024911,56,Back,,,,,,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765061,402,5,2,54,6,8uacz8yrceknwsreon4rb5i8o,1,71,-1.5,2025-03-10T15:13:01.208Z,2025-03-10T15:13:03Z,5573024989,233,442,5573024959,347,,5573024957,56,Right,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765055,442,5,2,54,7,335mseh7gazfrf4eu6w9htw6i,0,31.6,101.6,2025-03-10T15:13:02.348Z,2025-03-10T15:13:03Z,5573024997,233,402,5573024949,347,,5573024947,56,Back,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765117,403,1,2,54,22,8uacz8yrceknwsreon4rb5i8o,1,63.3,0,2025-03-10T15:13:16.455Z,2025-03-10T15:13:19Z,5573025329,140,74.7,5573025327,56,Center,5573025331,141,21.3,5573025333,212,19.9,5573025335,213,0.92,5573025325,107,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765121,404,43,2,54,24,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T15:13:19.303Z,2025-03-10T15:14:49Z,5573025359,56,Center,5573025365,212,20.8,5573025367,213,0.01,5573025361,140,94.6,5573025363,141,22.2,5573028065,144,1,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765123,443,43,2,54,26,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T15:13:20.863Z,2025-03-10T15:14:51Z,5573025375,285,0,5573025373,56,Back,5573028113,144,74,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765155,444,1,2,54,31,335mseh7gazfrf4eu6w9htw6i,0,4.7,81.1,2025-03-10T15:13:25.830Z,2025-03-10T15:13:28Z,5573025591,286,,5573025571,157,,5573025577,141,82.3,5573025583,1,,5573025575,140,6.3,5573025587,233,405,5573025581,213,0.45,5573025573,56,Back,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,5573025579,212,1.9,5573025585,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765151,405,74,2,54,31,8uacz8yrceknwsreon4rb5i8o,1,92.2,18.3,2025-03-10T15:13:25.831Z,2025-03-10T15:13:28Z,5573025605,233,444,5573025553,285,,5573025551,56,Right,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765259,445,43,2,54,33,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T15:13:27.488Z,2025-03-10T15:14:57Z,5573026081,56,Back,5573028241,144,5,5573026083,346,0,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765161,406,43,2,54,33,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T15:13:27.721Z,2025-03-10T15:13:46Z,5573025623,56,Center,5573026129,233,445,5573026243,144,5,5573025625,346,0,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765265,446,4,2,54,47,335mseh7gazfrf4eu6w9htw6i,1,17.2,80,2025-03-10T15:13:41.925Z,2025-03-10T15:13:44Z,5573026167,285,,5573026161,56,Back,5573026159,13,,5573026165,265,,5573026185,233,407,5573026163,152,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765273,407,4,2,54,47,8uacz8yrceknwsreon4rb5i8o,0,83,22,2025-03-10T15:13:41.926Z,2025-03-10T15:13:44Z,5573026201,233,446,5573026175,56,Center,5573026177,152,,5573026179,265,,5573026181,286,,5573026173,13,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765279,447,1,2,54,49,335mseh7gazfrf4eu6w9htw6i,0,16.5,73.8,2025-03-10T15:13:43.800Z,2025-03-10T15:13:45Z,5573026221,213,0.44,5573026215,140,42.9,5573026217,141,93.2,5573026211,152,,5573026219,212,30.7,5573026209,155,,5573026207,5,,5573026213,56,Back,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765313,408,61,2,54,50,8uacz8yrceknwsreon4rb5i8o,1,73.7,7.1,2025-03-10T15:13:45.069Z,2025-03-10T15:15:23Z,5573026415,189,,5573026399,56,Right,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765325,449,1,2,54,51,335mseh7gazfrf4eu6w9htw6i,0,41.2,100,2025-03-10T15:13:45.659Z,2025-03-10T15:15:25Z,5573026481,1,,5573026473,140,65.4,5573026471,56,Left,5573026477,212,26.9,5573026479,213,5.95,5573026475,141,88.1,5573026469,107,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765321,448,5,2,54,54,335mseh7gazfrf4eu6w9htw6i,1,38.2,101.8,2025-03-10T15:13:49.300Z,2025-03-10T15:13:53Z,5573026487,233,409,5573026431,347,,5573026429,56,Back,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765327,409,5,2,54,58,8uacz8yrceknwsreon4rb5i8o,0,60.8,-1.5,2025-03-10T15:13:52.552Z,2025-03-10T15:13:53Z,5573026485,347,,5573026491,233,448,5573026483,56,Right,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765339,410,1,2,55,0,8uacz8yrceknwsreon4rb5i8o,0,28.4,10.6,2025-03-10T15:13:54.455Z,2025-03-10T15:13:55Z,5573026555,141,37.1,5573026549,3,,5573026557,212,21.3,5573026551,56,Back,5573026559,213,1,5573026553,140,39.3,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765381,450,1,2,55,1,335mseh7gazfrf4eu6w9htw6i,1,57.6,66.4,2025-03-10T15:13:55.690Z,2025-03-10T15:14:03Z,5573026799,141,21.6,5573026795,56,Center,5573026803,213,5.12,5573026797,140,70.2,5573026801,212,33.2,5573026805,1,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765391,451,1,2,55,10,335mseh7gazfrf4eu6w9htw6i,1,67.4,28.6,2025-03-10T15:14:05.440Z,2025-03-10T15:14:06Z,5573026891,141,35.8,5573026887,56,Center,5573026889,140,71.7,5573026895,213,0.83,5573026893,212,6.7,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765401,452,1,2,55,12,335mseh7gazfrf4eu6w9htw6i,1,72.1,35.7,2025-03-10T15:14:06.502Z,2025-03-10T15:14:08Z,5573026925,141,41.5,5573026929,213,1.81,5573026927,212,4.1,5573026921,56,Center,5573026923,140,71.2,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765403,453,4,2,55,12,335mseh7gazfrf4eu6w9htw6i,1,68.2,53.7,2025-03-10T15:14:06.630Z,2025-03-10T15:14:15Z,5573026983,286,,5573026979,152,,5573026973,13,,5573026981,265,,5573026975,56,Center,5573026995,233,411,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765395,411,4,2,55,12,8uacz8yrceknwsreon4rb5i8o,0,31.8,46.3,2025-03-10T15:14:06.631Z,2025-03-10T15:14:15Z,5573027099,295,,5573026917,285,,5573026911,56,Back,5573026913,152,,5573026909,13,,5573027069,233,453,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765651,454,13,2,56,12,335mseh7gazfrf4eu6w9htw6i,1,67.8,48.8,2025-03-10T15:15:07.219Z,2025-03-10T15:15:19Z,5573028843,458,,5573028839,102,60,5573028527,56,Center,5573028591,20,,5573028525,18,,5573028837,73,,5573028523,26,,5573028847,231,49.3,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,5573028841,103,15.3,5573028845,230,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765657,455,5,2,56,14,335mseh7gazfrf4eu6w9htw6i,0,100.4,58.7,2025-03-10T15:15:08.750Z,2025-03-10T15:15:08Z,5573028563,56,Center,5573028565,346,,,,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765721,413,5,2,56,28,8uacz8yrceknwsreon4rb5i8o,1,-1.4,28.3,2025-03-10T15:15:22.856Z,2025-03-10T15:15:26Z,5573029019,56,Back,5573029021,346,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765729,414,1,2,56,31,8uacz8yrceknwsreon4rb5i8o,1,4.4,41.9,2025-03-10T15:15:25.958Z,2025-03-10T15:15:28Z,5573029077,237,,5573029071,212,5.6,5573029065,56,Back,5573029073,213,5.91,5573029067,140,9.4,5573029069,141,38.9,5573029063,124,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786765737,415,1,2,56,33,8uacz8yrceknwsreon4rb5i8o,1,8.3,38,2025-03-10T15:15:28.183Z,2025-03-10T15:15:29Z,5573029121,1,,5573029115,141,56.4,5573029113,140,43.6,5573029109,155,,5573029119,213,0.33,5573029111,56,Back,5573029117,212,39.1,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765739,416,44,2,56,33,8uacz8yrceknwsreon4rb5i8o,1,39.5,63,2025-03-10T15:15:28.263Z,2025-03-10T15:15:30Z,5573029125,56,Back,5573029129,233,456,5573029127,285,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765731,456,44,2,56,33,335mseh7gazfrf4eu6w9htw6i,0,60,39.8,2025-03-10T15:15:28.264Z,2025-03-10T15:15:30Z,5573029081,286,,5573029161,233,416,5573029079,56,Center,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765753,417,1,2,56,34,8uacz8yrceknwsreon4rb5i8o,0,41.7,54.2,2025-03-10T15:15:29.415Z,2025-03-10T15:15:34Z,5573029201,213,5.8,5573029195,140,45.3,5573029193,56,Back,5573029199,212,4.3,5573029189,3,,5573029191,168,,5573029197,141,51.3,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765743,457,49,2,56,35,335mseh7gazfrf4eu6w9htw6i,1,51.5,48.1,2025-03-10T15:15:29.983Z,2025-03-10T15:15:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765759,458,1,2,56,35,335mseh7gazfrf4eu6w9htw6i,1,51.5,48.1,2025-03-10T15:15:30.389Z,2025-03-10T15:15:33Z,5573029255,213,5.54,5573029251,141,31.2,5573029247,56,Center,5573029253,212,16.9,5573029249,140,63.3,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765779,459,1,2,56,38,335mseh7gazfrf4eu6w9htw6i,1,60.8,22.7,2025-03-10T15:15:33.233Z,2025-03-10T15:15:39Z,5573029357,141,1.4,5573029361,213,5.42,5573029359,212,19.1,5573029355,140,72.6,5573029353,56,Right,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765797,460,1,2,56,46,335mseh7gazfrf4eu6w9htw6i,1,74,1.6,2025-03-10T15:15:40.498Z,2025-03-10T15:15:43Z,5573029445,212,11.6,5573029443,141,4.1,5573029439,56,Right,5573029447,213,2.99,5573029441,140,63.1,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765795,418,8,2,56,48,8uacz8yrceknwsreon4rb5i8o,1,30.5,62.6,2025-03-10T15:15:43.031Z,2025-03-10T15:15:43Z,5573029433,56,Back,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765799,461,1,2,56,49,335mseh7gazfrf4eu6w9htw6i,0,64.3,4,2025-03-10T15:15:43.467Z,2025-03-10T15:15:44Z,5573029455,141,21,5573029459,213,1.06,5573029457,212,13.2,5573029451,56,Right,5573029453,140,70.4,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765805,462,1,2,56,50,335mseh7gazfrf4eu6w9htw6i,1,67.3,26.7,2025-03-10T15:15:45.045Z,2025-03-10T15:15:47Z,5573029505,141,28,5573029509,213,2.98,5573029501,56,Center,5573029507,212,5.4,5573029503,140,62.2,,,,,,,,,,8mvj2wqfdt16tj8vn162q0fvu,Bikash Singh Sagolsem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765829,463,1,2,56,52,335mseh7gazfrf4eu6w9htw6i,1,62.9,29.1,2025-03-10T15:15:47.217Z,2025-03-10T15:15:51Z,5573029655,212,24.5,5573029649,56,Center,5573029657,213,1.85,5573029651,140,56.5,5573029653,141,63.7,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765839,464,1,2,56,56,335mseh7gazfrf4eu6w9htw6i,1,56.3,63.4,2025-03-10T15:15:50.810Z,2025-03-10T15:15:52Z,5573029741,212,26,5573029743,213,0.85,5573029737,140,72.7,5573029735,56,Left,5573029739,141,92.1,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765865,465,1,2,56,57,335mseh7gazfrf4eu6w9htw6i,1,72.8,92.1,2025-03-10T15:15:52.076Z,2025-03-10T15:15:53Z,5573029859,56,Left,5573029865,212,5.9,5573029867,213,4.31,5573029861,140,70.6,5573029863,141,84.1,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765877,466,1,2,56,59,335mseh7gazfrf4eu6w9htw6i,1,70.4,83.8,2025-03-10T15:15:53.842Z,2025-03-10T15:15:55Z,5573029935,213,0.28,5573029933,212,14.5,5573029929,140,83.7,5573029927,56,Left,5573029931,141,89.7,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765891,467,1,2,57,0,335mseh7gazfrf4eu6w9htw6i,1,83.7,89.7,2025-03-10T15:15:54.904Z,2025-03-10T15:15:57Z,5573029985,212,10.2,5573029987,213,4.86,5573029981,140,85.1,5573029979,56,Center,5573029983,141,74.8,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765899,468,1,2,57,2,335mseh7gazfrf4eu6w9htw6i,1,85.1,76.1,2025-03-10T15:15:57.123Z,2025-03-10T15:15:58Z,5573030033,213,1.77,5573030029,141,82.3,5573030031,212,4.3,5573030027,140,84.3,5573030025,56,Left,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765913,469,1,2,57,3,335mseh7gazfrf4eu6w9htw6i,1,83.8,82,2025-03-10T15:15:58.357Z,2025-03-10T15:16:02Z,5573030145,212,7.9,5573030139,56,Center,5573030143,141,71.5,5573030141,140,80.6,5573030147,213,4.27,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765925,470,1,2,57,7,335mseh7gazfrf4eu6w9htw6i,1,70.9,69,2025-03-10T15:16:02.185Z,2025-03-10T15:16:05Z,5573030225,140,64.6,5573030229,212,7,5573030231,213,3.49,5573030227,141,65.5,5573030223,56,Center,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765943,471,1,2,57,11,335mseh7gazfrf4eu6w9htw6i,1,70.3,67.5,2025-03-10T15:16:05.513Z,2025-03-10T15:16:09Z,5573030317,141,82.4,5573030315,140,88.4,5573030321,213,0.49,5573030319,212,21.5,5573030313,56,Left,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765961,472,1,2,57,14,335mseh7gazfrf4eu6w9htw6i,1,86.5,83,2025-03-10T15:16:09.075Z,2025-03-10T15:16:16Z,5573030445,141,38.2,5573030443,140,95.2,5573030437,2,,5573030439,155,,5573030449,213,5,5573030447,212,31.8,5573030441,56,Center,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786765965,419,43,2,57,18,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T15:16:13.125Z,2025-03-10T15:37:09Z,5573030471,285,0,5573030469,56,Back,5573060525,144,44,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765963,473,1,2,57,19,335mseh7gazfrf4eu6w9htw6i,0,96.3,37.9,2025-03-10T15:16:13.606Z,2025-03-10T15:17:22Z,5573030463,212,6.2,5573030457,56,Center,5573030461,141,46.9,5573030459,140,97.2,5573030455,3,,5573030465,213,1.42,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786766085,475,15,2,57,20,335mseh7gazfrf4eu6w9htw6i,1,95.4,49,2025-03-10T15:16:15.090Z,2025-03-10T15:20:55Z,5573031275,20,,5573033917,147,50.2,5573033911,82,,5573031197,22,,5573033901,78,,5573033907,458,,5573033915,146,98.4,5573033921,231,46,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,5573031201,56,Center,5573033905,103,19,5573031199,16,5573033919,230,98.8,5573033903,102,5573033913,101,5573033909,100,,,50.8,,5573037203,233,420,,,,,,,,,,,,Mohammedan SC,
2786766043,420,10,2,57,20,8uacz8yrceknwsreon4rb5i8o,1,1.6,49.8,2025-03-10T15:16:15.190Z,2025-03-10T15:25:00Z,5573037185,94,,5573037217,233,475,5573030971,56,Back,5573043323,14,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786765997,474,16,2,57,23,335mseh7gazfrf4eu6w9htw6i,1,98.3,50.4,2025-03-10T15:16:18.372Z,2025-03-10T15:27:43Z,5573032031,374,16:18.3,5573032485,78,,5573034095,133,,5573030659,22,,5573043663,472,475,5573032035,375,57:23.8,5573032487,102,51,5573032501,231,46,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,5573032027,72,,5573032489,103,3.2,5573043661,282,5573043659,281,51kwsfsllwjzbvbuibze1ilg4,5573030663,56,5573032499,230,5573032493,328,,,Center,98.4,5573043657,280,BLOCKED_SHOT,,335mseh7gazfrf4eu6w9htw6i,5573032497,458,5573032491,214,5573030661,16,,,,Mohammedan SC,
2786766181,421,12,2,58,19,8uacz8yrceknwsreon4rb5i8o,1,1.2,51.3,2025-03-10T15:17:13.757Z,2025-03-10T15:38:18Z,5573031843,56,Back,5573031851,213,5.71,5573031847,141,48.1,5573031849,212,4,5573031845,140,4.4,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
