id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,,teamName,Position
2775659309,753,44,2,77,58,ajwqetklk0m22x7ifsjax5yi,1,29.3,43.8,2025-02-13T15:37:05.531Z,2025-02-13T17:02:40Z,5512388229,56,Back,5512388233,233,673,5512388231,285,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659305,673,44,2,77,58,7xo09xnh3y03lyai6azr77fo0,0,70.7,56.2,2025-02-13T15:37:05.532Z,2025-02-13T17:02:40Z,5512388213,56,Center,5512388237,233,753,5512388215,286,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659317,754,1,2,77,59,ajwqetklk0m22x7ifsjax5yi,1,28.9,41.8,2025-02-13T15:37:06.865Z,2025-02-13T15:37:09Z,5512388281,56,Back,5512388279,3,,5512388287,212,7.5,5512388283,140,36,5512388289,213,6.16,5512388285,141,40.4,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659321,755,49,2,78,2,ajwqetklk0m22x7ifsjax5yi,1,37,43,2025-02-13T15:37:09.720Z,2025-02-13T15:37:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659325,756,50,2,78,4,ajwqetklk0m22x7ifsjax5yi,1,40.2,45.3,2025-02-13T15:37:11.010Z,2025-02-13T17:02:30Z,5512388315,286,,5512388313,56,Back,5512388725,233,676,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659395,676,7,2,78,4,7xo09xnh3y03lyai6azr77fo0,1,59.8,54.7,2025-02-13T15:37:11.011Z,2025-02-13T15:37:35Z,5512388709,56,Center,5512388713,233,756,5512388711,285,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659337,757,1,2,78,5,ajwqetklk0m22x7ifsjax5yi,1,40.2,64.3,2025-02-13T15:37:12.553Z,2025-02-13T15:37:14Z,5512388375,141,86,5512388377,212,19.9,5512388373,140,27.5,5512388379,213,2.31,5512388371,56,Back,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659351,758,1,2,78,7,ajwqetklk0m22x7ifsjax5yi,1,27.5,86.9,2025-02-13T15:37:14.585Z,2025-02-13T15:37:16Z,5512388441,213,0.12,5512388437,141,91.7,5512388433,56,Left,5512388439,212,27.6,5512388435,140,53.6,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659355,759,1,2,78,9,ajwqetklk0m22x7ifsjax5yi,1,54,92.1,2025-02-13T15:37:16.704Z,2025-02-13T15:37:17Z,5512388461,141,81.5,5512388459,140,50.5,5512388457,56,Left,5512388465,213,4.24,5512388463,212,8.1,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659359,760,1,2,78,10,ajwqetklk0m22x7ifsjax5yi,1,50.5,81.5,2025-02-13T15:37:17.145Z,2025-02-13T15:37:18Z,5512388493,213,2.84,5512388487,140,36,5512388489,141,88.4,5512388491,212,15.9,5512388485,56,Back,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659363,761,1,2,78,11,ajwqetklk0m22x7ifsjax5yi,1,36,88.4,2025-02-13T15:37:18.032Z,2025-02-13T15:37:19Z,5512388505,141,93.3,5512388509,213,0.16,5512388507,212,21.2,5512388503,140,55.9,5512388501,56,Left,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659369,762,1,2,78,12,ajwqetklk0m22x7ifsjax5yi,1,55.7,94.5,2025-02-13T15:37:19.129Z,2025-02-13T15:37:21Z,5512388553,212,6.9,5512388555,213,4.32,5512388547,56,Left,5512388551,141,85.1,5512388549,140,53.2,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659379,763,1,2,78,14,ajwqetklk0m22x7ifsjax5yi,1,45.1,97.2,2025-02-13T15:37:21.761Z,2025-02-13T15:37:25Z,5512388615,213,3.48,5512388609,140,37.7,5512388607,56,Back,5512388613,212,8.2,5512388611,141,93.2,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659383,764,1,2,78,18,ajwqetklk0m22x7ifsjax5yi,0,37.7,93.2,2025-02-13T15:37:25.090Z,2025-02-13T15:37:26Z,5512388639,213,0.27,5512388647,286,,5512388633,140,41.2,5512388643,233,674,5512388637,212,3.8,5512388635,141,94.7,5512388629,155,,5512388641,236,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,5512388631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659381,674,74,2,78,18,7xo09xnh3y03lyai6azr77fo0,1,59.3,2.6,2025-02-13T15:37:25.091Z,2025-02-13T15:37:27Z,5512388625,285,,5512388673,233,764,5512388623,56,Right,,,,,,,,,,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659391,675,5,2,78,18,7xo09xnh3y03lyai6azr77fo0,0,60.2,-1.4,2025-02-13T15:37:25.896Z,2025-02-13T17:06:15Z,5512388681,56,Right,5512388683,347,,5512388839,233,765,,,,,,,,,,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659407,765,5,2,78,18,ajwqetklk0m22x7ifsjax5yi,1,39.8,101.4,2025-02-13T15:37:25.896Z,2025-02-13T17:06:15Z,5512388805,56,Back,5512388835,233,675,5512388809,347,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659409,766,1,2,78,27,ajwqetklk0m22x7ifsjax5yi,0,40.5,100,2025-02-13T15:37:34.481Z,2025-02-13T15:37:38Z,5512388811,107,,5512388821,213,6.15,5512388819,212,31.5,5512388823,1,,5512388817,141,95.1,5512388813,56,Left,5512388919,189,,5512388815,140,70.2,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659419,677,1,2,78,28,7xo09xnh3y03lyai6azr77fo0,1,21.4,1.1,2025-02-13T15:37:35.197Z,2025-02-13T15:37:37Z,5512388865,140,25.2,5512388863,56,Back,5512388867,141,4.4,5512388869,212,4.6,5512388873,1,,5512388871,213,0.51,5512388861,157,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659423,678,1,2,78,29,7xo09xnh3y03lyai6azr77fo0,0,25.2,4.4,2025-02-13T15:37:36.653Z,2025-02-13T17:19:47Z,5512388891,56,Center,5512388889,157,,5512388901,1,,5512388897,212,46.7,5512388893,140,66.5,5512388899,213,0.38,5512388895,141,29.8,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659443,767,1,2,78,32,ajwqetklk0m22x7ifsjax5yi,1,25.6,44,2025-02-13T15:37:39.401Z,2025-02-13T15:37:42Z,5512389025,56,Back,5512389029,141,49.1,5512389027,140,5.6,5512389031,212,21.3,5512389033,213,2.98,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659455,768,1,2,78,35,ajwqetklk0m22x7ifsjax5yi,0,5.6,49.1,2025-02-13T15:37:42.176Z,2025-02-13T15:37:44Z,5512389107,212,54.4,5512389103,140,55.4,5512389109,213,0.28,5512389099,157,,5512389105,141,70.9,5512389101,56,Center,5512389111,1,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2775659465,679,1,2,78,38,7xo09xnh3y03lyai6azr77fo0,1,46.3,32.7,2025-02-13T15:37:45.580Z,2025-02-13T15:37:47Z,5512389181,213,5.15,5512389175,140,48.4,5512389179,212,5.2,5512389173,56,Back,5512389177,141,25.8,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659469,680,49,2,78,40,7xo09xnh3y03lyai6azr77fo0,1,53,22.2,2025-02-13T15:37:47.501Z,2025-02-13T15:37:47Z,,,,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659475,681,1,2,78,41,7xo09xnh3y03lyai6azr77fo0,1,56.2,21.5,2025-02-13T15:37:48.204Z,2025-02-13T15:37:50Z,5512389221,141,28.8,5512389223,212,12.2,5512389219,140,66.8,5512389217,56,Center,5512389225,213,0.42,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659479,682,1,2,78,43,7xo09xnh3y03lyai6azr77fo0,1,67.5,37,2025-02-13T15:37:50.492Z,2025-02-13T15:37:53Z,5512389245,56,Center,5512389247,140,73,5512389251,212,16.3,5512389249,141,59.4,5512389253,213,1.21,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659493,683,1,2,78,46,7xo09xnh3y03lyai6azr77fo0,1,73,59.4,2025-02-13T15:37:53.053Z,2025-02-13T15:37:58Z,5512389339,141,73.8,5512389343,213,0.58,5512389335,140,87.1,5512389329,155,,5512389341,212,17.8,5512389331,56,Center,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659497,684,4,2,78,50,7xo09xnh3y03lyai6azr77fo0,1,93.4,73.4,2025-02-13T15:37:57.900Z,2025-02-13T15:55:07Z,5512389481,56,Center,5512389479,13,,5512389477,9,,5512390521,348,8dzeq723volchfye1smryolt6,5512389483,152,,5512389487,286,,5512389489,233,769,5512389485,265,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659503,769,4,2,78,50,ajwqetklk0m22x7ifsjax5yi,0,6.6,26.6,2025-02-13T15:37:57.901Z,2025-02-13T15:55:08Z,5512389409,9,,5512389415,152,,5512389419,285,,5512389417,265,,5512389413,56,Back,5512389509,233,684,5512389411,13,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659767,685,15,2,80,49,7xo09xnh3y03lyai6azr77fo0,1,88.5,50,2025-02-13T15:39:56.235Z,2025-02-13T17:14:22Z,5512391659,233,771,5512391711,353,770,5512391551,20,,5512391045,9,,5512391647,103,24.1,5512391047,17,,5512391645,102,50.2,5512391653,146,99.4,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,5512459611,79,,5512391655,147,,5512391649,390,5512391651,458,,5512391049,56,Center,5512391051,214,,,,,50,,,,598150,,,,,,,,,Northeast United FC,
2775659771,770,58,2,80,49,ajwqetklk0m22x7ifsjax5yi,0,0,0,2025-02-13T15:39:56.235Z,2025-02-13T17:24:28Z,5512391693,233,685,5512391069,56,Back,5512391067,178,,5512391063,9,,5512391065,187,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2775659773,771,10,2,80,49,ajwqetklk0m22x7ifsjax5yi,1,0.4,50.4,2025-02-13T15:39:56.335Z,2025-02-13T17:24:26Z,5512391079,56,Back,5512391077,182,,5512391149,174,,5512391675,233,685,5512391075,178,,5512391071,9,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2775659777,686,16,2,80,51,7xo09xnh3y03lyai6azr77fo0,1,94.6,49.3,2025-02-13T15:39:58.292Z,2025-02-13T17:14:47Z,5512391507,231,48.7,5512391199,374,39:58.0,5512391501,328,,5512391191,24,,5512391495,102,52.1,5512391493,76,,5512391101,56,Center,5512391503,458,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,5512391505,230,99.3,5512391499,214,,5512391497,103,5512391203,375,20:51.0,5512391193,20,,5512391195,16,,,,,,,,,5.1,,,,,,,,,Northeast United FC,
2775660711,727,18,2,81,51,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:40:58.563Z,2025-02-13T17:15:11Z,5512397061,44,Forward,5512397111,55,728,5512397063,59,19,5512397059,42,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660715,728,19,2,81,51,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:40:58.564Z,2025-02-13T17:25:24Z,5512397093,44,Defender,5512397087,59,2,5512397089,292,4,5512397095,55,727,5512397085,145,5,5512397081,42,,5512397091,293,5,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775672691,834,43,2,81,52,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:40:58.929Z,2025-02-13T17:25:34Z,5512472549,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5512472551,59,"1, 22, 77, 6, 12, 4, 2, 13, 26, 16, 14, 3, 17, 23, 29, 32, 50",5512472547,30,"f1tuc3g6x0bvykbf3l6kckhnu, 27cg2gd6m8m4cw75j37dquxud, 31a4sn8saxhfnh57j7c1yy2ac, cmipqs8kvp9fztc1ekgzlwogl, dq2edinn9zcsx9ztdmkw33l61, awmnvgz0piarvn8o7b7zk57f9, dpg6dskbwuf9die5imz7z1y7e, 6vak9npg73k6di2oagxg8ttgq, 7hdjglam5w0880u4mqxs4onsa, 6gu13e7x453t0lhnmz1gfr2tw, 8dzeq723volchfye1smryolt6, 6ariy9j4fdbyhn54pldheaz56, 989i9o2rat334wwkdlqssejh0, 8e7tqocxsueniln7rzsy2l46i, 1gvtrxfn3vt9ddiextvtjicd0, 1ctlomg9lmbz9y86xgonquvsa, 4mzaycg26owpa7i0etvntogh6",5512472555,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5512473185,144,40,5512472553,130,8,5512472557,194,awmnvgz0piarvn8o7b7zk57f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659971,772,1,2,82,3,ajwqetklk0m22x7ifsjax5yi,1,50.4,50.9,2025-02-13T15:41:10.103Z,2025-02-13T15:41:21Z,5512392309,213,4.08,5512392303,140,41.9,5512392307,212,15.2,5512392305,141,32.8,5512392301,56,Back,5512392531,189,,5512392311,279,G,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659985,773,1,2,82,5,ajwqetklk0m22x7ifsjax5yi,1,41.8,32.7,2025-02-13T15:41:12.121Z,2025-02-13T15:41:22Z,5512392425,141,5.3,5512392431,1,,5512392429,213,5.9,5512392427,212,49.6,5512392589,189,,5512392419,155,,5512392423,140,85.6,5512392421,56,Right,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659987,774,1,2,82,8,ajwqetklk0m22x7ifsjax5yi,0,85.9,4.6,2025-02-13T15:41:15.118Z,2025-02-13T15:41:17Z,5512392451,233,687,5512392439,141,5.3,5512392449,236,,5512392443,213,1.57,5512392437,140,85.9,5512392435,56,Right,5512392441,212,0.5,5512392455,286,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659989,687,74,2,82,8,7xo09xnh3y03lyai6azr77fo0,1,10.1,98.1,2025-02-13T15:41:15.119Z,2025-02-13T15:56:09Z,5512392445,56,Back,5512392469,233,774,5512392447,285,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659995,688,5,2,82,8,7xo09xnh3y03lyai6azr77fo0,0,11.4,100.9,2025-02-13T15:41:15.920Z,2025-02-13T17:06:15Z,5512392485,56,Back,5512392565,233,775,5512392487,347,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660005,775,5,2,82,8,ajwqetklk0m22x7ifsjax5yi,1,88.6,-0.9,2025-02-13T15:41:15.920Z,2025-02-13T17:06:15Z,5512392523,56,Right,5512392539,233,688,5512392525,347,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660031,776,1,2,82,37,ajwqetklk0m22x7ifsjax5yi,0,89.3,0,2025-02-13T15:41:44.479Z,2025-02-13T15:41:45Z,5512392851,107,,5512392861,213,1.35,5512392853,56,Center,5512392857,141,41.8,5512392859,212,30,5512392855,140,95.5,5512392863,1,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660033,689,12,2,82,38,7xo09xnh3y03lyai6azr77fo0,1,6,59.3,2025-02-13T15:41:45.787Z,2025-02-13T15:41:50Z,5512392871,212,18.5,5512392865,56,Back,5512392867,140,19.6,5512392869,141,76.6,5512392873,213,0.69,5512392877,15,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660041,777,61,2,82,42,ajwqetklk0m22x7ifsjax5yi,0,72.4,23.4,2025-02-13T15:41:49.559Z,2025-02-13T15:41:49Z,5512392935,56,Center,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660045,690,49,2,82,43,7xo09xnh3y03lyai6azr77fo0,1,22.3,75.9,2025-02-13T15:41:50.795Z,2025-02-13T15:41:51Z,,,,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660053,691,1,2,82,44,7xo09xnh3y03lyai6azr77fo0,1,22.3,75.9,2025-02-13T15:41:50.939Z,2025-02-13T15:42:16Z,5512393001,56,Center,5512393011,1,,5512393009,213,0.03,5512393007,212,40.3,5512393003,140,60.7,5512393415,210,15,5512393005,141,77.8,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660055,692,15,2,82,52,7xo09xnh3y03lyai6azr77fo0,1,85.2,59.5,2025-02-13T15:41:59.675Z,2025-02-13T17:16:25Z,5512393421,55,691,5512393451,233,778,5512393427,103,19,5512393419,29,,5512393019,56,Center,5512393425,102,51,5512393433,147,58.1,5512393437,231,52.7,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,5512393261,20,,5512393435,230,,5512393431,146,5512393429,215,,5512393259,23,,5512393417,78,,5512462009,17,,93.7,,5512393267,82,87.6,,,,,,,,,Northeast United FC,
2775660069,778,10,2,82,52,ajwqetklk0m22x7ifsjax5yi,1,13.2,38.3,2025-02-13T15:41:59.775Z,2025-02-13T17:19:01Z,5512393477,233,692,5512393107,94,,5512393109,56,Back,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660067,693,15,2,82,55,7xo09xnh3y03lyai6azr77fo0,1,81.2,58.3,2025-02-13T15:42:02.330Z,2025-02-13T17:17:03Z,5512393885,231,51.6,5512462589,76,,5512393887,233,779,5512393883,230,97.1,5512393877,458,,5512393873,102,52,5512393881,147,56,5512462591,215,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,5512393875,103,19,5512393571,23,,5512393869,18,5512393879,146,88.2,5512393097,56,Center,5512393573,72,,5512393577,82,,,,,,,,,,,,,,,Northeast United FC,
2775660071,779,10,2,82,55,ajwqetklk0m22x7ifsjax5yi,1,11.8,44,2025-02-13T15:42:02.430Z,2025-02-13T17:19:03Z,5512393925,233,693,5512393111,94,,5512393113,56,Back,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660079,694,6,2,82,55,7xo09xnh3y03lyai6azr77fo0,1,87.2,57.5,2025-02-13T15:42:02.902Z,2025-02-13T15:55:54Z,5512393191,56,Center,5512393201,233,780,5512393193,73,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660075,780,6,2,82,55,ajwqetklk0m22x7ifsjax5yi,0,12.8,42.5,2025-02-13T15:42:02.902Z,2025-02-13T15:55:54Z,5512393139,56,Back,5512393225,233,694,5512393141,73,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660661,797,18,2,83,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:42:07.593Z,2025-02-13T15:49:19Z,5512396749,42,,5512396751,44,Defender,5512396781,55,798,5512396753,59,3,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660663,798,19,2,83,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:42:07.594Z,2025-02-13T15:49:49Z,5512396765,55,797,5512396759,145,6,5512396755,42,,5512396763,44,Defender,5512402681,293,4,5512396761,59,6,5512403123,292,4,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660741,804,18,2,83,2,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:42:09.737Z,2025-02-13T15:49:25Z,5512397279,55,805,5512397245,44,Forward,5512397247,59,7,5512397243,42,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660745,805,19,2,83,2,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:42:09.738Z,2025-02-13T17:02:15Z,5512397269,145,7,5512397273,44,Midfielder,5512445675,292,7,5512397265,42,,5512445677,293,1,5512397275,55,804,5512397271,59,18,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660217,695,1,2,83,36,7xo09xnh3y03lyai6azr77fo0,0,99.5,99.5,2025-02-13T15:42:43.020Z,2025-02-13T15:42:45Z,5512394065,2,,5512394081,213,4.53,5512394075,140,94.7,5512394069,155,,5512394067,6,,5512394079,212,27.5,5512394077,141,59.7,5512394073,56,Center,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,5512394071,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775660231,781,12,2,83,39,ajwqetklk0m22x7ifsjax5yi,1,5.7,45.1,2025-02-13T15:42:46.326Z,2025-02-13T15:42:48Z,5512394165,56,Back,5512394177,15,,5512394173,213,0.19,5512394167,140,26,5512394169,141,51.2,5512394171,212,21.7,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775660229,696,13,2,83,41,7xo09xnh3y03lyai6azr77fo0,1,75.3,56.6,2025-02-13T15:42:48.634Z,2025-02-13T17:17:38Z,5512463457,74,,5512394303,20,,5512394429,230,97.2,5512394431,231,50.5,5512394301,25,,5512394425,215,,5512394427,458,,5512394423,103,62.5,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,5512394157,56,Center,5512394155,18,,5512394421,102,,,,,,,,,,,,,,,,,46.9,,,,,,,,,Northeast United FC,
