id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2779151941,505,19,2,56,3,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531499155,292,5,5531499157,293,1,5531499159,44,Midfielder,5531499153,59,26,5531499161,55,504,5531499151,145,3,5531499147,42,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152043,418,1,2,56,12,28au628w8n2jhgujuwh3y5d8k,1,51,100,5531499723,107,,5531499743,141,95.5,5531499747,212,12.9,5531499749,213,5.99,5531499735,140,62.8,5531499727,56,Left,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152053,419,1,2,56,13,28au628w8n2jhgujuwh3y5d8k,1,62.1,96.9,5531499785,56,Left,5531499787,140,52.7,5531499789,141,96.7,5531499793,213,3.16,5531499791,212,9.9,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152061,420,1,2,56,15,28au628w8n2jhgujuwh3y5d8k,0,66.7,85.6,5531499833,213,5.52,5531508477,2,,5531499825,56,Center,5531499835,1,,5531499827,140,100,5531499831,212,49.3,5531499829,141,35.5,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152083,421,5,2,56,15,28au628w8n2jhgujuwh3y5d8k,0,100.9,36.9,5531499943,346,,5531500699,233,506,5531499941,56,Center,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152221,506,5,2,56,15,8uacz8yrceknwsreon4rb5i8o,1,-0.9,63.1,5531500683,346,,5531500687,233,421,5531500681,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152251,507,1,2,56,35,8uacz8yrceknwsreon4rb5i8o,0,4.6,53.4,5531500859,124,,5531500867,212,58,5531500869,213,0.13,5531500865,141,64.2,5531500861,56,Center,5531500873,74,,5531500871,1,,5531500863,140,59.4,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779152269,422,1,2,56,39,28au628w8n2jhgujuwh3y5d8k,1,39.2,29.1,5531500971,141,28.6,5531500975,213,6.27,5531500969,140,61.6,5531500967,56,Center,5531500973,212,23.5,5531500965,3,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152279,423,1,2,56,40,28au628w8n2jhgujuwh3y5d8k,1,61.6,28.6,5531501013,140,56.7,5531501011,56,Center,5531501021,212,6.5,5531501017,141,22.8,5531501023,213,3.8,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152283,424,49,2,56,41,28au628w8n2jhgujuwh3y5d8k,1,56.7,22.8,,,,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152303,425,3,2,56,42,28au628w8n2jhgujuwh3y5d8k,1,58.2,30.4,5531501193,286,,5531501209,233,508,5531501191,56,Center,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152291,508,45,2,56,42,8uacz8yrceknwsreon4rb5i8o,0,42,71,5531501101,285,,5531501277,233,425,5531501099,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152345,426,1,2,56,44,28au628w8n2jhgujuwh3y5d8k,1,63,40.1,5531501455,212,29.9,5531501457,213,1.61,5531501451,140,62,5531501449,56,Left,5531501453,141,84.1,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152407,427,1,2,56,48,28au628w8n2jhgujuwh3y5d8k,1,63,80,5531501713,212,11.8,5531501709,141,76.4,5531501707,140,52,5531501703,56,Center,5531501717,213,3.35,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152469,428,1,2,56,54,28au628w8n2jhgujuwh3y5d8k,1,64.9,94.2,5531502031,213,3.26,5531502029,212,7,5531502027,141,93,5531502023,140,58.3,5531502019,56,Left,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152415,509,83,2,56,54,8uacz8yrceknwsreon4rb5i8o,0,42.3,19.2,5531502179,399,dgiqagc8iygqc0a1f3gj03q0a,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152487,429,1,2,57,0,28au628w8n2jhgujuwh3y5d8k,1,54.5,94.2,5531502123,56,Left,5531502131,141,96.8,5531502139,213,0.25,5531502127,140,61.2,5531502135,212,7.3,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152493,430,1,2,57,1,28au628w8n2jhgujuwh3y5d8k,0,61.2,96.6,5531502153,140,74.3,5531502159,213,5.74,5531502157,212,16.1,5531502155,141,84.4,5531502151,56,Left,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152519,510,8,2,57,4,8uacz8yrceknwsreon4rb5i8o,1,29.9,13.1,5531502293,56,Back,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152539,431,8,2,57,5,28au628w8n2jhgujuwh3y5d8k,1,74.8,82,5531502375,56,Left,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152567,432,1,2,57,6,28au628w8n2jhgujuwh3y5d8k,0,86.6,80.9,5531502527,155,,5531502531,140,88.9,5531502529,56,Center,5531502525,2,,5531502537,212,21.2,5531502541,213,4.83,5531502533,141,49.9,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152613,511,12,2,57,9,8uacz8yrceknwsreon4rb5i8o,1,8,55.1,5531502797,213,5.42,5531502791,140,36.1,5531502795,212,45.2,5531502789,56,Back,5531502793,141,4.7,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152619,512,1,2,57,12,8uacz8yrceknwsreon4rb5i8o,0,36.1,4.7,5531502839,212,7.2,5531502837,141,8.5,5531502835,140,42.5,5531502833,56,Back,5531502841,213,0.37,5531502947,168,,5531502831,3,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152689,433,1,2,57,13,28au628w8n2jhgujuwh3y5d8k,1,52.9,91.7,5531503193,140,46.9,5531503191,56,Back,5531503199,213,4.46,5531503197,212,25,5531503195,141,56.1,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152735,434,1,2,57,20,28au628w8n2jhgujuwh3y5d8k,1,56,39.1,5531503435,213,1.25,5531503429,140,68.4,5531503427,56,Left,5531503437,1,,5531503425,155,,5531503433,212,41.9,5531503431,141,97.7,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152757,435,3,2,57,26,28au628w8n2jhgujuwh3y5d8k,1,61.4,87.4,5531503551,56,Left,5531503557,286,,5531503575,233,513,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152743,513,45,2,57,26,8uacz8yrceknwsreon4rb5i8o,0,38.6,12.6,5531503615,233,435,5531503489,56,Back,5531503491,285,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152751,514,83,2,57,29,8uacz8yrceknwsreon4rb5i8o,0,36.3,22.5,5531503821,399,7i3zwc7zfo75m8xu49e4faqz8,,,,,,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152787,436,1,2,57,29,28au628w8n2jhgujuwh3y5d8k,1,61.5,66.4,5531503737,213,4.27,5531503729,56,Center,5531503735,212,22,5531503733,141,37.1,5531503731,140,52.6,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152793,437,1,2,57,31,28au628w8n2jhgujuwh3y5d8k,0,52.7,36.6,5531503773,140,77.4,5531503775,141,31.3,5531503771,56,Center,5531503777,212,26.2,5531503779,213,6.15,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152807,515,8,2,57,34,8uacz8yrceknwsreon4rb5i8o,1,25.4,71.5,5531503857,56,Back,,,,,,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152819,516,49,2,57,35,8uacz8yrceknwsreon4rb5i8o,1,34.2,74.5,,,,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152861,517,1,2,57,39,8uacz8yrceknwsreon4rb5i8o,1,56.1,86.6,5531504131,140,44.2,5531504133,141,72.9,5531504135,212,15.6,5531504129,56,Back,5531504137,213,3.78,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152893,518,1,2,57,43,8uacz8yrceknwsreon4rb5i8o,1,51.1,56.4,5531504313,212,31,5531504307,56,Right,5531504309,140,62.5,5531504315,213,5.11,5531504311,141,14.3,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152927,519,1,2,57,47,8uacz8yrceknwsreon4rb5i8o,0,68.1,8.6,5531504481,155,,5531504491,213,1.08,5531504493,1,,5531504483,56,Center,5531504485,140,87.6,5531504489,212,43.4,5531504487,141,64.8,5531504479,2,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152923,438,44,2,57,52,28au628w8n2jhgujuwh3y5d8k,1,11.9,35.5,5531504593,233,520,5531504463,56,Back,5531504465,285,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152935,520,44,2,57,52,8uacz8yrceknwsreon4rb5i8o,0,89.6,64.4,5531504535,56,Center,5531504537,286,,5531504601,233,438,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779152931,439,12,2,57,53,28au628w8n2jhgujuwh3y5d8k,1,7.6,35.7,5531504501,56,Back,5531504515,212,12.7,5531504519,213,3.92,5531504567,15,,5531504505,140,0,5531504511,141,22.5,5531504591,167,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152943,440,6,2,57,54,28au628w8n2jhgujuwh3y5d8k,0,0,21.9,5531505837,73,,5531505835,56,Back,5531505895,233,521,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779152947,521,6,2,57,54,8uacz8yrceknwsreon4rb5i8o,1,100,78.1,5531504637,73,,5531505871,233,440,5531504635,56,Center,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779153137,522,1,2,58,11,8uacz8yrceknwsreon4rb5i8o,1,99.5,99.5,5531505653,155,,5531505663,212,31.6,5531505649,2,,5531505651,6,,5531505661,141,56,5531505657,56,Center,5531505659,140,89,5531505665,213,4.36,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,5531505655,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779153163,523,1,2,58,13,8uacz8yrceknwsreon4rb5i8o,1,90.1,55.5,5531505805,168,,5531505807,56,Center,5531505813,212,14.9,5531505809,140,85.8,5531505811,141,34.6,5531505815,213,4.4,5531506707,210,13,5531506709,154,,ciydd242v6efvzsqd2hxqvwus,Pramveer,5531505803,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779153173,524,13,2,58,14,8uacz8yrceknwsreon4rb5i8o,1,85.5,34.9,5531506743,102,39,5531505861,56,Center,5531506739,55,523,5531506753,328,,5531506737,154,,5531506735,29,,5531506351,20,,5531506761,230,98.9,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,5531506733,81,,5531506765,231,,5531505859,63,,5531506349,25,5531506747,103,77.8,,,,,,,48.6,,,,,,,,,Punjab FC,
2779153157,441,5,2,58,15,28au628w8n2jhgujuwh3y5d8k,1,-1.2,59.6,5531505765,56,Back,5531505767,346,,5531505907,233,525,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779153181,525,5,2,58,15,8uacz8yrceknwsreon4rb5i8o,0,101.2,40.4,5531505901,56,Center,5531505903,346,,5531505941,233,441,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779153889,526,27,2,59,34,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531706155,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779161351,539,27,2,59,34,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531551507,233,526,5531551467,53,d18hxamo4wksojpx0f2zjy63u,5531551465,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154073,527,28,2,59,47,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531706171,233,540,5531511065,55,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779162837,540,28,2,59,47,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531558783,233,527,5531558713,55,539,5531559473,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154123,442,1,2,59,49,28au628w8n2jhgujuwh3y5d8k,1,5,63,5531511311,213,0.18,5531511305,140,58.9,5531511307,141,77.9,5531511309,212,57.5,5531511313,1,,5531511303,56,Center,5531511317,74,,5531511301,124,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779154143,443,1,2,59,51,28au628w8n2jhgujuwh3y5d8k,1,59.1,77.9,5531511397,140,59.3,5531511401,212,13.4,5531511399,141,58.2,5531511395,56,Center,5531511393,3,,5531511403,213,4.73,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154159,444,1,2,59,52,28au628w8n2jhgujuwh3y5d8k,1,59.3,58.2,5531511465,213,1.4,5531511457,56,Center,5531511459,140,60.9,5531511463,212,10,5531511461,141,72.7,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154161,445,50,2,59,53,28au628w8n2jhgujuwh3y5d8k,1,62.6,73.5,5531511475,56,Center,5531511477,286,,5531511531,233,528,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154169,528,7,2,59,53,8uacz8yrceknwsreon4rb5i8o,1,37.4,26.5,5531511513,233,445,5531511499,285,,5531511497,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154171,529,49,2,59,54,8uacz8yrceknwsreon4rb5i8o,1,37.7,29.2,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154201,530,1,2,59,54,8uacz8yrceknwsreon4rb5i8o,1,37.7,29.2,5531511655,213,0.04,5531511653,212,9.1,5531511647,56,Back,5531511649,140,46.4,5531511651,141,29.8,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154205,531,4,2,59,57,8uacz8yrceknwsreon4rb5i8o,1,48,42.5,5531511765,152,,5531511759,13,,5531511899,233,446,5531511767,286,,5531511763,56,Back,5531511761,295,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154197,446,4,2,59,57,28au628w8n2jhgujuwh3y5d8k,0,52,57.5,5531511925,233,531,5531512029,55,447,5531511869,56,Center,5531511867,295,,5531511863,13,,5531511871,152,,5531511873,285,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154247,447,17,2,60,0,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531512003,393,,5531512007,55,446,5531512005,13,243,5531512001,31,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779161229,633,40,2,60,6,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531550863,59,"1, 12, 26, 35, 33, 74, 77, 10, 99, 20, 6, 14, 25, 30, 44, 78",5531550861,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",5531550865,130,12,5531550867,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5531550869,194,2n6c8ciuley3hz0fnt6gn4zpx,5531550859,30,"eu9kw6jcgneygerxqlfj00r11, 1i4qgopfzsr2xyfs93kjtcvai, d0b9bmoy2tfpyra3bra95rdhw, ciydd242v6efvzsqd2hxqvwus, 5hi3s09qsxkuv8l5nw8d8qqj9, 11xl1jtpjn674dw6yxfv33pey, 9w7vzklkn51n608f2md2ds3kk, bwiqj25qbrcc2xhc8faqb44wl, 2n6c8ciuley3hz0fnt6gn4zpx, 2hsgcgekgsls87pbwwz9a3q39, 1csytueiqmph9zm2p58ww333e, 5ku3ut12bd65rq9qoobyv2jh0, dc8zct96hw1uct3arbrq408b8, 1w5gsyg7y2tdm86v2oqg3l34k, 8d6mz56ogl5wo02hgq3qp3ip6, 1uvpqxrzxnjfb790p5t1mjztg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154317,532,1,2,60,7,8uacz8yrceknwsreon4rb5i8o,1,47.2,41,5531512283,213,1.03,5531512271,5,,5531512281,212,13.3,5531512273,152,,5531512277,140,53.7,5531512279,141,57.8,5531512275,56,Center,5531513913,189,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154329,533,1,2,60,9,8uacz8yrceknwsreon4rb5i8o,1,61,62.4,5531512343,141,30.9,5531512341,140,64.1,5531512357,189,,5531512339,56,Center,5531512345,212,21.7,5531512347,213,4.86,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154357,534,1,2,60,11,8uacz8yrceknwsreon4rb5i8o,1,64,27.4,5531512491,140,75.1,5531512493,141,4.3,5531512489,56,Right,5531512495,212,19.6,5531512497,213,5.35,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154395,535,1,2,60,14,8uacz8yrceknwsreon4rb5i8o,1,70.5,18.3,5531513405,154,,5531512703,212,35.1,5531512701,141,62.3,5531512695,155,,5531512699,140,87.9,5531512697,56,Center,5531512691,2,,5531512705,213,1.02,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,5531513403,210,15,5531512707,1,1,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154401,536,15,2,60,17,8uacz8yrceknwsreon4rb5i8o,1,94.9,57.7,5531513421,214,,5531513431,233,448,5531513423,146,99,5531512727,56,Center,5531513413,55,535,5531513407,78,,5531513409,29,,5531512911,15,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,5531513411,154,,5531512915,328,,5531513419,103,7.6,5531513417,102,5531516421,61,,5531513425,147,51,5531512723,22,53.2,,,,,,,,,,Punjab FC,
2779154403,448,10,2,60,17,28au628w8n2jhgujuwh3y5d8k,1,1.4,48.5,5531513445,233,536,5531512749,182,,5531512751,56,Back,5531513275,179,,5531512745,173,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779154413,449,52,2,60,19,28au628w8n2jhgujuwh3y5d8k,1,1.4,48.5,,,,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779154659,450,1,2,60,51,28au628w8n2jhgujuwh3y5d8k,0,13.9,46.4,5531514253,140,61.1,5531514251,56,Center,5531514261,1,,5531514249,199,,5531514255,141,41.2,5531514257,212,49.7,5531514259,213,6.21,5531514289,189,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779154667,537,4,2,60,54,8uacz8yrceknwsreon4rb5i8o,1,41.2,62.8,5531514377,286,,5531514375,265,,5531514437,233,451,5531514369,13,,5531514371,56,Back,5531514373,152,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154673,451,4,2,60,54,28au628w8n2jhgujuwh3y5d8k,0,58.8,37.2,5531514419,152,,5531514415,56,Center,5531514423,285,,5531514421,265,,5531514413,13,,5531514463,233,537,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779154707,538,1,2,60,56,8uacz8yrceknwsreon4rb5i8o,1,33.9,59.3,5531514555,140,41.5,5531514559,212,18.6,5531514557,141,34.6,5531514561,213,5.16,5531514551,152,,5531514549,5,,5531514553,56,Back,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154747,539,1,2,61,0,8uacz8yrceknwsreon4rb5i8o,1,58.4,22.7,5531514807,56,Right,5531514813,212,21.2,5531514809,140,73.4,5531514815,213,5.55,5531514811,141,1.9,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154797,540,1,2,61,4,8uacz8yrceknwsreon4rb5i8o,1,65.8,12.8,5531515135,213,3.35,5531515131,141,8.2,5531515127,56,Right,5531515129,140,51.8,5531515133,212,15,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154845,541,1,2,61,11,8uacz8yrceknwsreon4rb5i8o,1,60.5,10.9,5531515407,213,2.67,5531515405,212,28.1,5531515399,56,Back,5531515401,140,36.7,5531515403,141,29.8,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779154873,542,1,2,61,15,8uacz8yrceknwsreon4rb5i8o,1,37.1,36.9,5531515551,140,55.2,5531515549,56,Center,5531515553,141,45.1,5531515555,212,19.8,5531515557,213,0.29,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
