id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,teamName,Position
2793797407,739,1,2,85,4,7xo09xnh3y03lyai6azr77fo0,0,69.9,70.3,2025-03-30T15:44:13.633Z,2025-03-30T15:44:15Z,5611570339,213,5.41,5611570331,56,Center,5611570337,212,15,5611570333,140,79.1,5611570335,141,53.4,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797671,740,1,2,85,10,7xo09xnh3y03lyai6azr77fo0,1,29.4,56.9,2025-03-30T15:44:20.351Z,2025-03-30T15:44:28Z,5611571985,213,5.52,5611571975,141,43.7,5611571981,212,13,5611571961,56,Back,5611571967,140,38.3,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793797741,741,1,2,85,19,7xo09xnh3y03lyai6azr77fo0,1,70.4,36.4,2025-03-30T15:44:28.848Z,2025-03-30T15:44:32Z,5611572351,212,5,5611572345,56,Center,5611572347,140,70.2,5611572349,141,29.1,5611572353,213,4.67,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797745,742,61,2,85,23,7xo09xnh3y03lyai6azr77fo0,0,69.5,33.4,2025-03-30T15:44:32.562Z,2025-03-30T15:44:32Z,5611572371,56,Center,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797789,531,1,2,85,24,ajwqetklk0m22x7ifsjax5yi,1,23.2,70.8,2025-03-30T15:44:34.194Z,2025-03-30T15:44:35Z,5611572627,56,Back,5611572639,212,15,5611572631,140,36.4,5611572641,213,0.39,5611572635,141,79.2,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793797791,532,49,2,85,25,ajwqetklk0m22x7ifsjax5yi,1,36.5,79.2,2025-03-30T15:44:34.666Z,2025-03-30T15:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793797849,533,1,2,85,25,ajwqetklk0m22x7ifsjax5yi,1,36.5,79.2,2025-03-30T15:44:34.779Z,2025-03-30T15:45:06Z,5611572947,56,Back,5611572949,140,47,5611572951,141,65.2,5611572953,212,14.6,5611572955,213,5.57,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793797853,534,1,2,85,28,ajwqetklk0m22x7ifsjax5yi,0,44.2,65.2,2025-03-30T15:44:37.660Z,2025-03-30T16:03:52Z,5611572981,212,7.5,5611572979,141,55.6,5611572975,56,Back,5611572977,140,47.8,5611572973,155,,5611572983,213,5.24,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793797845,743,8,2,85,29,7xo09xnh3y03lyai6azr77fo0,1,48.7,51.6,2025-03-30T15:44:38.656Z,2025-03-30T15:44:39Z,5611572945,56,Back,5611572971,15,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797883,744,49,2,85,31,7xo09xnh3y03lyai6azr77fo0,1,54.9,54.8,2025-03-30T15:44:40.752Z,2025-03-30T15:44:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797979,745,1,2,85,33,7xo09xnh3y03lyai6azr77fo0,1,63.4,40.6,2025-03-30T15:44:43.250Z,2025-03-30T15:44:45Z,5611573711,141,60.3,5611573715,213,1.04,5611573713,212,15.5,5611573707,56,Center,5611573709,140,70.9,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798009,746,1,2,85,36,7xo09xnh3y03lyai6azr77fo0,0,70.9,60.6,2025-03-30T15:44:45.552Z,2025-03-30T15:44:47Z,5611573849,140,71,5611573847,56,Center,5611573855,213,4.73,5611573853,212,5.3,5611573851,141,52.8,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798025,535,8,2,85,38,ajwqetklk0m22x7ifsjax5yi,1,25.8,54.6,2025-03-30T15:44:47.828Z,2025-03-30T15:44:47Z,5611573919,56,Back,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798041,536,49,2,85,39,ajwqetklk0m22x7ifsjax5yi,1,25.4,56.4,2025-03-30T15:44:48.595Z,2025-03-30T15:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798229,537,1,2,85,45,ajwqetklk0m22x7ifsjax5yi,0,23.7,82.1,2025-03-30T15:44:54.692Z,2025-03-30T15:44:57Z,5611574861,212,44,5611574865,1,,5611574853,155,,5611574859,141,94.2,5611574857,140,64.9,5611574863,213,0.19,5611574855,56,Left,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798281,747,49,2,85,50,7xo09xnh3y03lyai6azr77fo0,1,33.9,17.1,2025-03-30T15:45:00.040Z,2025-03-30T15:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798369,748,1,2,85,51,7xo09xnh3y03lyai6azr77fo0,1,34,21.6,2025-03-30T15:45:01Z,2025-03-30T15:45:04Z,5611575639,212,21.9,5611575633,56,Back,5611575635,140,38.4,5611575641,213,1.36,5611575637,141,53.1,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798411,749,1,2,85,55,7xo09xnh3y03lyai6azr77fo0,1,46.1,53.9,2025-03-30T15:45:04.671Z,2025-03-30T15:45:07Z,5611575967,140,74.5,5611575965,56,Right,5611575969,141,9.7,5611575971,212,42.3,5611575975,1,,5611575963,155,,5611575973,213,5.49,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798497,750,1,2,85,58,7xo09xnh3y03lyai6azr77fo0,1,74.5,10.6,2025-03-30T15:45:07.702Z,2025-03-30T15:45:12Z,5611576449,212,12.2,5611576443,56,Right,5611576445,140,62.9,5611576447,141,10.1,5611576451,213,3.17,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798561,751,1,2,86,2,7xo09xnh3y03lyai6azr77fo0,0,73.5,7,2025-03-30T15:45:12.201Z,2025-03-30T15:45:14Z,5611576717,213,0.99,5611576715,212,40.2,5611576719,1,,5611576711,140,94.6,5611576713,141,56.4,5611576709,56,Center,5611576707,155,,5611576705,2,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798569,538,12,2,86,5,ajwqetklk0m22x7ifsjax5yi,1,8,39.4,2025-03-30T15:45:14.787Z,2025-03-30T15:45:22Z,5611576751,213,4.92,5611576743,56,Back,5611576747,141,14.9,5611576745,140,11.3,5611576749,212,17,5611576799,15,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798693,752,1,2,86,8,7xo09xnh3y03lyai6azr77fo0,1,95.7,75.6,2025-03-30T15:45:17.918Z,2025-03-30T15:46:05Z,5611577401,141,64.8,5611577407,213,4.02,5611577405,212,9.5,5611577399,140,89.9,5611577397,56,Center,5611582361,210,15,5611582367,154,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798697,753,15,2,86,11,7xo09xnh3y03lyai6azr77fo0,1,89.7,60.5,2025-03-30T15:45:20.527Z,2025-03-30T15:46:06Z,5611582493,233,539,5611582415,102,50.6,5611582425,230,98.6,5611577421,22,,5611581347,82,,5611582407,29,,5611582423,147,59,5611582409,154,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,5611577423,17,,5611582419,146,91.2,5611582411,55,5611582417,103,5611582429,231,5611581343,72,,5611577425,56,5611582405,78,19,752,,,,,51.8,Center,,,,,Northeast United FC,
2793798743,539,10,2,86,11,ajwqetklk0m22x7ifsjax5yi,1,8.8,41,2025-03-30T15:45:20.627Z,2025-03-30T15:46:06Z,5611582517,233,753,5611577665,56,Back,5611577663,94,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798807,540,12,2,86,14,ajwqetklk0m22x7ifsjax5yi,1,11.9,49.8,2025-03-30T15:45:24.132Z,2025-03-30T15:45:25Z,5611578015,15,,5611578001,212,15.4,5611577999,141,56.1,5611577995,56,Back,5611578003,213,0.28,5611577997,140,26,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798827,754,3,2,86,17,7xo09xnh3y03lyai6azr77fo0,0,76.5,40.2,2025-03-30T15:45:26.673Z,2025-03-30T15:45:31Z,5611578667,233,541,5611578141,56,Center,5611578145,286,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793798839,541,7,2,86,17,ajwqetklk0m22x7ifsjax5yi,1,23.6,59.8,2025-03-30T15:45:26.674Z,2025-03-30T15:45:31Z,5611578633,233,754,5611578223,56,Back,5611578225,285,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793798851,542,49,2,86,18,ajwqetklk0m22x7ifsjax5yi,1,28.9,61.6,2025-03-30T15:45:27.539Z,2025-03-30T15:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793799061,543,1,2,86,21,ajwqetklk0m22x7ifsjax5yi,1,52.8,64.7,2025-03-30T15:45:31.058Z,2025-03-30T15:45:49Z,5611579439,212,22.3,5611579437,141,78,5611579441,213,0.42,5611579435,140,72.2,5611579433,56,Center,5611580777,210,15,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793799073,544,15,2,86,28,ajwqetklk0m22x7ifsjax5yi,1,83.9,76,2025-03-30T15:45:37.763Z,2025-03-30T15:45:49Z,5611579507,64,,5611579509,56,Center,5611580785,29,,5611580795,215,,5611580121,82,,5611580117,20,,5611580793,103,19,5611580783,78,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,5611580801,230,99.3,5611580819,233,755,5611579505,22,5611580803,231,5611580797,146,5611580787,55,543,5611580799,147,5611580791,102,53.1,,51.5,,,,86,72.8,,,,,Jamshedpur FC,
2793799095,755,10,2,86,28,7xo09xnh3y03lyai6azr77fo0,1,14,27.2,2025-03-30T15:45:37.863Z,2025-03-30T15:45:50Z,5611580851,233,544,5611579611,56,Back,5611579609,94,,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793799097,545,6,2,86,29,ajwqetklk0m22x7ifsjax5yi,1,84.6,74.2,2025-03-30T15:45:39.234Z,2025-03-30T16:02:44Z,5611579965,233,756,5611579781,75,,5611579779,56,Center,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793799129,756,6,2,86,29,7xo09xnh3y03lyai6azr77fo0,0,15.4,25.8,2025-03-30T15:45:39.234Z,2025-03-30T16:02:44Z,5611580015,233,545,5611579921,56,Back,5611579923,73,,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793799997,546,1,2,87,11,ajwqetklk0m22x7ifsjax5yi,1,99.5,0.5,2025-03-30T15:46:20.900Z,2025-03-30T15:46:33Z,5611584455,2,,5611584471,213,1.89,5611584469,212,33.4,5611584461,224,,5611584467,141,47,5611584473,1,,5611584459,155,,5611584457,6,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,1,5611584463,56,Center,5611585719,154,,5611584465,140,5611585717,210,,,,,,,,,,15,89.4,,,,,,,,,,,Jamshedpur FC,
2793799999,547,15,2,87,13,ajwqetklk0m22x7ifsjax5yi,1,89.8,46.7,2025-03-30T15:46:22.707Z,2025-03-30T15:46:34Z,5611585739,29,,5611585737,76,,5611585811,233,757,5611585753,147,50.7,5611585747,102,52.3,5611585749,103,5.1,5611585741,154,,5611585003,328,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,5611584477,22,,5611585751,146,98.9,5611584481,56,5611584479,17,5611584999,15,5611585743,55,546,,,,,,Center,,,,,,,,,,,Jamshedpur FC,
2793799995,757,10,2,87,13,7xo09xnh3y03lyai6azr77fo0,1,2.2,49.6,2025-03-30T15:46:22.807Z,2025-03-30T15:46:34Z,5611584449,182,,5611585845,233,547,5611584791,177,,5611584453,56,Back,5611584795,179,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793800061,758,52,2,87,13,7xo09xnh3y03lyai6azr77fo0,1,2.2,49.6,2025-03-30T15:46:23.196Z,2025-03-30T15:46:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793800257,759,1,2,87,19,7xo09xnh3y03lyai6azr77fo0,1,13.6,47.3,2025-03-30T15:46:28.872Z,2025-03-30T15:46:35Z,5611585939,141,25.3,5611585983,189,,5611585943,213,5.84,5611585935,56,Back,5611585937,140,43.7,5611585945,1,,5611585933,123,,5611585941,212,35,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793800379,760,1,2,87,26,7xo09xnh3y03lyai6azr77fo0,1,59.4,21,2025-03-30T15:46:36.230Z,2025-03-30T15:46:41Z,5611586551,56,Right,5611586559,213,5.7,5611586553,140,72.4,5611586555,141,7.9,5611586557,212,16.3,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793800393,761,3,2,87,31,7xo09xnh3y03lyai6azr77fo0,0,86,11.8,2025-03-30T15:46:40.962Z,2025-03-30T15:46:45Z,5611586631,286,,5611586755,233,548,5611586629,56,Right,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793800399,548,7,2,87,31,ajwqetklk0m22x7ifsjax5yi,1,14,88.2,2025-03-30T15:46:40.963Z,2025-03-30T15:46:44Z,5611586685,233,761,5611586667,285,,5611586665,56,Back,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800453,549,1,2,87,32,ajwqetklk0m22x7ifsjax5yi,1,6.5,82.8,2025-03-30T15:46:42.210Z,2025-03-30T15:46:45Z,5611587089,212,3.7,5611587087,141,77.5,5611587095,213,4.91,5611587085,140,7.2,5611587083,56,Back,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800465,550,49,2,87,33,ajwqetklk0m22x7ifsjax5yi,1,7.3,77.5,2025-03-30T15:46:43.317Z,2025-03-30T15:46:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800489,551,1,2,87,34,ajwqetklk0m22x7ifsjax5yi,1,7.3,77.5,2025-03-30T15:46:43.666Z,2025-03-30T15:46:47Z,5611587303,213,0.46,5611587299,141,93.9,5611587301,212,24.9,5611587297,140,28.5,5611587295,56,Back,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800509,552,1,2,87,37,ajwqetklk0m22x7ifsjax5yi,1,28.5,93.9,2025-03-30T15:46:46.946Z,2025-03-30T15:46:48Z,5611587445,213,5.23,5611587441,141,79.9,5611587443,212,11,5611587439,140,33.7,5611587437,56,Back,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800535,762,83,2,87,37,7xo09xnh3y03lyai6azr77fo0,0,67.7,33.1,2025-03-30T15:46:47.339Z,2025-03-30T16:03:45Z,5611592839,399,88x8tqxamao1dzdfz5libluui,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793800545,553,1,2,87,38,ajwqetklk0m22x7ifsjax5yi,1,35.2,77.4,2025-03-30T15:46:48.130Z,2025-03-30T15:46:49Z,5611587639,141,60.6,5611587643,213,4.43,5611587635,56,Back,5611587637,140,32,5611587641,212,11.9,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800629,554,43,2,87,40,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:46:49.619Z,2025-03-30T15:46:55Z,5611588061,213,0,5611588143,144,1,5611588053,56,Back,5611588059,212,0,5611588051,157,0,5611588063,1,0,5611588057,141,60.5,5611588055,140,32,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793800731,763,4,2,87,40,7xo09xnh3y03lyai6azr77fo0,1,67.8,35.2,2025-03-30T15:46:49.657Z,2025-03-30T16:02:46Z,5611592815,233,555,5611589231,13,,5611589239,286,,5611589233,56,Center,5611589235,152,,5611589237,265,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793800669,555,4,2,87,40,ajwqetklk0m22x7ifsjax5yi,0,32.2,64.8,2025-03-30T15:46:49.658Z,2025-03-30T16:08:56Z,5611592779,152,,5611592781,265,,5611592775,13,,5611592777,56,Back,5611592881,233,763,5611714073,55,556,5611592783,285,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793803019,765,18,2,87,47,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T15:46:57.091Z,2025-03-30T16:03:23Z,5611601695,42,,5611601697,44,Forward,5611601699,59,18,5611601781,55,766,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793803029,766,19,2,87,47,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T15:46:57.092Z,2025-03-30T16:03:23Z,5611601723,42,,5611601733,293,2,5611601727,145,10,5611601729,59,11,5611601735,44,Forward,5611601737,55,765,5611601731,292,9,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793801611,556,17,2,87,48,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:46:58.266Z,2025-03-30T16:08:56Z,5611595887,33,,5611595889,36,,5611714021,55,555,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793802871,764,15,2,89,40,7xo09xnh3y03lyai6azr77fo0,1,68.2,33.7,2025-03-30T15:48:49.614Z,2025-03-30T16:03:52Z,5611607187,146,86.6,5611600843,26,,5611607189,147,45.1,5611607191,230,97.3,5611607179,76,,5611607181,102,53.5,5611606123,82,,5611600845,18,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,5611606113,20,,5611607185,458,,5611600847,56,5611607283,233,5611607193,231,5611607183,103,19,5611683261,113,,,557,Center,,,,,48.4,,,,,,Northeast United FC,
2793802879,557,10,2,89,40,ajwqetklk0m22x7ifsjax5yi,1,13.4,54.9,2025-03-30T15:48:49.714Z,2025-03-30T15:49:51Z,5611600867,56,Back,5611600865,94,,5611607303,233,764,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793802923,558,49,2,89,42,ajwqetklk0m22x7ifsjax5yi,1,25.7,58.8,2025-03-30T15:48:52.259Z,2025-03-30T15:48:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793802935,559,1,2,89,43,ajwqetklk0m22x7ifsjax5yi,1,25.7,58.8,2025-03-30T15:48:52.530Z,2025-03-30T15:48:53Z,5611601199,212,17.2,5611601193,56,Back,5611601195,140,41.6,5611601197,141,64.7,5611601201,213,0.24,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793803009,560,43,2,89,44,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:48:53.474Z,2025-03-30T15:48:59Z,5611601591,285,0,5611601587,56,Back,5611601895,144,7,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793803015,561,50,2,89,47,ajwqetklk0m22x7ifsjax5yi,1,41.2,67.2,2025-03-30T15:48:56.514Z,2025-03-30T16:04:16Z,5611601643,56,Back,5611601645,286,,5611685287,233,850,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793817703,850,7,2,89,47,7xo09xnh3y03lyai6azr77fo0,1,58.8,32.8,2025-03-30T15:48:56.515Z,2025-03-30T16:04:15Z,5611685229,56,Center,5611685247,233,561,5611685231,285,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793803153,767,49,2,89,55,7xo09xnh3y03lyai6azr77fo0,1,49.6,73.5,2025-03-30T15:49:04.652Z,2025-03-30T15:49:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793803199,768,1,2,89,55,7xo09xnh3y03lyai6azr77fo0,1,52.6,72.6,2025-03-30T15:49:05.323Z,2025-03-30T15:49:07Z,5611602821,140,60.1,5611602825,212,11.1,5611602827,213,5.51,5611602817,56,Center,5611602823,141,61.2,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793803257,769,1,2,89,57,7xo09xnh3y03lyai6azr77fo0,1,59.4,61.8,2025-03-30T15:49:07.062Z,2025-03-30T15:49:10Z,5611603149,213,1.32,5611603141,56,Left,5611603147,212,13.4,5611603143,140,62.6,5611603145,141,80.9,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793803375,770,1,2,90,0,7xo09xnh3y03lyai6azr77fo0,1,66,96.2,2025-03-30T15:49:10.014Z,2025-03-30T15:49:14Z,5611603793,141,82.1,5611603789,56,Left,5611603791,140,70.2,5611603795,212,10.6,5611603797,213,5.14,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
