id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,teamName,Position
2799746561,183,1,1,23,4,9xb6v8osxty9w0mel2x7dd4ru,1,28.9,70.2,2025-04-12T14:23:19.467Z,2025-04-12T14:23:20Z,5644429841,213,1.01,5644429839,212,19.2,5644429835,140,38.6,5644429833,56,Back,5644429837,141,94.1,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799746673,184,1,1,23,5,9xb6v8osxty9w0mel2x7dd4ru,1,38.6,94.4,2025-04-12T14:23:20.654Z,2025-04-12T14:23:24Z,5644430431,56,Left,5644430439,213,0.06,5644430433,140,57.2,5644430435,141,96.2,5644430437,212,19.6,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799746699,185,3,1,23,9,9xb6v8osxty9w0mel2x7dd4ru,0,57.6,92.6,2025-04-12T14:23:23.807Z,2025-04-12T14:48:10Z,5644430647,233,202,5644430541,286,,5644430539,56,Left,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799746685,202,7,1,23,9,12ksg0e6d70senzilsic40fzl,1,42.4,7.4,2025-04-12T14:23:23.808Z,2025-04-12T14:48:10Z,5644430483,285,,5644430585,233,185,5644430481,56,Back,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799746705,203,49,1,23,10,12ksg0e6d70senzilsic40fzl,1,41.2,7.9,2025-04-12T14:23:24.737Z,2025-04-12T14:23:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799746843,204,1,1,23,13,12ksg0e6d70senzilsic40fzl,1,34.1,7.1,2025-04-12T14:23:28.528Z,2025-04-12T14:23:29Z,5644431329,140,39.4,5644431331,141,17.3,5644431333,212,8.9,5644431335,213,0.89,5644431327,56,Back,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799746883,205,1,1,23,14,12ksg0e6d70senzilsic40fzl,1,42.8,17.3,2025-04-12T14:23:29.585Z,2025-04-12T14:23:31Z,5644431547,213,0.65,5644431545,212,16.7,5644431543,141,32.2,5644431537,140,55.4,5644431535,56,Center,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799746967,206,1,1,23,16,12ksg0e6d70senzilsic40fzl,1,55.6,31.8,2025-04-12T14:23:30.879Z,2025-04-12T14:23:34Z,5644432035,212,15,5644432033,141,39.5,5644432037,213,2.79,5644432031,140,42.2,5644432029,56,Back,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799747091,207,1,1,23,19,12ksg0e6d70senzilsic40fzl,1,42.1,39.7,2025-04-12T14:23:34.434Z,2025-04-12T14:23:38Z,5644432705,56,Back,5644432709,141,66.1,5644432713,213,1.61,5644432707,140,41.4,5644432711,212,18,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799747277,186,45,1,23,24,9xb6v8osxty9w0mel2x7dd4ru,0,58.2,10.9,2025-04-12T14:23:38.968Z,2025-04-12T14:48:13Z,5644433679,285,,5644438781,233,211,5644433677,56,Right,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748135,211,3,1,23,24,12ksg0e6d70senzilsic40fzl,1,41.8,89.1,2025-04-12T14:23:38.968Z,2025-04-12T14:48:13Z,5644438307,56,Back,5644438515,233,186,5644438309,286,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799747405,208,1,1,23,30,12ksg0e6d70senzilsic40fzl,1,41.4,66.1,2025-04-12T14:23:45.169Z,2025-04-12T14:33:56Z,5644434373,213,6.22,5644434369,141,64.3,5644434361,56,Center,5644434371,212,18.3,5644434365,140,58.8,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799767253,293,1,1,23,31,12ksg0e6d70senzilsic40fzl,1,68.9,64.2,2025-04-12T14:23:45.752Z,2025-04-12T14:33:53Z,5644543149,212,9.3,5644543147,141,62.6,5644543143,56,Center,5644543145,140,60.1,5644543151,213,3.26,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799747661,209,1,1,23,33,12ksg0e6d70senzilsic40fzl,1,60.3,65.1,2025-04-12T14:23:48.113Z,2025-04-12T14:34:42Z,5644435753,140,92.1,5644435755,141,66.4,5644435751,56,Center,5644435761,1,,5644435759,213,0.03,5644551803,210,13,5644551817,154,,5644435749,155,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5644435757,212,33.4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799747671,210,13,1,23,39,12ksg0e6d70senzilsic40fzl,1,92,66.3,2025-04-12T14:23:54.178Z,2025-04-12T14:34:56Z,5644451147,103,19.4,5644552617,328,,5644451157,147,0,5644552267,29,,5644451161,230,99.1,5644435839,64,,5644435837,22,,5644450227,153,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,5644451155,146,96.9,5644552271,154,5644451159,276,,5644435841,56,5644552265,72,,5644552277,55,5644451145,102,1,,209,,Center,5644451143,75,5644451163,231,53.2,,,,,,,,,,,,Bengaluru FC,
2799748161,187,5,1,23,39,9xb6v8osxty9w0mel2x7dd4ru,1,8.4,101.6,2025-04-12T14:23:54.428Z,2025-04-12T14:42:33Z,5644438421,347,,5644506453,233,212,5644438419,56,Back,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748313,212,5,1,23,39,12ksg0e6d70senzilsic40fzl,0,91.6,-1.6,2025-04-12T14:23:54.428Z,2025-04-12T14:42:33Z,5644439253,347,,5644439251,56,Right,5644506553,233,187,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799748449,188,1,1,24,1,9xb6v8osxty9w0mel2x7dd4ru,1,7.3,100,2025-04-12T14:24:15.970Z,2025-04-12T14:24:34Z,5644439973,107,,5644442519,189,,5644439979,140,16.6,5644439977,56,Back,5644439981,141,90.2,5644439985,213,5.63,5644439983,212,12.3,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748477,189,1,1,24,3,9xb6v8osxty9w0mel2x7dd4ru,0,16.6,90.2,2025-04-12T14:24:18.626Z,2025-04-12T14:24:50Z,5644440109,141,72,5644440105,56,Back,5644440103,157,,5644440111,212,18,5644440113,213,5.53,5644442789,189,,5644440115,1,,5644440107,140,29.1,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748489,213,1,1,24,4,12ksg0e6d70senzilsic40fzl,1,62.4,36.9,2025-04-12T14:24:19.200Z,2025-04-12T14:24:21Z,5644440185,141,28.9,5644440201,213,5.67,5644440167,3,,5644440191,212,9.5,5644440179,140,69.8,5644440175,56,Center,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799748519,214,1,1,24,6,12ksg0e6d70senzilsic40fzl,0,69.9,28.9,2025-04-12T14:24:21.297Z,2025-04-12T14:24:21Z,5644440347,56,Center,5644440361,213,5.55,5644440351,140,73.2,5644440355,141,24.3,5644440343,168,,5644440357,212,4.7,5644440341,3,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799748573,190,49,1,24,8,9xb6v8osxty9w0mel2x7dd4ru,1,38.5,89.6,2025-04-12T14:24:23.375Z,2025-04-12T14:24:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748827,191,2,1,24,10,9xb6v8osxty9w0mel2x7dd4ru,1,38.4,88.1,2025-04-12T14:24:24.781Z,2025-04-12T14:24:30Z,5644441889,140,68.8,5644441947,7,31v9w4cyk1fxlig452kuc65ed,5644441891,141,86,5644441949,56,Left,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799748909,215,55,1,24,10,12ksg0e6d70senzilsic40fzl,1,32.7,25.3,2025-04-12T14:24:24.782Z,2025-04-12T14:42:31Z,,,,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799749579,216,1,1,24,41,12ksg0e6d70senzilsic40fzl,1,33.9,24.6,2025-04-12T14:24:56.592Z,2025-04-12T14:24:57Z,5644445983,212,28.2,5644445985,213,1.46,5644445981,141,65.8,5644445977,140,37,5644445971,241,,5644445973,56,Back,5644445969,5,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799749699,217,1,1,24,42,12ksg0e6d70senzilsic40fzl,1,37.6,65.7,2025-04-12T14:24:57.328Z,2025-04-12T14:25:01Z,5644446725,213,0.39,5644446721,212,39.6,5644446731,1,,5644446715,140,72.4,5644446713,56,Left,5644446717,141,88.1,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799749721,218,1,1,24,46,12ksg0e6d70senzilsic40fzl,0,85.6,87.2,2025-04-12T14:25:01.536Z,2025-04-12T14:25:02Z,5644446841,141,83.2,5644446839,140,87,5644446837,56,Left,5644446835,155,,5644446833,2,,5644446847,213,5.21,5644446845,212,3.1,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799749765,192,61,1,24,49,9xb6v8osxty9w0mel2x7dd4ru,1,13.1,10.3,2025-04-12T14:25:03.992Z,2025-04-12T14:25:04Z,5644447079,56,Back,,,,,,,,,,,,,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799749803,193,61,1,24,50,9xb6v8osxty9w0mel2x7dd4ru,0,9.6,36.7,2025-04-12T14:25:05.320Z,2025-04-12T14:25:05Z,5644447279,56,Back,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799749995,219,1,1,24,51,12ksg0e6d70senzilsic40fzl,1,97,68.4,2025-04-12T14:25:06Z,2025-04-12T14:25:11Z,5644448265,141,24.6,5644448263,140,93.4,5644448271,212,30,5644448261,56,Center,5644448259,155,,5644448277,213,4.59,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750029,220,1,1,24,57,12ksg0e6d70senzilsic40fzl,0,94.7,26.4,2025-04-12T14:25:11.824Z,2025-04-12T14:25:13Z,5644448449,140,94.3,5644448455,213,1.6,5644448453,212,12.6,5644448451,141,44.9,5644448447,56,Center,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750131,194,12,1,24,58,9xb6v8osxty9w0mel2x7dd4ru,1,4,59.1,2025-04-12T14:25:13.396Z,2025-04-12T14:25:18Z,5644449021,56,Back,5644449029,213,0.9,5644449025,141,100,5644449023,140,25.5,5644449027,212,36.4,5644449153,167,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799750137,195,5,1,25,1,9xb6v8osxty9w0mel2x7dd4ru,0,22.2,101.5,2025-04-12T14:25:16.161Z,2025-04-12T14:42:33Z,5644450295,233,221,5644449053,347,,5644449051,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799750345,221,5,1,25,1,12ksg0e6d70senzilsic40fzl,1,77.8,-1.5,2025-04-12T14:25:16.161Z,2025-04-12T14:42:33Z,5644450135,347,,5644450133,56,Right,5644450245,233,195,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750643,222,1,1,25,14,12ksg0e6d70senzilsic40fzl,1,83.3,0,2025-04-12T14:25:29.264Z,2025-04-12T14:25:31Z,5644451779,107,,5644451787,212,9.1,5644451789,213,2.11,5644451781,56,Right,5644451783,140,78.8,5644451785,141,9.5,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750677,223,1,1,25,16,12ksg0e6d70senzilsic40fzl,1,78.6,9.5,2025-04-12T14:25:30.944Z,2025-04-12T14:25:32Z,5644451969,212,4.7,5644451963,56,Right,5644451965,140,81.1,5644451971,213,5.3,5644451967,141,3.7,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750735,224,1,1,25,17,12ksg0e6d70senzilsic40fzl,1,81.1,3.7,2025-04-12T14:25:32.048Z,2025-04-12T14:25:33Z,5644452229,140,74.8,5644452231,141,11,5644452227,56,Right,5644452235,213,2.5,5644452233,212,8.3,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750827,225,1,1,25,18,12ksg0e6d70senzilsic40fzl,1,74.8,10.4,2025-04-12T14:25:33.536Z,2025-04-12T14:25:35Z,5644452657,212,11.6,5644452641,56,Right,5644452643,140,85.3,5644452651,141,15.6,5644452661,213,0.31,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750919,226,1,1,25,20,12ksg0e6d70senzilsic40fzl,0,86.2,15.8,2025-04-12T14:25:35.569Z,2025-04-12T14:25:37Z,5644453067,56,Center,5644453165,233,196,5644453163,236,,5644453059,2,,5644453075,213,1.02,5644453073,212,6,5644453069,140,89.2,5644453063,155,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,5644453071,141,23.3,5644453169,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799750927,196,12,1,25,20,9xb6v8osxty9w0mel2x7dd4ru,1,14.4,81.4,2025-04-12T14:25:35.669Z,2025-04-12T14:25:51Z,5644453113,56,Back,5644453237,233,226,5644453111,185,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799750979,197,6,1,25,23,9xb6v8osxty9w0mel2x7dd4ru,0,9.4,80,2025-04-12T14:25:38.081Z,2025-04-12T14:42:30Z,5644453859,233,227,5644453557,56,Back,5644453561,73,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799750973,227,6,1,25,23,12ksg0e6d70senzilsic40fzl,1,90.6,20,2025-04-12T14:25:38.081Z,2025-04-12T14:25:43Z,5644453755,233,197,5644453667,75,,5644453665,56,Right,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752127,228,1,1,25,54,12ksg0e6d70senzilsic40fzl,0,99.5,0.5,2025-04-12T14:26:09.505Z,2025-04-12T14:26:10Z,5644459581,223,,5644459589,212,32.7,5644459591,213,1.66,5644459577,6,,5644459585,140,96.6,5644459583,56,Center,5644459593,1,,5644459575,2,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5644459579,155,,5644459587,141,,,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752169,198,12,1,25,56,9xb6v8osxty9w0mel2x7dd4ru,1,3.9,52.2,2025-04-12T14:26:11.104Z,2025-04-12T14:26:14Z,5644459797,141,24.9,5644459801,213,5.36,5644459795,140,17.4,5644459793,56,Back,5644459897,15,,5644459799,212,23.4,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799752735,201,44,1,25,57,9xb6v8osxty9w0mel2x7dd4ru,1,3.8,50.4,2025-04-12T14:26:12.142Z,2025-04-12T14:30:19Z,5644463013,56,Back,5644463061,233,229,5644463019,285,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799752193,229,44,1,25,57,12ksg0e6d70senzilsic40fzl,0,96.2,49.6,2025-04-12T14:26:12.143Z,2025-04-12T14:26:32Z,5644463129,233,201,5644459943,56,Center,5644459947,286,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752243,199,49,1,25,59,9xb6v8osxty9w0mel2x7dd4ru,1,17.4,24.7,2025-04-12T14:26:14.165Z,2025-04-12T14:26:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799752333,200,3,1,26,1,9xb6v8osxty9w0mel2x7dd4ru,0,26.6,19.4,2025-04-12T14:26:16.041Z,2025-04-12T14:48:11Z,5644460781,56,Back,5644461143,233,230,5644460783,285,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799752367,230,7,1,26,1,12ksg0e6d70senzilsic40fzl,1,73.4,80.6,2025-04-12T14:26:16.042Z,2025-04-12T14:48:10Z,5644461121,286,,5644461109,233,200,5644460959,56,Left,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752377,231,49,1,26,2,12ksg0e6d70senzilsic40fzl,1,57.2,90.5,2025-04-12T14:26:17.280Z,2025-04-12T14:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752549,232,1,1,26,4,12ksg0e6d70senzilsic40fzl,1,51.8,89.3,2025-04-12T14:26:19.232Z,2025-04-12T14:26:23Z,5644462005,212,12.2,5644462003,141,72.9,5644461999,56,Back,5644462007,213,4.3,5644462001,140,47.1,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752601,233,1,1,26,8,12ksg0e6d70senzilsic40fzl,1,46.2,72,2025-04-12T14:26:23.376Z,2025-04-12T14:26:24Z,5644462237,140,46.9,5644462233,56,Back,5644462243,213,1.5,5644462241,212,11.1,5644462239,141,88.3,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752653,234,1,1,26,9,12ksg0e6d70senzilsic40fzl,1,46.3,86.5,2025-04-12T14:26:24.687Z,2025-04-12T14:26:26Z,5644462515,56,Back,5644462521,140,47,5644462523,141,68.8,5644462525,212,12.1,5644462527,213,4.77,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752851,235,1,1,26,11,12ksg0e6d70senzilsic40fzl,1,46.9,68.8,2025-04-12T14:26:26.097Z,2025-04-12T14:26:32Z,5644463703,1,,5644463697,141,5,5644463701,213,4.98,5644463691,196,,5644463689,155,,5644463699,212,45,5644463693,56,Right,5644463695,140,58.3,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752879,236,1,1,26,18,12ksg0e6d70senzilsic40fzl,1,62.2,12.8,2025-04-12T14:26:32.752Z,2025-04-12T14:26:34Z,5644463881,212,9.1,5644463883,213,2,5644463875,140,58.6,5644463879,141,25,5644463871,56,Center,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752921,237,1,1,26,19,12ksg0e6d70senzilsic40fzl,1,58.8,24.6,2025-04-12T14:26:33.904Z,2025-04-12T14:26:35Z,5644464083,56,Right,5644464085,140,55.5,5644464093,212,8.6,5644464095,213,4.3,5644464087,141,13.1,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799752951,238,1,1,26,20,12ksg0e6d70senzilsic40fzl,1,55.9,15,2025-04-12T14:26:35.151Z,2025-04-12T14:26:36Z,5644464229,140,61.5,5644464231,141,22.5,5644464227,56,Center,5644464235,213,0.71,5644464233,212,7.8,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799753043,239,1,1,26,21,12ksg0e6d70senzilsic40fzl,1,61.5,22.1,2025-04-12T14:26:35.968Z,2025-04-12T14:26:38Z,5644464731,213,3.48,5644464729,212,6.7,5644464725,140,55.5,5644464723,56,Right,5644464727,141,18.8,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
