id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName,Position
2783635009,611,1,2,76,16,1kqb5u8em0tj1k40607w2vtl4,1,30.4,92.1,5555872473,56,Left,5555872481,213,0.09,5555872479,212,35.7,5555872471,155,,5555872475,140,64.3,5555872483,1,,5555872477,141,96.6,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635031,612,1,2,76,18,1kqb5u8em0tj1k40607w2vtl4,1,64.3,96.6,5555872579,212,13.4,5555872575,140,74.5,5555872571,3,,5555872577,141,84.8,5555872573,56,Left,5555872581,213,5.64,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635033,613,61,2,76,19,1kqb5u8em0tj1k40607w2vtl4,0,74.6,84.8,5555872589,56,Left,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635043,503,1,2,76,20,7xo09xnh3y03lyai6azr77fo0,0,21.4,30.6,5555872647,56,Back,5555872653,212,16.8,5555872651,141,12.3,5555872655,213,5.45,5555872645,3,,5555872649,140,32.2,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635069,614,1,2,76,27,1kqb5u8em0tj1k40607w2vtl4,1,73.9,73.9,5555872849,140,79.1,5555872845,155,,5555872851,141,34,5555872855,213,4.91,5555872847,56,Center,5555872853,212,27.7,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635073,615,1,2,76,31,1kqb5u8em0tj1k40607w2vtl4,0,79.1,34,5555872867,141,25.6,5555872871,213,5.64,5555872865,140,86.4,5555872863,56,Center,5555872869,212,9.6,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635075,504,8,2,76,34,7xo09xnh3y03lyai6azr77fo0,1,15.6,81.2,5555872913,56,Back,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635491,514,5,2,76,34,7xo09xnh3y03lyai6azr77fo0,0,20.9,101.5,5555875489,347,,5555881783,233,616,5555875487,56,Back,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783635135,616,5,2,76,34,1kqb5u8em0tj1k40607w2vtl4,1,79.5,-1.7,5555881779,233,514,5555873229,56,Right,5555873231,347,,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635173,617,1,2,77,1,1kqb5u8em0tj1k40607w2vtl4,1,78.3,0,5555873521,1,,5555873513,140,86.1,5555873509,107,,5555873517,212,21.4,5555873519,213,1.18,5555873515,141,27.9,5555873511,56,Center,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635185,618,1,2,77,4,1kqb5u8em0tj1k40607w2vtl4,1,86.2,18.8,5555873585,212,14.7,5555873581,140,97.9,5555873587,213,0.58,5555873583,141,30.6,5555873577,155,,5555873579,56,Center,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635199,619,1,2,77,7,1kqb5u8em0tj1k40607w2vtl4,0,98.2,30.6,5555873659,140,92,5555873657,56,Center,5555873663,212,11.6,5555873661,141,44.8,5555873665,213,2.16,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635195,505,8,2,77,8,7xo09xnh3y03lyai6azr77fo0,1,14.4,58.1,5555873645,56,Back,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635207,506,49,2,77,10,7xo09xnh3y03lyai6azr77fo0,1,8.7,80.6,,,,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635217,507,1,2,77,11,7xo09xnh3y03lyai6azr77fo0,1,8.6,81.5,5555873779,1,,5555873775,212,26,5555873771,140,31.3,5555873777,213,5.87,5555873773,141,66.3,5555873769,56,Back,5555873767,157,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635257,508,1,2,77,13,7xo09xnh3y03lyai6azr77fo0,1,31.1,66.1,5555873975,56,Back,5555873979,141,91.1,5555873981,212,21.6,5555873977,140,43.8,5555873983,213,0.91,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635267,509,1,2,77,24,7xo09xnh3y03lyai6azr77fo0,1,73.3,67.9,5555874033,212,16.3,5555874021,56,Center,5555874025,140,73.7,5555874029,141,43.9,5555874035,213,4.74,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635271,510,3,2,77,27,7xo09xnh3y03lyai6azr77fo0,0,74.2,45.9,5555874047,286,,5555874045,56,Center,5555874131,233,620,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635281,620,7,2,77,27,1kqb5u8em0tj1k40607w2vtl4,1,25.9,55.1,5555874127,233,510,5555874111,56,Back,5555874113,285,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635285,621,49,2,77,31,1kqb5u8em0tj1k40607w2vtl4,1,23.6,68.4,,,,,,,,,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635297,622,1,2,77,31,1kqb5u8em0tj1k40607w2vtl4,1,23.6,68.4,5555874197,141,91.8,5555874195,140,43.4,5555874201,213,0.65,5555874199,212,26.2,5555874193,56,Back,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635317,623,1,2,77,35,1kqb5u8em0tj1k40607w2vtl4,1,59.6,92.6,5555874319,141,69.1,5555874315,56,Center,5555874323,213,4.68,5555874317,140,59.1,5555874321,212,16,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635359,624,2,2,77,39,1kqb5u8em0tj1k40607w2vtl4,1,71.5,53.2,5555874641,56,Center,5555874635,140,83.5,5555874639,7,83rpxksxq3qq7vxslur4ge5sl,5555874637,141,58.1,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635403,511,55,2,77,39,7xo09xnh3y03lyai6azr77fo0,1,25.1,34.5,,,,,,,,,,,,,,,,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635437,512,1,2,78,29,7xo09xnh3y03lyai6azr77fo0,0,12.2,43.9,5555875173,157,,5555875187,1,,5555875185,213,0.51,5555875181,141,100,5555875179,140,79.6,5555875171,5,,5555875175,241,,5555875183,212,80.9,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,5555875177,56,,,,,,,,,,,,,,,Left,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783635439,513,5,2,78,35,7xo09xnh3y03lyai6azr77fo0,0,77.5,101.8,5555875439,233,625,5555875193,56,Left,5555875195,347,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783635481,625,5,2,78,36,1kqb5u8em0tj1k40607w2vtl4,1,21.4,-1.7,5555875427,347,,5555875429,233,513,5555875425,56,Back,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635485,626,1,2,78,44,1kqb5u8em0tj1k40607w2vtl4,1,25.3,0,5555875457,213,2.28,5555875449,56,Back,5555875455,212,6.2,5555875451,140,21.5,5555875447,107,,5555875453,141,5.2,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635489,627,1,2,78,46,1kqb5u8em0tj1k40607w2vtl4,0,21.5,5.2,5555875485,1,,5555875477,140,59.8,5555875481,212,42.3,5555875483,213,0.31,5555875475,56,Center,5555875473,155,,5555875479,141,24.3,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635497,515,1,2,78,49,7xo09xnh3y03lyai6azr77fo0,0,47.9,68.4,5555875537,3,,5555875547,213,6.22,5555875541,140,64.6,5555875545,212,17.6,5555875539,56,Center,5555875543,141,66.7,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635507,628,44,2,78,51,1kqb5u8em0tj1k40607w2vtl4,1,37.7,35.2,5555875585,233,516,5555875581,56,Back,5555875583,285,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635505,516,44,2,78,51,7xo09xnh3y03lyai6azr77fo0,0,62.3,64.8,5555875591,233,628,5555875577,56,Center,5555875579,286,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635513,629,1,2,78,52,1kqb5u8em0tj1k40607w2vtl4,0,38.1,37.9,5555875631,141,60.5,5555875635,213,1.09,5555875625,3,,5555875629,140,45.7,5555875627,56,Back,5555875633,212,17.3,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635517,517,1,2,78,55,7xo09xnh3y03lyai6azr77fo0,0,52.5,31.8,5555875637,56,Center,5555875643,212,5.8,5555875639,140,57.7,5555875645,213,0.34,5555875641,141,34.6,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635533,630,61,2,78,57,1kqb5u8em0tj1k40607w2vtl4,0,52.1,93.2,5555875707,56,Left,,,,,,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635545,518,5,2,78,58,7xo09xnh3y03lyai6azr77fo0,1,39.8,-1.6,5555875793,347,,5555875795,233,631,5555875791,56,Back,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635543,631,5,2,78,58,1kqb5u8em0tj1k40607w2vtl4,0,60.2,101.6,5555875783,56,Left,5555875785,347,,5555875801,233,518,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635589,519,1,2,79,11,7xo09xnh3y03lyai6azr77fo0,1,39.3,0,5555876083,213,0.97,5555876081,212,12.4,5555876077,140,46,5555876073,107,,5555876079,141,13.4,5555876075,56,Back,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635599,520,1,2,79,15,7xo09xnh3y03lyai6azr77fo0,1,46.1,13.4,5555876141,212,9.2,5555876135,56,Back,5555876139,141,2.8,5555876143,213,4.04,5555876137,140,40.6,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635603,521,1,2,79,18,7xo09xnh3y03lyai6azr77fo0,0,40.6,2.8,5555876167,56,Back,5555876169,140,35.9,5555876173,212,28.4,5555876171,141,43.9,5555876175,213,1.75,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635609,632,49,2,79,20,1kqb5u8em0tj1k40607w2vtl4,1,67,65.8,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635613,633,3,2,79,20,1kqb5u8em0tj1k40607w2vtl4,0,68.8,62.4,5555876217,286,,5555876289,233,522,5555876215,56,Center,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635623,522,7,2,79,20,7xo09xnh3y03lyai6azr77fo0,1,32.3,35.8,5555876265,285,,5555876263,56,Back,5555876269,233,633,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635625,523,49,2,79,23,7xo09xnh3y03lyai6azr77fo0,1,31.6,37.9,,,,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635635,524,1,2,79,24,7xo09xnh3y03lyai6azr77fo0,1,34,36.3,5555876355,140,45.7,5555876353,56,Back,5555876359,212,14.1,5555876357,141,46.4,5555876361,213,0.51,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635649,525,1,2,79,28,7xo09xnh3y03lyai6azr77fo0,1,64,53.4,5555876451,141,88.7,5555876455,213,1.03,5555876447,56,Left,5555876453,212,28,5555876449,140,77.8,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635655,526,1,2,79,34,7xo09xnh3y03lyai6azr77fo0,1,85.4,73.3,5555876497,213,4.69,5555876491,140,85,5555876495,212,17.1,5555876489,56,Center,5555876493,141,48.1,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635679,527,1,2,79,35,7xo09xnh3y03lyai6azr77fo0,1,85,48.1,5555876599,140,82,5555876605,213,2.42,5555876601,141,52.2,5555876597,56,Center,5555877015,210,13,5555876603,212,4.2,5555877017,154,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635681,528,13,2,79,38,7xo09xnh3y03lyai6azr77fo0,1,82,52.2,5555877033,29,,5555876617,56,Center,5555876615,18,,5555877049,231,50,5555877035,154,,5555877041,102,56,5555876613,22,,5555877037,55,527,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,5555877043,103,5555877031,77,5555877045,328,5555876679,20,,5555877047,230,,,,,,79.2,,,,,98.8,,,,,,,Northeast United FC,
2783635723,634,5,2,79,39,1kqb5u8em0tj1k40607w2vtl4,1,-1.3,44.9,5555876883,233,529,5555876855,346,,5555876853,56,Back,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635689,529,5,2,79,41,7xo09xnh3y03lyai6azr77fo0,0,101.2,54.2,5555876665,346,,5555876663,56,Center,5555876887,233,634,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635769,636,1,2,80,8,1kqb5u8em0tj1k40607w2vtl4,0,4.5,39.7,5555877147,56,Center,5555877153,212,59,5555877151,141,39.5,5555877155,213,6.28,5555877145,124,,5555877161,74,,5555877149,140,60.7,5555877157,1,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783635765,530,44,2,80,11,7xo09xnh3y03lyai6azr77fo0,1,40,64.4,5555877131,56,Back,5555877133,285,,5555877179,233,637,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635771,637,44,2,80,11,1kqb5u8em0tj1k40607w2vtl4,0,59.3,31.7,5555877167,56,Center,5555877191,233,530,5555877169,286,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635779,531,1,2,80,11,7xo09xnh3y03lyai6azr77fo0,1,42.1,76.1,5555877213,140,46.4,5555877217,212,17.9,5555877209,3,,5555877211,56,Back,5555877215,141,50.7,5555877219,213,4.97,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635783,532,1,2,80,13,7xo09xnh3y03lyai6azr77fo0,1,45.8,50.6,5555877253,141,63.6,5555877251,140,44.8,5555877255,212,8.9,5555877249,56,Back,5555877257,213,1.69,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635807,533,1,2,80,14,7xo09xnh3y03lyai6azr77fo0,1,45.1,63.3,5555877433,212,41.6,5555877427,56,Center,5555877429,140,74.8,5555877439,1,,5555877435,213,5.56,5555877431,141,22.8,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635811,534,4,2,80,20,7xo09xnh3y03lyai6azr77fo0,1,82,30.9,5555877471,286,,5555877463,13,,5555877583,233,638,5555877465,56,Center,5555877469,265,,5555877467,152,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783635821,638,4,2,80,20,1kqb5u8em0tj1k40607w2vtl4,0,18,69.1,5555877563,56,Back,5555878127,55,639,5555877569,285,,5555877565,152,,5555877587,233,534,5555877561,13,,5555877567,265,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783635833,639,17,2,80,28,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555878121,55,638,5555878117,393,,5555878119,13,243,5555878115,32,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783636083,640,40,2,81,39,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555879007,131,"1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5555878997,30,"a9gquocdgtb8bpk99a5a110mi, a5hmrpq6qy5ac6ir7hd4fajxm, bepdz3gbb2rxeuae2lt159g16, e5pgescmpgtyk96b07mpicsq2, 9h25nvm0qom316k8qamw5zh1w, 18du6lik5pot8uofj1s1n0nl6, 5phslvtihgvzghwa9dqmqtune, 83rpxksxq3qq7vxslur4ge5sl, dkk86y8pa3svtz43c0m55qn6x, 3macevv6d8kk7a3na4b3zh2j8, 5sifbrmwnzisvbvutlcx25v1m, amlbv42tcsqmxktheidr23sru, co1a0flew05hmeteg442x7vmd, h8166wj7jjqddgelgyf61nu1, af2pz7tnkibqwj9qoq6pnwm0a, auhy9ipee9aqnksz1ons6et49",5555879011,194,dkk86y8pa3svtz43c0m55qn6x,5555879013,319,,5555879001,59,"13, 6, 23, 37, 4, 8, 70, 9, 10, 19, 1, 21, 27, 71, 77, 88",5555878999,44,"1, 2, 2, 3, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5555879003,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783636103,535,13,2,81,46,7xo09xnh3y03lyai6azr77fo0,1,80,32.7,5555879115,26,,5555879319,77,,5555879117,18,,5555879321,102,56,5555879329,231,49.5,5555879323,103,79.2,5555879327,230,99,5555879281,72,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,5555879121,56,5555879325,458,,,,,,,,,,,,,Center,,,,,,,,,,,,Northeast United FC,
2783636129,536,5,2,81,48,7xo09xnh3y03lyai6azr77fo0,0,101,50.3,5555879275,346,,5555879273,56,Center,5555880305,233,641,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636315,641,5,2,81,51,1kqb5u8em0tj1k40607w2vtl4,1,-1.4,51.6,5555880293,233,536,5555880289,56,Back,5555880291,346,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783636295,537,18,2,82,40,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555880155,55,538,5555880129,44,Defender,5555880131,59,77,5555880127,42,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636297,538,19,2,82,40,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555880145,44,Defender,5555880141,292,3,5555880143,293,1,5555880139,59,3,5555880133,42,,5555880147,55,537,5555880137,145,3,,,,6ariy9j4fdbyhn54pldheaz56,Tondonba Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636311,539,18,2,82,45,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555880247,59,18,5555880267,55,540,5555880243,42,,5555880245,44,Forward,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636313,540,19,2,82,45,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555880263,55,539,5555880253,145,11,5555880249,42,,5555880257,292,8,5555880261,44,Forward,5555880255,59,17,5555880259,293,1,,,,989i9o2rat334wwkdlqssejh0,Robin Yadav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636329,642,1,2,82,46,1kqb5u8em0tj1k40607w2vtl4,0,4.3,44.8,5555880361,74,,5555880345,56,Center,5555880357,213,6.18,5555880343,124,,5555880359,1,,5555880347,140,65.2,5555880355,212,64.3,5555880351,141,35.4,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783636333,541,61,2,82,49,7xo09xnh3y03lyai6azr77fo0,0,37.7,68.4,5555880375,56,Back,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636347,643,1,2,82,51,1kqb5u8em0tj1k40607w2vtl4,0,57.1,37.4,5555880457,213,2.65,5555880449,56,Center,5555880455,212,7.3,5555880451,140,51,5555880453,141,42.5,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783636341,542,1,2,82,52,7xo09xnh3y03lyai6azr77fo0,0,46,56.6,5555880437,213,0,5555880431,141,56.6,5555880441,1,,5555880435,212,0.6,5555880425,157,,5555880429,140,46.6,5555880427,56,Back,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636361,644,61,2,82,55,1kqb5u8em0tj1k40607w2vtl4,1,51,42.5,5555880557,56,Center,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783636367,543,49,2,82,56,7xo09xnh3y03lyai6azr77fo0,1,16.4,61.8,,,,,,,,,,,,,,,,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783636395,544,1,2,82,57,7xo09xnh3y03lyai6azr77fo0,1,18.2,71.2,5555880715,212,15.3,5555880711,140,32.5,5555880717,213,6.08,5555880709,56,Back,5555880713,141,66.7,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
