id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2784559315,415,1,2,45,56,d65t4cxgbtgc2ztx2n88b8tii,1,47,59,2025-03-06T15:03:47.479Z,2025-03-06T15:03:52Z,5561081237,140,78.7,5561081245,1,,5561081243,213,0.66,5561081239,141,96.9,5561081241,212,42.1,5561081235,56,Left,5561081233,155,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784559323,416,1,2,46,1,d65t4cxgbtgc2ztx2n88b8tii,0,85.3,97.4,2025-03-06T15:03:52.634Z,2025-03-06T15:03:54Z,5561081291,56,Center,5561081289,155,,5561081297,212,25.6,5561081287,2,,5561081299,213,4.7,5561081295,141,59.7,5561081293,140,84.9,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784559329,399,12,2,46,4,8uacz8yrceknwsreon4rb5i8o,1,13.3,39.6,2025-03-06T15:03:56.218Z,2025-03-06T15:03:58Z,5561081343,213,5.44,5561081339,141,25.4,5561081337,140,21.5,5561081335,56,Back,5561081341,212,12.9,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559331,400,49,2,46,6,8uacz8yrceknwsreon4rb5i8o,1,26.1,26.1,2025-03-06T15:03:58.323Z,2025-03-06T15:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559341,401,1,2,46,7,8uacz8yrceknwsreon4rb5i8o,1,32.8,25.9,2025-03-06T15:03:59.257Z,2025-03-06T15:04:01Z,5561081385,56,Back,5561081387,140,45.5,5561081393,213,5.4,5561081389,141,2,5561081391,212,21,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559355,402,1,2,46,10,8uacz8yrceknwsreon4rb5i8o,1,43.4,5.4,2025-03-06T15:04:01.362Z,2025-03-06T15:04:04Z,5561081459,213,1.98,5561081451,56,Back,5561081457,212,11.4,5561081453,140,39.1,5561081455,141,20.8,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559351,417,83,2,46,11,d65t4cxgbtgc2ztx2n88b8tii,0,61.8,71.5,2025-03-06T15:04:02.554Z,2025-03-06T15:04:09Z,5561081475,399,1csytueiqmph9zm2p58ww333e,,,,,,,,,,,,,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784559357,403,1,2,46,12,8uacz8yrceknwsreon4rb5i8o,1,40.8,15.2,2025-03-06T15:04:04.201Z,2025-03-06T15:04:06Z,5561081469,212,10.1,5561081471,213,5.18,5561081463,56,Back,5561081467,141,1.9,5561081465,140,45.1,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559367,404,1,2,46,15,8uacz8yrceknwsreon4rb5i8o,1,45.1,1.9,2025-03-06T15:04:06.593Z,2025-03-06T15:04:36Z,5561081535,140,48.8,5561081541,213,1.03,5561081533,56,Back,5561081537,141,11.4,5561081539,212,7.5,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559371,405,1,2,46,17,8uacz8yrceknwsreon4rb5i8o,0,55.4,9.6,2025-03-06T15:04:09.001Z,2025-03-06T15:04:10Z,5561081551,140,58.1,5561081557,213,1.4,5561081555,212,17.1,5561081553,141,34.4,5561081549,56,Center,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559385,418,61,2,46,18,d65t4cxgbtgc2ztx2n88b8tii,1,45.9,56.7,2025-03-06T15:04:09.927Z,2025-03-06T15:04:39Z,5561081651,56,Back,,,,,,,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784559387,406,1,2,46,21,8uacz8yrceknwsreon4rb5i8o,1,54.4,43.3,2025-03-06T15:04:12.379Z,2025-03-06T15:04:26Z,5561081681,1,,5561081673,140,80.4,5561081751,210,13,5561081675,141,83.4,5561081679,213,0.78,5561081669,155,,5561081677,212,38.6,5561081671,56,Left,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559389,407,13,2,46,26,8uacz8yrceknwsreon4rb5i8o,1,89.9,72,2025-03-06T15:04:17.682Z,2025-03-06T15:04:27Z,5561081753,84,,5561081719,20,,5561081767,230,98.6,5561081689,56,Center,5561081765,215,,5561081769,231,53.6,5561081685,22,,5561081761,102,42.5,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,5561081755,29,,5561081763,103,5561081687,64,5561081757,55,406,,,,,,,,,,,,,,26.4,,,,,,,,,Punjab FC,
2784559391,408,5,2,46,28,8uacz8yrceknwsreon4rb5i8o,0,101,41.8,2025-03-06T15:04:19.771Z,2025-03-06T15:27:24Z,5561081703,346,,5561081827,233,419,5561081701,56,Center,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784559423,419,5,2,46,28,d65t4cxgbtgc2ztx2n88b8tii,1,-1,58.2,2025-03-06T15:04:19.771Z,2025-03-06T15:27:24Z,5561081821,346,,5561081823,233,408,5561081819,56,Back,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
