id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,assist
2772724119,177,1,1,15,7,1,39.4,30.6,5496336629,213,0.54,5496336625,141,38.8,5496336627,212,10.9,5496336623,140,48.3,5496336621,56,Back,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724123,178,1,1,15,8,1,47.9,37.6,5496336643,56,Center,5496336645,140,55.1,5496336651,213,5.57,5496336647,141,27.9,5496336649,212,10,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724133,179,1,1,15,9,0,55.6,27.6,5496336679,212,17.2,5496336685,213,5.9,5496336675,141,18.2,5496336669,56,Right,5496336671,140,70.8,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724131,150,8,1,15,10,1,33.7,81.6,5496336667,56,Back,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724137,151,49,1,15,11,1,27.8,66.3,,,,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724149,152,1,1,15,12,1,24.7,59,5496336737,141,59.1,5496336735,140,31.9,5496336739,212,7.6,5496336741,213,0.01,5496336733,56,Back,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724167,153,1,1,15,13,1,32.5,58.7,5496336857,212,13.1,5496336859,213,4.02,5496336851,56,Back,5496336853,140,24.5,5496336855,141,43.9,,,,,,,,,,3hyx5x335jn5udim2a132nt2h,Vinit Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724169,154,1,1,15,19,0,21.3,20.8,5496336867,56,Center,5496336869,140,53.4,5496336877,1,,5496336873,212,34.7,5496336865,157,,5496336871,141,32.9,5496336875,213,0.24,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724181,180,1,1,15,21,1,47.2,67.3,5496336951,213,1.23,5496336945,140,51.2,5496336947,141,84.7,5496336949,212,12.6,5496336943,56,Left,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724183,181,49,1,15,23,1,51.6,84.5,,,,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724193,182,1,1,15,23,1,51.6,84.5,5496337015,140,42.6,5496337017,141,67.2,5496337019,212,15.1,5496337021,213,4.04,5496337013,56,Back,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724215,183,1,1,15,26,1,43.7,67.3,5496337137,140,44.4,5496337135,56,Back,5496337141,212,29.7,5496337139,141,23.7,5496337143,213,4.74,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724225,184,1,1,15,31,1,43.8,22.7,5496337219,56,Back,5496337227,213,2.67,5496337225,212,18.9,5496337223,141,35.4,5496337221,140,27.8,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724239,185,1,1,15,34,1,29.7,35.7,5496337307,213,1.37,5496337305,212,23.7,5496337299,56,Back,5496337301,140,34.2,5496337303,141,69.9,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724263,186,1,1,15,37,1,37.4,74.4,5496337449,213,1.14,5496337447,212,16,5496337441,56,Back,5496337443,140,43.8,5496337445,141,95.7,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724273,187,1,1,15,40,1,43.7,92.3,5496337497,56,Back,5496337499,140,43.8,5496337505,213,4.72,5496337503,212,14.6,5496337501,141,70.9,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724295,188,1,1,15,42,1,43,70.5,5496337603,140,32,5496337601,56,Back,5496337605,141,45.7,5496337607,212,20.4,5496337609,213,4.11,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724299,189,1,1,15,45,1,31.1,45.7,5496337619,56,Back,5496337625,212,17.8,5496337627,213,6.2,5496337623,141,43.6,5496337621,140,48,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724303,190,1,1,15,47,0,53.3,45.1,5496337677,141,100,5496337679,212,48.2,5496337683,1,,5496337681,213,0.93,5496337675,140,80.7,5496337671,155,,5496337673,56,Left,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724385,155,5,1,15,50,1,21.2,-1.6,5496338157,347,,5496338155,56,Back,5496338159,233,191,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724305,191,5,1,15,50,0,78.8,101.6,5496337691,347,,5496338177,233,155,5496337689,56,Left,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724397,156,1,1,16,10,1,29.3,0,5496338219,141,4,5496338215,56,Back,5496338217,140,39.2,5496338223,213,0.32,5496338213,107,,5496338221,212,11,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724401,157,1,1,16,12,0,40.7,5.2,5496338233,56,Back,5496338237,141,27.8,5496338235,140,41.5,5496338241,213,1.52,5496338239,212,15.4,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724411,158,45,1,16,13,0,39.9,28.6,5496338367,233,192,5496338295,56,Back,5496338299,285,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724425,192,3,1,16,13,1,60.1,71.4,5496338343,56,Center,5496338345,286,,5496338351,233,158,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724427,193,50,1,16,15,1,58.4,71,5496338439,233,159,5496338347,56,Center,5496338349,286,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724437,159,7,1,16,15,1,41.6,29,5496338423,285,,5496338453,233,193,5496338421,56,Back,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724467,160,1,1,16,19,1,63,45.5,5496338589,141,76.2,5496338593,213,1.26,5496338585,56,Center,5496338587,140,69.3,5496338591,212,21.9,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724471,161,1,1,16,23,0,69.5,77.6,5496338603,56,Left,5496338609,212,8.5,5496338611,213,1.1,5496338607,141,88.7,5496338605,140,73.2,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724481,194,49,1,16,25,1,26.7,17.3,,,,,,,,,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724505,195,1,1,16,28,1,29.5,10.3,5496338755,212,32,5496338743,155,,5496338759,213,0.76,5496338747,140,51.5,5496338745,56,Center,5496338749,141,42.8,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724515,196,1,1,16,32,1,51.5,43,5496338869,141,68.1,5496338873,213,0.68,5496338867,140,71.7,5496338871,212,27.2,5496338865,56,Center,5496338863,155,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724527,197,1,1,16,35,1,71.7,68.1,5496338923,3,,5496338925,168,,5496338933,212,18.4,5496338931,141,72.3,5496338927,56,Center,5496338935,213,0.16,5496338929,140,89,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724519,162,59,1,16,36,0,16.4,25.4,5496338887,56,Back,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724529,198,3,1,16,38,0,88.1,74.9,5496339603,286,,5496339635,233,163,5496338943,56,Center,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724525,163,7,1,16,38,0,11.9,25.1,5496339515,285,,5496339517,233,198,5496338921,56,Back,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724535,199,50,1,16,38,1,87.4,78.2,5496339031,233,164,5496338967,56,Center,5496338969,286,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724543,164,7,1,16,38,1,12.6,21.8,5496339009,56,Back,5496339013,233,199,5496339007,167,,5496339011,285,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724559,165,5,1,16,39,0,7.8,-0.9,5496339095,347,,5496339117,233,200,5496339093,56,Back,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724555,200,5,1,16,39,1,92.2,100.9,5496339077,56,Left,5496339079,347,,5496339113,233,165,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724685,166,27,1,17,16,1,0,0,5496339801,233,201,5496339823,53,eu9kw6jcgneygerxqlfj00r11,5496339821,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724687,201,27,1,17,16,1,0,0,5496339785,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724815,167,28,1,18,17,1,0,0,5496340645,55,166,5496340679,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724805,202,28,1,18,17,1,0,0,5496340675,233,167,5496340597,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724809,203,1,1,18,18,1,88.9,100,5496340625,212,12,5496340621,140,96.5,5496340623,141,87.2,5496340617,107,,5496340627,213,5.44,5496340619,56,Left,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724817,204,1,1,18,19,1,96.5,87.2,5496340649,56,Left,5496340657,213,2.18,5496340667,156,,5496340653,141,95.6,5496340651,140,92.7,5496340655,212,7,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724821,205,1,1,18,20,0,90.8,95.1,5496340683,2,,5496340697,1,,5496340685,155,,5496340695,213,4.93,5496340689,140,100,5496340691,141,27.7,5496340687,56,Center,5496340693,212,47,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724963,168,5,1,18,21,1,-0.6,65.6,5496341677,233,206,5496341437,56,Back,5496341439,346,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725001,206,5,1,18,21,0,100.6,34.4,5496341673,56,Center,5496341681,233,168,5496341675,346,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724965,169,1,1,18,55,1,4.9,60.2,5496341443,56,Back,5496341441,124,,5496341455,237,,5496341445,140,7.2,5496341451,213,5.07,5496341457,189,,5496341449,212,7,5496341447,141,50.6,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724981,170,1,1,18,57,1,15.4,33.8,5496341543,56,Back,5496341549,212,23.7,5496341547,141,4.4,5496341551,213,5.28,5496341545,140,27.5,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772724997,171,1,1,18,59,0,27.2,4.3,5496341669,1,,5496341659,56,Center,5496341657,157,,5496341667,213,0.69,5496341665,212,66.1,5496341663,141,66.2,5496341661,140,75.8,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725005,207,49,1,19,3,1,28.3,39.8,,,,,,,,,,,,,,,,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725021,208,1,1,19,5,1,27.8,40.9,5496341771,141,41.5,5496341773,212,26.4,5496341775,213,3.13,5496341769,140,2.7,5496341767,56,Back,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725035,209,1,1,19,7,1,2.4,39.7,5496341839,212,24,5496341841,213,5.65,5496341835,140,20.8,5496341837,141,18.8,5496341833,56,Back,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725067,210,4,1,19,9,1,20.4,18.2,5496341985,56,Back,5496341983,13,,5496341997,233,172,5496341989,265,,5496341991,285,,5496341987,152,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725047,172,4,1,19,9,0,79.6,81.8,5496342017,233,210,5496341917,286,,5496341915,265,,5496341909,13,,5496341913,152,,5496341911,56,Left,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725227,211,1,1,19,52,1,22,23,5496342901,140,59.9,5496342903,141,20.6,5496342897,152,,5496342905,212,39.8,5496342899,56,Right,5496342893,5,,5496342895,157,,5496342909,1,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,5496342907,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725233,212,44,1,19,52,1,61.6,15.3,5496342931,233,173,5496342927,56,Right,5496342929,286,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725207,173,44,1,19,52,0,38.4,84.7,5496342781,56,Back,5496342935,233,212,5496342783,285,,,,,,,,,,,,,,,,,3hyx5x335jn5udim2a132nt2h,Vinit Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725255,213,1,1,19,53,1,59.9,20.6,5496343037,141,20.9,5496343039,212,7.9,5496343035,140,67.4,5496343029,3,,5496343041,213,0.03,5496343033,56,Right,5496343031,168,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725211,174,83,1,19,53,0,33,77.3,5496343207,399,wx88q7cbam0swyvjt262qui,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725261,214,61,1,19,55,0,65,25.5,5496343069,56,Center,,,,,,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725231,175,49,1,19,56,1,35,78.6,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725235,176,3,1,19,56,1,34.8,75.6,5496343081,233,215,5496342939,56,Back,5496342941,286,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725265,215,45,1,19,56,0,65.2,24.4,5496343075,56,Center,5496343077,285,,5496343089,233,176,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725237,177,42,1,19,57,1,35.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725259,178,1,1,19,59,1,37.4,69.5,5496343059,140,38.1,5496343057,56,Back,5496343065,213,4.75,5496343063,212,18,5496343061,141,43,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725281,179,1,1,20,1,1,38.6,42.7,5496343199,1,,5496343197,213,5.78,5496343195,212,32,5496343189,56,Right,5496343193,141,20,5496343191,140,65.3,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725307,180,3,1,20,8,1,69,26.6,5496343311,233,216,5496343305,286,,5496343303,56,Center,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725303,216,45,1,20,8,0,31,73.4,5496343283,56,Back,5496343285,285,,5496343315,233,180,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725321,181,1,1,20,11,1,69.2,33.5,5496343381,140,68.8,5496343383,141,36.2,5496343379,56,Center,5496343385,212,1.9,5496343387,213,1.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725315,217,83,1,20,12,0,29.9,72.9,5496343417,399,bwiqj25qbrcc2xhc8faqb44wl,,,,,,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725325,182,1,1,20,13,0,63.7,39.5,5496343403,56,Center,5496343411,213,0.52,5496343407,141,50.1,5496343405,140,75.6,5496343409,212,14.4,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725331,218,1,1,20,16,1,29.1,51.9,5496343423,56,Back,5496343431,213,1.17,5496343425,140,34.4,5496343427,141,71.4,5496343429,212,14.4,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725333,219,49,1,20,18,1,32.7,62.1,,,,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725343,220,1,1,20,18,1,30.4,59.4,5496343499,141,38.9,5496343495,56,Back,5496343497,140,35.4,5496343503,213,5.07,5496343501,212,14.9,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725365,221,1,1,20,22,0,43.9,52.4,5496343623,56,Left,5496343631,213,0.89,5496343633,1,,5496343627,141,100,5496343625,140,69.7,5496343629,212,42.9,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725361,183,56,1,20,26,1,31.6,3.2,5496343607,56,Back,,,,,,,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725443,184,5,1,20,27,1,30.9,-1.2,5496344089,347,,5496344087,56,Back,5496344091,233,222,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725367,222,5,1,20,27,0,69.1,101.2,5496343637,347,,5496344095,233,184,5496343635,56,Left,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725457,185,1,1,20,43,1,39.6,0,5496344177,141,1.7,5496344179,212,18.5,5496344181,213,0.11,5496344175,140,57.1,5496344173,56,Right,5496344171,107,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725455,223,83,1,20,45,0,40.4,90.2,5496344309,399,1csytueiqmph9zm2p58ww333e,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725465,186,1,1,20,47,1,56.7,1.7,5496344207,141,11.9,5496344211,213,0.94,5496344199,56,Right,5496344209,212,8.6,5496344203,140,61.5,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725471,187,1,1,20,48,1,62.4,12.4,5496344241,141,27.8,5496344243,212,12.8,5496344245,213,2.18,5496344237,56,Center,5496344239,140,55.4,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725481,188,1,1,20,50,1,54.7,32.9,5496344283,140,65.1,5496344281,56,Left,5496344391,1,,5496344285,141,80,5496344287,212,33.8,5496344289,213,1.24,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725497,189,1,1,20,58,1,80.2,71.1,5496344449,213,4.3,5496344721,210,15,5496344723,154,,5496344447,212,9.4,5496344441,56,Center,5496344443,140,76.6,5496344445,141,58.4,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2772725499,190,15,1,21,0,1,76.6,58.5,5496344455,22,,5496344619,20,,5496344741,146,79,5496344731,55,189,5496344457,18,,5496344459,56,Center,5496344623,82,,5496344735,102,47.9,3hyx5x335jn5udim2a132nt2h,Vinit Rai,5496344729,154,,,5496344727,29,5496344743,147,57.4,5496344751,233,5496344745,230,98.4,5496344737,103,19,5496344725,80,,5496344739,328,5496344747,231,49.8,,224,,
2772725505,224,10,1,21,1,1,21,42.6,5496344503,94,,5496344755,233,190,5496344505,56,Back,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725513,191,60,1,21,1,0,77.1,60.3,5496344545,56,Center,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725519,225,52,1,21,5,1,5.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725569,226,1,1,21,15,1,9.8,57.6,5496344857,212,40.9,5496344859,213,5.22,5496344849,123,,5496344855,141,5,5496344865,287,,5496345421,189,,5496344853,140,28.7,5496344861,1,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,5496344851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725601,227,1,1,21,18,1,28.1,9.2,5496345007,141,29.1,5496345011,213,2.03,5496345005,140,21.8,5496345009,212,15.1,5496345003,56,Back,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725591,192,43,1,21,20,1,0,0,5496345023,144,55,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725621,228,1,1,21,22,1,25.1,25.9,5496345133,56,Back,5496345135,140,36.6,5496345137,141,39.1,5496345141,213,0.64,5496345139,212,15,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725613,193,83,1,21,25,0,71.8,58.8,5496345177,399,1rsxl4rnswqez6c6rwp7768r9,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725625,229,1,1,21,27,1,31.4,21.9,5496345151,56,Back,5496345153,140,47.2,5496345155,141,22.7,5496345159,213,0.03,5496345157,212,16.6,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772725627,230,61,1,21,28,0,47.2,22.7,5496345163,56,Back,,,,,,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
